IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21,22,23,24,25,26,27
496,1948,GSI003,75,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
497,1897,GSI003,64,Aprovado,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,0,2,1,1
499,2722,GSI003,72,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
502,2484,GSI003,82,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
506,2722,GSI003,72,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
511,1994,GSI003,63,Aprovado,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,0,1,1,1
513,2091,GSI003,18,Reprovado,1,1,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,0
519,2091,GSI003,62,Aprovado,1,1,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
522,2091,GSI003,79,Aprovado,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
523,2408,GSI003,90,Aprovado,1,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1
530,2366,GSI003,94,Aprovado,0,2,1,2,2,2,2,1,1,1,2,0,1,1,2,1,1,2,2,2,1,1,2,1,1,1
532,2552,GSI003,87,Aprovado,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1
538,1959,GSI003,57,Reprovado,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
541,2187,GSI003,65,Aprovado,1,1,2,2,2,1,2,0,2,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,1
544,2366,GSI003,68,Aprovado,1,2,1,2,2,2,2,1,0,1,2,1,1,1,2,1,1,2,2,2,1,0,2,1,1,1
545,1909,GSI003,68,Aprovado,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
549,2589,GSI003,70,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
554,2187,GSI003,100,Aprovado,1,1,2,2,2,1,2,0,2,0,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,1
555,2187,GSI003,70,Aprovado,1,1,2,2,2,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,1
557,2187,GSI003,100,Aprovado,1,1,2,2,2,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,1
562,2057,GSI003,79,Aprovado,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
563,2012,GSI003,60,Aprovado,1,1,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,0,1,1,1
569,1994,GSI003,76,Aprovado,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,0,1,1,1
573,1909,GSI003,63,Aprovado,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,2,1,1,1,1
577,2484,GSI003,60,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
578,2552,GSI003,4,Reprovado,0,0,2,2,2,0,1,0,1,1,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0
580,2258,GSI003,61,Aprovado,0,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,0
581,2322,GSI003,61,Aprovado,1,2,2,2,2,1,2,1,1,0,2,2,2,2,2,2,2,2,2,2,1,2,2,0,1,2
584,2737,GSI003,63,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
585,1909,GSI003,74,Aprovado,0,0,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
591,2057,GSI003,5,Reprovado,1,0,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,2,1,1,1,1
592,1891,GSI003,70,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
596,1897,GSI003,60,Aprovado,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,0,2,1,1
599,2722,GSI003,83,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
600,2657,GSI003,68,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
604,2258,GSI003,0,Reprovado,0,0,2,2,2,1,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,0,2,0,0,0
611,2057,GSI003,60,Aprovado,1,1,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
612,2057,GSI003,74,Aprovado,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
616,1897,GSI003,0,Reprovado,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,0,2,1,1
617,1909,GSI003,73,Aprovado,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
621,2657,GSI003,81,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
623,1909,GSI003,74,Aprovado,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,2,1,1,1,0
626,2135,GSI003,67,Aprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1
627,1959,GSI003,75,Aprovado,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,0
633,2366,GSI003,81,Aprovado,1,2,1,2,2,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,0,1,2,1,1,1
634,2589,GSI003,64,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
639,1909,GSI003,83,Aprovado,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
640,1909,GSI003,93,Aprovado,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
643,2737,GSI003,97,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
646,2589,GSI003,44,Reprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
650,2737,GSI003,90,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
652,2484,GSI003,71,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
653,1897,GSI003,86,Aprovado,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1
655,2484,GSI003,85,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
657,2737,GSI003,79,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
658,2620,GSI003,24,Reprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
659,2258,GSI003,71,Aprovado,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1
660,1959,GSI003,60,Aprovado,1,1,1,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,0
662,2187,GSI003,90,Aprovado,1,1,2,2,2,1,2,0,2,1,2,2,0,1,2,2,2,2,2,2,1,1,2,2,1,0
667,2057,GSI003,66,Aprovado,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,2,1,1,1,1
668,1994,GSI003,70,Aprovado,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,0,1,1,1
669,2322,GSI003,78,Aprovado,1,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2
675,1948,GSI003,79,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
676,2722,GSI003,86,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
677,1897,GSI003,60,Aprovado,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1
686,2657,GSI003,73,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
687,2737,GSI003,72,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
688,2737,GSI003,71,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
694,1891,GSI003,100,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
695,1891,GSI003,80,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
696,2722,GSI003,60,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
697,2722,GSI003,72,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
698,2722,GSI003,72,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
700,2620,GSI003,80,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
701,2552,GSI003,65,Aprovado,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,0,1,1
702,2657,GSI003,79,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
705,2552,GSI003,60,Aprovado,0,0,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1
706,2589,GSI003,19,Reprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
709,2057,GSI003,93,Aprovado,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
710,2408,GSI003,92,Aprovado,0,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1
711,2484,GSI003,79,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
712,2484,GSI003,72,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
717,2408,GSI003,89,Aprovado,1,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1
718,1948,GSI003,75,Aprovado,1,1,1,2,1,1,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,1
719,2366,GSI003,77,Aprovado,1,2,1,2,2,2,2,1,1,1,2,1,1,1,2,1,0,2,2,2,1,1,2,1,1,1
722,2322,GSI003,75,Aprovado,1,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2
723,2322,GSI003,81,Aprovado,1,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2
728,2187,GSI003,65,Aprovado,1,1,2,2,2,0,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,1
730,2187,GSI003,65,Aprovado,1,1,2,2,2,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,1
733,2187,GSI003,80,Aprovado,1,1,2,2,2,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,0
735,2091,GSI003,75,Aprovado,1,1,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
737,2135,GSI003,72,Aprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1
739,1959,GSI003,72,Aprovado,1,1,0,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
742,2091,GSI003,87,Aprovado,1,1,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
743,1994,GSI003,80,Aprovado,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,0,1,1,1
748,1909,GSI003,77,Aprovado,0,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,0
749,1909,GSI003,68,Aprovado,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
750,1948,GSI003,82,Aprovado,1,0,0,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,1
751,1897,GSI003,0,Reprovado,0,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,0,2,1,1
752,1897,GSI003,42,Reprovado,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,0,2,1,1
757,2737,GSI003,79,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
758,2737,GSI003,79,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
762,2722,GSI003,60,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
768,2589,GSI003,84,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
769,2589,GSI003,0,Reprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
770,2012,GSI003,14,Reprovado,0,0,0,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
771,2322,GSI003,81,Aprovado,1,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2
773,1948,GSI003,39,Reprovado,0,0,0,2,1,1,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,1
775,1948,GSI003,15,Reprovado,0,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,1,0,1,0,1
777,1909,GSI003,88,Aprovado,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
782,2187,GSI003,85,Aprovado,0,1,2,2,2,0,2,0,2,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,0
786,1994,GSI003,76,Aprovado,1,1,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,0,1,1,1
787,1909,GSI003,0,Reprovado,0,0,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,1,1,1,0
793,1959,GSI003,86,Aprovado,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
797,2057,GSI003,6,Reprovado,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,2,1,1,1,1
798,2737,GSI003,62,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
799,2057,GSI003,0,Reprovado,1,1,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,2,1,1,1,1
801,2322,GSI003,63,Aprovado,1,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2
803,2657,GSI003,65,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
813,2135,GSI003,0,Reprovado,1,1,1,1,1,1,1,1,1,0,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1
816,1909,GSI003,91,Aprovado,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
820,2408,GSI003,81,Aprovado,1,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1
827,1897,GSI003,78,Aprovado,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,0,2,1,1
830,1909,GSI003,65,Aprovado,0,1,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
831,2322,GSI003,75,Aprovado,1,2,2,2,2,1,2,1,1,0,2,2,2,2,2,2,2,2,2,2,1,2,2,0,1,2
834,2620,GSI003,26,Reprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
837,2057,GSI003,9,Reprovado,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,2,1,1,1,1
843,2366,GSI003,84,Aprovado,1,2,1,2,2,2,2,1,1,1,2,1,0,1,2,1,1,2,2,2,1,1,2,1,1,1
846,2187,GSI003,75,Aprovado,1,1,2,2,2,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,1
847,1891,GSI003,90,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
848,2091,GSI003,88,Aprovado,1,0,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
855,1897,GSI003,62,Aprovado,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1
856,2408,GSI003,60,Reprovado por Freqüência,0,1,1,2,2,2,2,1,2,0,2,2,2,1,2,2,2,2,2,2,0,2,2,1,0,1
859,1891,GSI003,60,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
860,2366,GSI003,0,Reprovado,1,2,0,2,2,2,2,0,0,0,2,1,0,0,2,0,0,2,2,2,0,0,2,0,0,0
861,2620,GSI003,68,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
866,2722,GSI003,79,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
867,2366,GSI003,0,Reprovado,1,2,1,2,2,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,2,1,1,1
868,2589,GSI003,67,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
879,2091,GSI003,14,Reprovado,1,1,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,0
882,1897,GSI003,36,Reprovado,0,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,0,2,1,1
883,1948,GSI003,73,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
889,2091,GSI003,81,Aprovado,0,1,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
890,1909,GSI003,0,Reprovado,0,0,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,1,1,1,0
891,2012,GSI003,73,Aprovado,1,1,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
892,1897,GSI003,81,Aprovado,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1
895,2737,GSI003,72,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
899,1891,GSI003,85,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
905,2657,GSI003,60,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
906,2657,GSI003,77,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
907,2657,GSI003,60,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
911,2589,GSI003,72,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
938,2552,GSI003,63,Aprovado,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1
939,2484,GSI003,66,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
941,2366,GSI003,0,Reprovado,0,2,1,2,2,2,2,0,0,0,2,1,0,1,2,0,0,2,2,2,0,0,2,0,0,0
961,2408,GSI003,77,Aprovado,0,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1
986,2187,GSI003,0,Reprovado,0,1,2,2,2,0,2,0,2,0,2,2,0,1,2,2,2,2,2,2,1,1,2,2,0,0
991,2187,GSI003,95,Aprovado,1,1,2,2,2,0,2,1,2,1,2,2,0,1,2,2,2,2,2,2,1,1,2,2,1,1
1002,2091,GSI003,0,Reprovado,0,0,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,1,1,1,0
1048,2057,GSI003,89,Aprovado,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
1055,2012,GSI003,0,Reprovado,1,1,1,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,2,0,1,0,1
1077,1948,GSI003,61,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,1
1079,1948,GSI003,61,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,1
1081,1959,GSI003,68,Aprovado,1,1,1,2,1,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,0
1085,1948,GSI003,0,Reprovado,1,0,0,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,1,0,1,0,1
1113,1897,GSI003,49,Reprovado,1,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,0,2,1,1
1115,1891,GSI003,85,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
1117,2589,GSI003,60,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
1118,2366,GSI003,80,Aprovado,1,2,0,2,2,2,2,1,1,1,2,1,1,0,2,1,0,2,2,2,1,1,2,1,1,1
1119,2408,GSI003,77,Aprovado,1,1,1,2,2,2,2,0,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1
1120,2258,GSI003,74,Aprovado,1,0,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0,0,2,1,1,1
1124,2091,GSI003,16,Reprovado,0,1,1,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,0
1125,2012,GSI003,83,Aprovado,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,0,1,1,1
1130,1897,GSI003,90,Aprovado,0,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1
1138,2322,GSI003,0,Reprovado,0,2,2,2,2,0,2,0,0,0,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,2
1143,2258,GSI003,79,Aprovado,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1
1144,2258,GSI003,75,Aprovado,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1
1146,1948,GSI003,71,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,1
1150,2589,GSI003,75,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
1151,2322,GSI003,47,Reprovado,1,2,2,2,2,0,2,0,1,0,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,2
1155,2187,GSI003,95,Aprovado,1,1,2,2,2,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,1
1160,2187,GSI003,0,Reprovado,1,1,2,2,2,1,2,0,2,0,2,2,0,1,2,2,2,2,2,2,1,1,2,2,0,0
1163,2722,GSI003,60,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
1166,2589,GSI003,81,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
1167,2657,GSI003,62,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
1170,2552,GSI003,63,Aprovado,1,1,2,2,2,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1
1178,2091,GSI003,85,Aprovado,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
1179,1994,GSI003,88,Aprovado,1,1,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,0,1,1,1
1189,1897,GSI003,69,Aprovado,0,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,0,2,1,1
1190,2737,GSI003,67,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
1193,2722,GSI003,66,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
1194,2012,GSI003,37,Reprovado,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1
1195,2737,GSI003,79,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
1196,1897,GSI003,0,Reprovado,0,1,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,0,2,1,1
1203,2737,GSI003,90,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
1205,2737,GSI003,72,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
1209,2589,GSI003,63,Aprovado,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
