IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
2411,2177,GSI017,60,Aprovado,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,1,1,1
2418,1668,GSI017,0,Reprovado,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,1,1,1,0,2,2,2,2,2,0,0,0,0,1,1,1,2,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,1,2
2435,1739,GSI017,10,Reprovado,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,0,0,1
2437,2177,GSI017,71,Aprovado,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,1,1,1
2440,1593,GSI017,61,Aprovado,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1,1,2
2441,1953,GSI017,27,Reprovado,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,0,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2445,1668,GSI017,1,Reprovado,1,1,1,0,0,1,2,1,1,1,1,1,1,0,0,0,0,0,2,1,1,1,1,2,0,0,0,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,1,2
2457,2177,GSI017,65,Aprovado,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,1,1,1
2462,2177,GSI017,20,Reprovado,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,1,1,1
2469,1776,GSI017,73,Aprovado,1,0,2,2,0,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2
2472,1739,GSI017,60,Aprovado,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1
2482,2289,GSI017,10,Reprovado,0,0,0,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,1,1,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,2,0,0,0,0,2,2,0,0,0,2,2,1,0,0,2,1,1,2,1,1,1,1,1
2483,1668,GSI017,0,Reprovado,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,2,2,2,2,2,0,0,0,0,1,1,1,2,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,1,2
2485,1776,GSI017,23,Reprovado,1,1,2,2,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2
2495,1776,GSI017,89,Aprovado,1,0,2,2,0,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2
2496,1776,GSI017,65,Aprovado,1,1,2,2,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2
2497,1776,GSI017,46,Reprovado,1,1,2,2,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2
2499,1739,GSI017,5,Reprovado,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,0,0,1
2501,1776,GSI017,27,Reprovado,1,1,2,2,1,1,2,1,2,1,1,2,1,0,0,0,0,0,2,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2
2502,1739,GSI017,3,Reprovado,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,0,1
2503,1668,GSI017,60,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,0,0,1,1,1,1,1,2,2,2,2,2,2,1,1,2
2504,2177,GSI017,75,Aprovado,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,1,1,1
2505,1593,GSI017,12,Reprovado,1,2,2,2,2,0,2,0,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,0,1,0,0,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,0,2
2506,1593,GSI017,0,Reprovado,1,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,1,2,2,0,2,2,2,2,2,1,0,2,1,1,1,1,2,1,2,1,2,2,0,1,0,0,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,0,2
2507,1953,GSI017,60,Aprovado,1,0,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,1,1,0,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2510,1776,GSI017,26,Reprovado,1,1,2,2,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2
2519,1776,GSI017,42,Reprovado,1,0,2,2,0,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2
2526,1593,GSI017,0,Reprovado,1,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,1,2,2,0,2,2,2,2,2,1,0,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,1,2
2527,1776,GSI017,32,Reprovado,1,1,2,2,1,0,2,1,2,1,1,2,1,0,0,0,0,0,2,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,1,2
2529,2177,GSI017,64,Aprovado,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,1,1,1
2530,1593,GSI017,0,Reprovado,1,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,1,2,2,0,2,2,2,2,2,1,0,2,1,1,1,1,2,1,2,1,2,2,0,1,0,0,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,0,2
2532,1953,GSI017,0,Reprovado,1,0,1,0,2,1,2,2,0,0,0,2,2,2,2,2,0,2,2,1,2,2,2,2,2,2,1,0,0,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,0,1
2533,1593,GSI017,0,Reprovado,1,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,0,1,0,0,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,0,2
2552,1739,GSI017,84,Aprovado,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1
2553,1739,GSI017,71,Aprovado,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1
2570,2177,GSI017,0,Reprovado,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,1,1,1
2572,1739,GSI017,70,Aprovado,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1
2577,1609,GSI017,22,Reprovado,1,1,1,1,1,1,2,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,2,2,0,0,1,1,1,1,2,1,1,1,2,0,2,1,1,1,1
2580,1593,GSI017,0,Reprovado,1,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,1,2,2,0,2,2,2,2,2,1,0,2,1,1,1,1,2,1,2,1,2,2,0,1,0,0,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,0,2
2586,1739,GSI017,0,Reprovado,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1
2588,1934,GSI017,16,Reprovado,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,2,0,0,2,2,0,2,0,2,1,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,0,2,1,0,1,1,1,1,0,2,2,0,0,0
2590,1668,GSI017,60,Aprovado,1,1,1,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2
2608,1740,GSI017,0,Reprovado,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,0,0,0,0,0,0,2,2,2,0,1,0,0,2,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,0,0,0,2,2,0,0,0
2618,1953,GSI017,4,Reprovado,1,1,0,1,2,1,2,2,0,0,0,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,0,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2619,1609,GSI017,74,Aprovado,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1
2620,1740,GSI017,0,Reprovado,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1
2624,1740,GSI017,49,Reprovado,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,0,1,1,2,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1
2625,1953,GSI017,17,Reprovado,1,1,1,1,2,1,2,2,0,0,0,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,0,1,1,1,2,2,2,2,2,2,2,1,2,2,0,0,2,2,1,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2628,1668,GSI017,8,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,1,2
2629,1934,GSI017,18,Reprovado,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,0,1,0,1,1,0,2,2,1,0,1
2630,1593,GSI017,72,Aprovado,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,0,1,1,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1,0,2
2632,1740,GSI017,61,Aprovado,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,0,1,1,2,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1
2633,1609,GSI017,61,Aprovado,1,1,1,1,1,1,2,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,2,2,0,0,1,0,0,0,2,1,1,1,2,0,2,1,1,1,1
2635,1953,GSI017,3,Reprovado,1,1,0,0,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,0,0,2,2,0,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2638,1953,GSI017,70,Aprovado,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,0,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2639,1740,GSI017,0,Reprovado,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1
2643,1668,GSI017,86,Aprovado,1,1,1,1,1,1,2,1,1,1,1,0,0,1,1,1,1,1,2,1,0,0,0,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,1,1,2
2645,1609,GSI017,43,Reprovado,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,2,2,0,0,1,0,0,0,2,1,1,1,2,1,2,0,1,1,1
2648,1740,GSI017,0,Reprovado,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,0,0,0,0,0,0,2,2,2,0,1,0,0,2,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,0,0,0,2,2,0,0,0
2649,1609,GSI017,60,Aprovado,1,1,1,1,1,1,2,2,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,0,0,0,2,1,0,0,2,1,2,0,1,1,1
2653,1609,GSI017,64,Aprovado,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,1,1,1,2,1,1,1,2,0,2,0,1,1,1
2656,1609,GSI017,81,Aprovado,1,1,1,1,1,1,2,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,0,0,0,2,0,2,1,1,1,1
2657,1934,GSI017,39,Reprovado,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,0,2,2,0,0,0,2,2,0,2,0,0,2,2,0,2,0,2,0,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1
2658,1953,GSI017,23,Reprovado,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,0,2,2,0,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2676,1593,GSI017,1,Reprovado,1,2,2,2,2,1,2,1,2,2,2,2,2,0,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,0,1,0,0,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,0,2
2677,1609,GSI017,17,Reprovado,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,2,2,0,0,1,0,0,0,2,0,0,0,2,0,2,0,1,1,1
2678,1609,GSI017,89,Aprovado,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,0,1,1,1,2,1,0,0,2,1,2,0,1,1,1
2685,1740,GSI017,0,Reprovado,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,2,1,1,1
2686,1609,GSI017,68,Aprovado,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,2,2,0,0,1,1,1,1,2,1,0,0,2,0,2,0,1,1,1
2688,1609,GSI017,25,Reprovado,1,1,1,1,1,1,2,2,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,2,0,0,1,0,0,0,2,0,1,1,2,0,2,0,1,1,1
2690,1668,GSI017,0,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2
2701,1593,GSI017,0,Reprovado,1,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,1,2,2,0,2,2,2,2,2,1,0,2,1,1,1,1,2,1,2,1,2,2,0,1,0,0,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,0,2,2,2,2,1,0,2
2706,1934,GSI017,13,Reprovado,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,1,2,0,0,0,1,1,0,0,2,2,1,0,1
2710,1739,GSI017,0,Reprovado,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,0,1,0,0,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,0,0,1
2716,1609,GSI017,38,Reprovado,1,1,1,1,1,1,2,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,0,0,2,1,2,0,1,1,1
2717,1668,GSI017,0,Reprovado,1,1,1,0,0,1,2,1,1,1,1,0,0,1,1,1,1,1,2,1,0,0,0,2,1,1,1,0,2,2,2,2,2,1,1,1,1,1,1,1,2,0,2,2,2,1,1,0,0,0,0,0,0,1,0,0,2,2,2,2,2,2,0,1,2
2726,1609,GSI017,79,Aprovado,1,1,1,1,1,1,2,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1
2727,1739,GSI017,0,Reprovado,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,0,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,0,0,0
2734,1953,GSI017,15,Reprovado,1,1,1,1,2,1,2,2,0,0,0,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,0,1,1,1,2,2,2,2,2,2,2,1,2,2,0,0,2,2,0,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2737,1668,GSI017,73,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,0,0,1,1,1,0,0,2,2,2,2,2,2,1,1,2
2738,1668,GSI017,83,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,0,0,1,1,1,2,2,2,2,2,2,1,1,2
2740,1668,GSI017,61,Aprovado,1,1,1,1,1,1,2,1,1,1,1,0,0,1,1,1,1,1,2,1,1,1,1,2,1,1,1,0,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,0,0,0,1,1,2,2,2,2,2,2,0,1,2
2744,1953,GSI017,0,Reprovado,1,1,0,0,2,1,2,2,0,0,0,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,1,0,0,1,1,1,2,2,2,2,2,2,2,1,2,2,0,0,2,2,0,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,1,0,1
2746,1953,GSI017,100,Aprovado,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,0,2,2,1,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2749,1668,GSI017,66,Aprovado,1,1,1,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,2,1,0,0,0,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,0,0,1,1,0,0,1,1,1,2,2,2,2,2,2,1,1,2
2751,1668,GSI017,60,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,0,2,2,2,2,2,1,1,1,1,1,1,1,2,0,2,2,2,1,1,1,1,0,0,1,1,1,1,1,2,2,2,2,2,2,0,1,2
2752,1668,GSI017,71,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2
2754,1593,GSI017,63,Aprovado,1,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,1,2,2,1,2,2,2,2,2,1,0,2,1,1,1,1,2,1,2,1,2,2,1,1,0,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1,1,2
2756,1953,GSI017,10,Reprovado,1,1,1,1,2,1,2,2,0,0,0,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,0,1,1,1,2,2,2,2,2,2,2,1,2,2,0,0,2,2,0,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2758,1668,GSI017,42,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,1,1,2
2760,1593,GSI017,4,Reprovado,1,2,2,2,2,0,2,0,2,2,2,2,2,0,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,0,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1,0,2
2766,1668,GSI017,96,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,2,1,0,0,0,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2
