IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,11,12,13,14,15,17,18,19,22,23,26
412,2706,GSI009,87,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
419,2420,GSI009,88,Aprovado,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1
420,1964,GSI009,91,Aprovado,1,1,1,2,1,1,1,2,2,2,2,2,2,1,2,1,2,2,1,1
421,1924,GSI009,0,Reprovado,0,2,0,2,0,0,1,2,2,2,2,2,2,2,0,0,2,2,1,2
423,2009,GSI009,100,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,0,2,1,1,2
425,1915,GSI009,86,Aprovado,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,2
427,1915,GSI009,78,Aprovado,1,2,0,1,0,1,1,2,2,2,2,2,2,1,1,0,2,2,1,2
433,2376,GSI009,84,Aprovado,1,2,0,2,1,2,1,2,2,2,1,2,1,2,1,1,2,1,1,2
434,1880,GSI009,48,Reprovado,1,2,0,2,2,0,1,1,2,1,1,2,0,1,0,1,2,1,1,2
437,2117,GSI009,83,Aprovado,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2
440,1915,GSI009,96,Aprovado,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,2
446,2376,GSI009,60,Aprovado,1,2,0,2,1,2,0,2,2,2,1,2,1,2,1,1,2,1,1,2
450,2873,GSI009,93,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
452,1872,GSI009,0,Reprovado,0,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,0,2
455,2263,GSI009,92,Aprovado,1,1,1,2,2,1,2,2,1,1,1,2,1,2,2,1,2,2,1,2
462,2729,GSI009,77,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
464,2582,GSI009,70,Aprovado,0,2,1,1,2,1,1,2,2,1,1,0,1,1,1,1,1,0,0,2
468,2729,GSI009,83,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
469,2729,GSI009,82,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
473,2664,GSI009,73,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
474,2664,GSI009,70,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
476,2582,GSI009,60,Aprovado,1,2,1,0,2,1,1,2,2,0,1,0,1,1,1,1,1,1,1,2
478,2511,GSI009,79,Aprovado,0,2,0,2,1,2,1,2,2,2,1,2,2,2,0,1,2,1,1,2
481,1983,GSI009,76,Aprovado,1,2,1,2,1,1,0,2,2,2,2,2,2,1,0,1,2,2,1,2
484,2156,GSI009,90,Aprovado,1,2,1,2,2,1,1,1,2,1,1,2,1,1,2,1,2,2,1,2
488,2013,GSI009,100,Aprovado,0,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2
496,1924,GSI009,82,Aprovado,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2
499,2664,GSI009,4,Reprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
501,1872,GSI009,0,Reprovado,0,2,1,2,1,2,1,2,2,2,1,2,1,1,0,1,2,1,0,2
502,2420,GSI009,88,Aprovado,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1
506,2729,GSI009,73,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
507,1872,GSI009,0,Reprovado,0,2,1,2,1,2,1,2,2,2,1,2,1,1,0,1,2,1,0,2
511,1983,GSI009,76,Aprovado,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,2
519,2066,GSI009,69,Aprovado,1,2,1,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2
522,2009,GSI009,99,Aprovado,0,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
523,2376,GSI009,90,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,1,2,1,1,2
528,2013,GSI009,0,Reprovado,1,1,1,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2
530,1880,GSI009,65,Aprovado,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2
532,2511,GSI009,86,Aprovado,0,2,0,2,1,2,1,2,2,2,1,2,2,2,1,1,2,0,1,2
541,2156,GSI009,96,Aprovado,0,2,0,2,2,1,1,1,2,1,1,2,0,1,2,1,2,2,1,2
544,2263,GSI009,92,Aprovado,1,1,1,2,2,1,2,2,1,1,1,2,1,2,2,1,2,2,1,2
545,1915,GSI009,63,Aprovado,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,2
549,2582,GSI009,80,Aprovado,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,0,1,1,1,2
554,2156,GSI009,100,Aprovado,1,2,1,2,2,1,1,1,2,1,1,2,1,1,2,1,2,2,1,2
555,2156,GSI009,100,Aprovado,0,2,1,2,2,1,1,1,2,1,1,2,1,1,2,1,2,2,1,2
557,2156,GSI009,100,Aprovado,1,2,0,2,2,1,1,1,2,1,1,2,1,1,2,1,2,2,1,2
562,2009,GSI009,100,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
563,2013,GSI009,100,Aprovado,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2
569,1964,GSI009,41,Reprovado,1,1,0,2,1,0,0,2,2,2,2,2,2,1,2,1,2,2,1,1
577,1872,GSI009,4,Reprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,0,1,2,1,1,2
581,2263,GSI009,95,Aprovado,1,1,1,2,2,1,2,2,1,1,1,2,1,2,2,1,2,2,1,2
584,2873,GSI009,91,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
585,1915,GSI009,79,Aprovado,1,2,0,1,0,0,1,2,2,2,2,2,2,1,1,1,2,2,1,2
592,2706,GSI009,88,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
599,2729,GSI009,85,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
611,2009,GSI009,100,Aprovado,0,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
612,2009,GSI009,100,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
616,1924,GSI009,87,Aprovado,1,2,0,2,1,0,1,2,2,2,2,2,2,2,0,1,2,2,1,2
617,1915,GSI009,81,Aprovado,0,2,1,1,1,1,1,2,2,2,2,2,2,1,0,1,2,2,0,2
621,2664,GSI009,85,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
623,1915,GSI009,60,Aprovado,0,2,1,1,1,0,1,2,2,2,2,2,2,1,1,1,2,2,1,2
626,2013,GSI009,100,Aprovado,0,1,1,2,2,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2
628,2013,GSI009,100,Aprovado,1,1,1,2,2,0,2,2,2,2,2,2,2,2,2,1,2,2,2,2
633,1872,GSI009,40,Reprovado,0,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
634,2582,GSI009,81,Aprovado,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,0,1,0,2
639,1915,GSI009,94,Aprovado,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,2
643,2873,GSI009,95,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
646,2626,GSI009,92,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
647,1924,GSI009,95,Aprovado,1,2,1,2,1,0,1,2,2,2,2,2,2,2,0,1,2,2,1,2
650,2626,GSI009,0,Reprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
652,2582,GSI009,84,Aprovado,0,2,0,1,2,1,1,2,2,1,1,1,1,1,1,0,0,1,1,2
655,2420,GSI009,70,Aprovado,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1
657,2873,GSI009,88,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
658,2582,GSI009,67,Aprovado,1,2,0,1,2,1,1,2,2,1,0,1,1,1,1,0,0,1,1,2
659,2263,GSI009,100,Aprovado,0,1,1,2,2,1,2,2,1,1,1,2,1,2,2,1,2,2,1,2
660,1983,GSI009,74,Aprovado,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,2
668,1983,GSI009,74,Aprovado,0,2,0,2,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,2
669,2263,GSI009,90,Aprovado,1,1,1,2,2,1,2,2,1,1,1,2,1,2,2,1,2,2,1,2
675,1924,GSI009,92,Aprovado,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2
676,2729,GSI009,94,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
686,2664,GSI009,95,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
687,2873,GSI009,91,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
688,2729,GSI009,85,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
694,2706,GSI009,94,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
695,2706,GSI009,95,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
696,2664,GSI009,75,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
697,2729,GSI009,90,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
698,2729,GSI009,87,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
700,2626,GSI009,96,Aprovado,1,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2
