IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2319,2407,GSI001,87,Aprovado,1,1,1,1,1,1,2,1,1,1,2,1,1,1
2320,2407,GSI001,95,Aprovado,1,1,1,1,1,1,2,1,1,1,2,0,1,1
2321,2407,GSI001,95,Aprovado,1,1,1,1,1,1,2,1,1,1,2,1,1,1
2322,2407,GSI001,95,Aprovado,1,1,1,1,1,1,2,1,1,1,2,1,0,1
2323,2407,GSI001,87,Aprovado,1,1,1,1,1,1,2,1,1,1,2,1,1,1
2324,2407,GSI001,95,Aprovado,1,1,1,0,1,0,2,1,1,1,2,1,1,1
2325,2407,GSI001,89,Aprovado,1,1,1,1,1,1,2,1,1,1,2,1,1,1
2326,2407,GSI001,95,Aprovado,1,1,1,1,1,0,2,1,1,1,2,1,0,1
2327,2407,GSI001,95,Aprovado,1,1,1,1,1,1,2,1,1,1,2,1,1,1
2328,2407,GSI001,80,Aprovado,1,1,1,0,1,0,2,1,1,1,2,0,1,1
2329,2407,GSI001,88,Aprovado,1,1,1,0,1,1,2,1,1,1,2,0,1,1
2330,2407,GSI001,82,Aprovado,1,1,1,1,1,1,2,1,1,1,2,1,1,1
2331,2407,GSI001,82,Aprovado,1,1,1,1,1,1,2,1,1,1,2,0,1,1
2334,2407,GSI001,90,Aprovado,1,1,1,0,1,1,2,0,1,1,2,0,1,1
2335,1861,GSI001,87,Aprovado,1,1,0,2,0,1,2,1,1,2,2,2,1,1
2336,2407,GSI001,82,Aprovado,1,1,0,1,1,1,2,1,0,1,2,1,1,1
2337,2407,GSI001,88,Aprovado,1,1,1,1,1,1,2,1,0,1,2,1,1,1
2338,2407,GSI001,95,Aprovado,1,1,1,1,1,1,2,1,1,1,2,0,1,1
2342,1861,GSI001,30,Reprovado,1,1,0,2,1,0,2,0,0,2,2,2,1,1
2344,2328,GSI001,74,Aprovado,1,0,1,2,2,2,2,2,2,2,2,1,1,1
2347,1861,GSI001,0,Reprovado,0,0,0,2,0,0,2,0,0,2,2,2,0,0
2357,1861,GSI001,0,Reprovado,0,0,0,2,0,0,2,0,0,2,2,2,0,0
2358,1861,GSI001,90,Aprovado,1,1,1,2,0,1,2,1,1,2,2,2,1,1
2359,1861,GSI001,62,Reprovado por Freqüência,1,1,0,2,0,0,2,0,1,2,2,2,1,0
2360,1861,GSI001,91,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,1
2361,1861,GSI001,16,Reprovado,1,1,0,2,1,0,2,0,1,2,2,2,0,0
2362,1861,GSI001,15,Reprovado,1,1,0,2,0,0,2,0,0,2,2,2,0,0
2367,1861,GSI001,96,Aprovado,1,1,1,2,0,1,2,1,1,2,2,2,1,1
2368,1861,GSI001,76,Aprovado,1,1,0,2,1,1,2,1,1,2,2,2,1,1
2369,1861,GSI001,85,Aprovado,1,1,1,2,0,1,2,1,1,2,2,2,1,1
2370,1861,GSI001,87,Aprovado,1,1,0,2,1,1,2,1,1,2,2,2,1,1
2372,1861,GSI001,89,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,1
2373,1861,GSI001,93,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,1
2375,1861,GSI001,87,Aprovado,1,1,1,2,1,1,2,1,0,2,2,2,1,0
2376,1861,GSI001,85,Aprovado,1,1,1,2,0,1,2,0,0,2,2,2,1,0
2377,1861,GSI001,90,Aprovado,1,1,0,2,1,1,2,1,1,2,2,2,1,0
2378,1861,GSI001,87,Aprovado,1,1,0,2,1,1,2,1,1,2,2,2,1,0
2379,1861,GSI001,89,Aprovado,1,1,0,2,1,1,2,1,1,2,2,2,1,1
2380,1861,GSI001,75,Aprovado,1,1,0,2,1,0,2,1,0,2,2,2,1,1
2382,1861,GSI001,40,Reprovado,1,1,0,2,0,0,2,0,0,2,2,2,1,0
2383,1861,GSI001,77,Aprovado,1,1,0,2,1,0,2,1,1,2,2,2,1,1
2384,1861,GSI001,70,Aprovado,1,1,1,2,1,1,2,1,0,2,2,2,0,0
2385,1861,GSI001,0,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,1
2386,1861,GSI001,88,Aprovado,1,1,0,2,0,1,2,1,1,2,2,2,1,1
2388,1861,GSI001,0,Reprovado,0,0,0,2,0,0,2,0,0,2,2,2,0,0
2389,1861,GSI001,91,Aprovado,1,1,1,2,1,1,2,1,0,2,2,2,1,0
2393,1861,GSI001,93,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,1,1
2404,1861,GSI001,84,Aprovado,1,1,0,2,1,1,2,1,1,2,2,2,1,1
2406,1861,GSI001,0,Reprovado,0,0,0,2,0,0,2,0,0,2,2,2,0,0
2407,2328,GSI001,90,Aprovado,0,1,1,2,2,2,2,2,2,2,2,1,1,1
2409,2328,GSI001,85,Aprovado,1,1,1,2,2,2,2,2,2,2,2,1,1,1
2410,2328,GSI001,0,Reprovado,1,0,0,2,2,2,2,2,2,2,2,1,1,1
2411,2328,GSI001,84,Aprovado,1,1,1,2,2,2,2,2,2,2,2,1,1,1
2412,2328,GSI001,97,Aprovado,1,1,1,2,2,2,2,2,2,2,2,1,1,1
2423,2328,GSI001,24,Reprovado,1,0,0,2,2,2,2,2,2,2,2,1,1,1
2424,2328,GSI001,70,Aprovado,1,0,1,2,2,2,2,2,2,2,2,1,1,1
2425,2328,GSI001,86,Aprovado,1,1,1,2,2,2,2,2,2,2,2,1,1,1
2426,2328,GSI001,87,Aprovado,0,1,1,2,2,2,2,2,2,2,2,1,1,1
2433,2185,GSI001,94,Aprovado,0,1,0,2,0,1,2,1,2,2,2,0,1,0
2434,2256,GSI001,25,Reprovado,0,0,0,2,2,0,2,0,2,2,2,1,0,0
2435,2328,GSI001,71,Aprovado,1,1,1,2,2,2,2,2,2,2,2,1,1,1
2436,2328,GSI001,83,Aprovado,1,1,1,2,2,2,2,2,2,2,2,1,1,1
2437,2328,GSI001,77,Aprovado,1,1,1,2,2,2,2,2,2,2,2,1,1,1
2438,2328,GSI001,84,Aprovado,1,1,1,2,2,2,2,2,2,2,2,1,1,1
2439,2328,GSI001,87,Aprovado,1,1,1,2,2,2,2,2,2,2,2,1,1,1
2440,2328,GSI001,90,Aprovado,1,1,1,2,2,2,2,2,2,2,2,1,1,1
2441,2328,GSI001,79,Aprovado,1,1,1,2,2,2,2,2,2,2,2,1,1,1
2445,2328,GSI001,62,Aprovado,0,1,0,2,2,2,2,2,2,2,2,1,1,1
2446,2256,GSI001,25,Reprovado,0,1,0,2,2,0,2,0,2,2,2,1,0,0
2447,2328,GSI001,77,Aprovado,1,0,0,2,2,2,2,2,2,2,2,1,1,1
2448,2328,GSI001,91,Aprovado,1,1,1,2,2,2,2,2,2,2,2,1,1,1
2449,2328,GSI001,88,Aprovado,1,1,1,2,2,2,2,2,2,2,2,1,1,1
2450,2328,GSI001,89,Aprovado,1,1,0,2,2,2,2,2,2,2,2,1,1,1
2452,2328,GSI001,88,Aprovado,0,1,1,2,2,2,2,2,2,2,2,1,1,1
2456,2328,GSI001,0,Reprovado,0,0,0,2,2,2,2,2,2,2,2,1,1,1
2457,2328,GSI001,89,Aprovado,1,1,1,2,2,2,2,2,2,2,2,1,1,1
2460,2328,GSI001,0,Reprovado,0,0,0,2,2,2,2,2,2,2,2,1,1,1
2464,2328,GSI001,91,Aprovado,1,1,1,2,2,2,2,2,2,2,2,1,1,1
2467,2328,GSI001,83,Aprovado,1,1,0,2,2,2,2,2,2,2,2,1,1,1
2469,2256,GSI001,94,Aprovado,1,1,1,2,2,1,2,1,2,2,2,1,1,1
2471,2256,GSI001,94,Aprovado,1,1,1,2,2,1,2,1,2,2,2,1,1,1
2472,2008,GSI001,62,Aprovado,1,1,0,1,1,1,2,2,2,2,1,2,1,1
2481,2256,GSI001,65,Aprovado,0,1,1,2,2,1,2,1,2,2,2,1,1,1
2482,2256,GSI001,25,Reprovado,1,1,0,2,2,0,2,0,2,2,2,1,0,0
2483,2256,GSI001,80,Aprovado,1,1,1,2,2,0,2,1,2,2,2,1,1,1
2484,2256,GSI001,75,Aprovado,1,1,1,2,2,1,2,1,2,2,2,1,1,1
2485,2256,GSI001,79,Aprovado,1,1,1,2,2,1,2,0,2,2,2,1,1,1
2486,2256,GSI001,70,Aprovado,1,1,1,2,2,1,2,0,2,2,2,1,1,1
2487,2256,GSI001,92,Aprovado,1,1,1,2,2,0,2,0,2,2,2,1,1,1
2494,2256,GSI001,65,Aprovado,1,1,0,2,2,1,2,0,2,2,2,1,1,1
2495,2256,GSI001,70,Aprovado,1,1,1,2,2,1,2,1,2,2,2,1,1,1
2496,2256,GSI001,92,Aprovado,1,1,1,2,2,1,2,1,2,2,2,1,1,1
2497,2256,GSI001,95,Aprovado,1,1,1,2,2,1,2,1,2,2,2,1,1,1
2498,2185,GSI001,73,Aprovado,1,1,0,2,0,1,2,1,2,2,2,0,1,1
2499,2256,GSI001,98,Aprovado,1,1,1,2,2,1,2,1,2,2,2,1,1,1
2500,2256,GSI001,86,Aprovado,1,0,1,2,2,1,2,1,2,2,2,1,1,1
2501,2256,GSI001,63,Aprovado,1,1,1,2,2,1,2,0,2,2,2,1,1,1
2502,2256,GSI001,93,Aprovado,1,0,1,2,2,1,2,1,2,2,2,1,1,1
2503,2256,GSI001,89,Aprovado,1,1,1,2,2,1,2,1,2,2,2,1,1,1
2505,2256,GSI001,66,Aprovado,1,1,1,2,2,1,2,0,2,2,2,1,1,1
2506,2256,GSI001,72,Aprovado,1,1,1,2,2,1,2,0,2,2,2,1,1,1
2507,2256,GSI001,60,Aprovado,1,1,1,2,2,0,2,1,2,2,2,1,1,1
2508,2256,GSI001,90,Aprovado,1,0,1,2,2,0,2,0,2,2,2,1,1,1
2509,2256,GSI001,89,Aprovado,1,1,1,2,2,1,2,1,2,2,2,1,1,1
2510,2256,GSI001,63,Aprovado,1,1,1,2,2,1,2,1,2,2,2,1,1,1
2511,2256,GSI001,94,Aprovado,0,0,1,2,2,0,2,1,2,2,2,1,1,1
2512,2256,GSI001,93,Aprovado,0,1,1,2,2,0,2,1,2,2,2,1,1,1
2513,2256,GSI001,0,Reprovado,0,1,1,2,2,1,2,1,2,2,2,1,0,1
2515,2256,GSI001,86,Aprovado,0,1,1,2,2,1,2,0,2,2,2,1,1,1
2516,2256,GSI001,82,Aprovado,1,1,0,2,2,0,2,1,2,2,2,1,1,1
2517,2256,GSI001,87,Aprovado,1,1,1,2,2,0,2,1,2,2,2,1,1,1
2518,2256,GSI001,92,Aprovado,1,1,1,2,2,1,2,1,2,2,2,1,1,1
2519,2256,GSI001,100,Aprovado,1,1,1,2,2,1,2,1,2,2,2,1,1,1
2520,2256,GSI001,82,Aprovado,1,1,1,2,2,1,2,1,2,2,2,1,1,1
2525,2256,GSI001,49,Reprovado,1,1,1,2,2,0,2,0,2,2,2,1,1,1
2526,2256,GSI001,92,Aprovado,0,1,1,2,2,0,2,1,2,2,2,1,1,1
2527,2256,GSI001,89,Aprovado,1,1,1,2,2,1,2,1,2,2,2,1,1,1
2528,2151,GSI001,14,Reprovado,1,0,0,2,0,2,2,0,2,2,2,2,0,0
2530,2256,GSI001,96,Aprovado,1,1,1,2,2,0,2,0,2,2,2,1,1,1
2532,2256,GSI001,85,Aprovado,1,0,1,2,2,0,2,0,2,2,2,1,1,1
2533,2256,GSI001,82,Aprovado,0,1,1,2,2,1,2,1,2,2,2,1,1,1
2534,2185,GSI001,0,Reprovado,0,1,0,2,0,1,2,0,2,2,2,0,0,0
2538,2185,GSI001,95,Aprovado,1,1,1,2,1,1,2,1,2,2,2,1,1,1
2540,2185,GSI001,97,Aprovado,1,1,1,2,1,1,2,1,2,2,2,1,1,1
2541,2185,GSI001,93,Aprovado,1,1,0,2,1,1,2,1,2,2,2,0,1,1
2547,2185,GSI001,91,Aprovado,1,1,1,2,1,1,2,1,2,2,2,1,1,1
2548,2185,GSI001,97,Aprovado,1,1,1,2,1,1,2,1,2,2,2,1,1,1
2549,2185,GSI001,73,Aprovado,1,1,0,2,0,1,2,1,2,2,2,1,1,1
2550,2185,GSI001,94,Aprovado,1,1,1,2,1,1,2,1,2,2,2,1,1,1
2551,2185,GSI001,80,Aprovado,0,1,0,2,1,1,2,1,2,2,2,0,1,0
2552,2185,GSI001,87,Aprovado,1,1,0,2,1,1,2,1,2,2,2,1,1,1
2553,2185,GSI001,94,Aprovado,1,1,0,2,1,1,2,1,2,2,2,1,1,1
2554,2185,GSI001,78,Aprovado,0,1,0,2,0,1,2,1,2,2,2,1,1,1
2555,2089,GSI001,65,Aprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2557,1896,GSI001,94,Aprovado,1,0,1,1,1,1,1,2,2,2,2,1,1,1
2563,2089,GSI001,25,Reprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2570,2089,GSI001,38,Reprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2572,2185,GSI001,90,Aprovado,1,1,1,2,1,1,2,1,2,2,2,1,1,1
2573,2185,GSI001,94,Aprovado,1,1,0,2,0,1,2,1,2,2,2,0,1,1
2574,2185,GSI001,78,Aprovado,1,1,0,2,1,1,2,1,2,2,2,1,1,1
2575,2185,GSI001,87,Aprovado,0,1,0,2,1,1,2,1,2,2,2,1,0,1
2577,1957,GSI001,85,Aprovado,1,0,1,2,1,1,1,1,2,0,0,2,1,2
2578,2185,GSI001,0,Reprovado,0,1,0,2,0,1,2,0,2,2,2,0,0,0
2579,2185,GSI001,0,Reprovado,1,1,0,2,0,1,2,0,2,2,2,0,0,0
2580,2185,GSI001,69,Aprovado,1,1,0,2,0,1,2,1,2,2,2,0,1,0
2585,2185,GSI001,76,Aprovado,1,1,1,2,0,1,2,1,2,2,2,0,1,0
2588,2185,GSI001,90,Aprovado,1,1,1,2,1,1,2,1,2,2,2,1,1,0
2589,2185,GSI001,97,Aprovado,1,1,1,2,1,1,2,1,2,2,2,0,1,1
2608,2055,GSI001,70,Aprovado,1,1,1,1,1,1,2,1,2,2,1,2,1,1
2609,2151,GSI001,0,Reprovado,1,0,0,2,0,2,2,0,2,2,2,2,0,0
2610,2089,GSI001,66,Aprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2611,2089,GSI001,65,Aprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2618,2151,GSI001,69,Aprovado,1,1,1,2,1,2,2,1,2,2,2,2,1,1
2619,2151,GSI001,60,Aprovado,1,1,1,2,1,2,2,1,2,2,2,2,1,1
2620,2151,GSI001,71,Aprovado,1,1,1,2,1,2,2,1,2,2,2,2,1,1
2621,2008,GSI001,0,Reprovado,1,0,0,1,0,0,2,2,2,2,0,2,0,1
2622,2151,GSI001,69,Aprovado,1,1,1,2,1,2,2,1,2,2,2,2,1,1
2623,2151,GSI001,51,Reprovado,1,0,0,2,0,2,2,1,2,2,2,2,1,0
2624,2151,GSI001,71,Aprovado,1,1,1,2,1,2,2,1,2,2,2,2,1,1
2625,2151,GSI001,71,Aprovado,1,1,1,2,0,2,2,0,2,2,2,2,1,0
2626,2151,GSI001,65,Aprovado,1,1,1,2,1,2,2,1,2,2,2,2,1,1
2628,2151,GSI001,77,Aprovado,1,1,1,2,1,2,2,1,2,2,2,2,1,1
2629,2151,GSI001,70,Aprovado,1,1,1,2,1,2,2,1,2,2,2,2,1,1
2630,2151,GSI001,94,Aprovado,1,1,1,2,1,2,2,1,2,2,2,2,1,1
2631,2151,GSI001,66,Aprovado,1,1,1,2,1,2,2,1,2,2,2,2,1,1
2632,2151,GSI001,72,Aprovado,1,1,1,2,1,2,2,1,2,2,2,2,1,1
2633,2151,GSI001,76,Aprovado,1,1,1,2,0,2,2,1,2,2,2,2,1,0
2634,2151,GSI001,64,Aprovado,1,1,1,2,1,2,2,1,2,2,2,2,1,1
2635,2151,GSI001,60,Aprovado,1,1,1,2,1,2,2,1,2,2,2,2,1,1
2636,2055,GSI001,0,Reprovado,1,1,0,1,0,0,2,0,2,2,0,2,0,0
2637,1992,GSI001,0,Reprovado,1,1,1,0,2,1,2,1,2,1,1,2,1,0
2638,2151,GSI001,70,Aprovado,1,1,1,2,1,2,2,1,2,2,2,2,1,1
2639,2151,GSI001,98,Aprovado,1,1,1,2,1,2,2,1,2,2,2,2,1,1
2641,2151,GSI001,66,Aprovado,1,1,1,2,1,2,2,1,2,2,2,2,1,1
2643,2151,GSI001,68,Aprovado,1,1,1,2,1,2,2,0,2,2,2,2,1,0
2644,2151,GSI001,69,Aprovado,1,1,0,2,1,2,2,0,2,2,2,2,1,1
2649,2151,GSI001,64,Aprovado,1,1,1,2,1,2,2,1,2,2,2,2,1,1
2652,2151,GSI001,62,Aprovado,1,1,1,2,1,2,2,1,2,2,2,2,1,1
2654,2151,GSI001,66,Aprovado,1,1,1,2,0,2,2,1,2,2,2,2,1,1
2656,2055,GSI001,87,Aprovado,1,1,1,0,1,1,2,1,2,2,0,2,1,1
2657,2089,GSI001,72,Aprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2658,2008,GSI001,80,Aprovado,1,1,1,1,1,1,2,2,2,2,1,2,1,1
2663,2089,GSI001,0,Reprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2673,1992,GSI001,71,Aprovado,1,1,1,1,2,1,2,1,2,1,1,2,1,0
2674,2089,GSI001,10,Reprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2675,2089,GSI001,73,Aprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2676,2089,GSI001,60,Aprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2677,2089,GSI001,61,Aprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2678,2089,GSI001,83,Aprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2684,2089,GSI001,81,Aprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2685,2089,GSI001,61,Aprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2686,2089,GSI001,62,Aprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2687,2089,GSI001,60,Aprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2688,2089,GSI001,62,Aprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2689,2055,GSI001,0,Reprovado,1,1,0,1,0,0,2,0,2,2,0,2,0,0
2690,2089,GSI001,55,Reprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2698,2089,GSI001,69,Aprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2699,2089,GSI001,63,Aprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2700,2055,GSI001,91,Aprovado,1,1,1,0,1,1,2,1,2,2,1,2,1,1
2701,2089,GSI001,54,Reprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2702,2089,GSI001,78,Aprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2703,1992,GSI001,40,Reprovado,1,1,1,1,2,1,2,1,2,1,1,2,1,0
2704,2089,GSI001,63,Aprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2705,2089,GSI001,0,Reprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2706,2089,GSI001,69,Aprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2707,2089,GSI001,0,Reprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2710,2089,GSI001,53,Reprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2711,2089,GSI001,10,Reprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2725,2089,GSI001,61,Aprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2726,2089,GSI001,60,Aprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2727,2089,GSI001,0,Reprovado,1,1,1,1,1,1,1,1,2,2,2,2,1,1
2734,2055,GSI001,94,Aprovado,1,1,1,1,0,1,2,1,2,2,1,2,1,1
2736,2055,GSI001,0,Reprovado,1,1,1,1,1,1,2,1,2,2,1,2,1,1
2737,2055,GSI001,93,Aprovado,1,1,1,1,1,1,2,1,2,2,1,2,1,1
2738,2055,GSI001,94,Aprovado,1,1,1,0,1,1,2,1,2,2,1,2,1,1
2740,2055,GSI001,98,Aprovado,1,1,1,0,1,1,2,1,2,2,0,2,1,1
2741,2055,GSI001,89,Aprovado,1,1,1,0,1,1,2,1,2,2,1,2,1,1
2742,2055,GSI001,10,Reprovado,1,1,1,1,1,1,2,1,2,2,1,2,1,0
2745,2055,GSI001,69,Aprovado,1,1,1,0,1,1,2,1,2,2,1,2,1,1
2746,2008,GSI001,77,Aprovado,1,1,1,1,1,1,2,2,2,2,1,2,1,1
2747,2055,GSI001,90,Aprovado,1,1,1,1,0,1,2,1,2,2,1,2,1,1
2748,2055,GSI001,91,Aprovado,1,1,1,0,1,1,2,1,2,2,1,2,1,1
2750,2055,GSI001,62,Aprovado,1,1,1,1,1,1,2,1,2,2,1,2,1,1
2752,2055,GSI001,96,Aprovado,1,1,1,1,1,1,2,1,2,2,1,2,1,1
2754,2055,GSI001,77,Aprovado,1,1,1,1,1,1,2,1,2,2,1,2,1,1
2756,2055,GSI001,94,Aprovado,1,1,1,0,1,1,2,1,2,2,1,2,1,1
2757,2055,GSI001,93,Aprovado,1,1,1,1,0,1,2,1,2,2,1,2,1,1
2760,2055,GSI001,93,Aprovado,1,1,1,0,1,1,2,1,2,2,1,2,1,1
2766,2055,GSI001,93,Aprovado,1,1,1,0,1,1,2,1,2,2,1,2,1,1
2767,2055,GSI001,92,Aprovado,1,1,1,1,1,1,2,1,2,2,1,2,1,1
2768,2055,GSI001,0,Reprovado,1,1,0,1,0,0,2,0,2,2,0,2,0,0
2769,2055,GSI001,93,Aprovado,1,1,1,1,0,1,2,1,2,2,1,2,1,1
2770,2055,GSI001,61,Aprovado,1,1,1,0,1,1,2,1,2,2,1,2,1,1
2773,2055,GSI001,94,Aprovado,1,1,1,0,1,1,2,1,2,2,1,2,1,1
2776,2055,GSI001,62,Aprovado,1,1,1,0,1,1,2,1,2,2,1,2,1,1
2777,2055,GSI001,92,Aprovado,1,1,1,0,1,1,2,1,2,2,1,2,1,1
2786,2055,GSI001,82,Aprovado,1,1,1,1,1,1,2,1,2,2,1,2,1,1
2788,2055,GSI001,96,Aprovado,1,1,1,1,0,1,2,1,2,2,1,2,1,1
2789,2008,GSI001,77,Aprovado,1,1,1,1,1,0,2,2,2,2,1,2,1,1
2790,2008,GSI001,72,Aprovado,1,1,1,1,1,0,2,2,2,2,1,2,1,1
2791,2008,GSI001,86,Aprovado,1,1,0,1,0,1,2,2,2,2,1,2,1,1
2792,2008,GSI001,70,Aprovado,1,1,1,1,1,0,2,2,2,2,1,2,1,1
2799,2008,GSI001,67,Aprovado,1,1,0,1,1,1,2,2,2,2,1,2,1,1
2800,2008,GSI001,66,Aprovado,1,1,1,1,0,0,2,2,2,2,1,2,1,1
2801,2008,GSI001,83,Aprovado,1,1,1,1,1,1,2,2,2,2,1,2,1,1
2802,2008,GSI001,73,Aprovado,1,1,1,1,1,1,2,2,2,2,1,2,0,1
2803,2008,GSI001,56,Reprovado,1,1,1,1,1,1,2,2,2,2,1,2,1,1
2805,2008,GSI001,74,Aprovado,1,1,1,1,1,1,2,2,2,2,1,2,1,1
2806,2008,GSI001,85,Aprovado,1,1,1,1,1,1,2,2,2,2,1,2,1,1
2810,2008,GSI001,71,Aprovado,1,1,0,1,1,0,2,2,2,2,1,2,0,1
2811,1992,GSI001,71,Aprovado,1,1,1,0,2,1,2,1,2,1,1,2,1,0
2812,2008,GSI001,80,Aprovado,1,1,1,1,1,1,2,2,2,2,1,2,1,1
2813,2008,GSI001,85,Aprovado,1,1,0,1,1,1,2,2,2,2,1,2,1,1
2814,2008,GSI001,79,Aprovado,1,1,1,1,1,1,2,2,2,2,1,2,1,1
2815,2008,GSI001,80,Aprovado,1,1,1,1,1,1,2,2,2,2,1,2,1,1
2817,2008,GSI001,81,Aprovado,1,1,1,1,1,1,2,2,2,2,1,2,1,1
2818,2008,GSI001,70,Aprovado,1,1,1,1,1,1,2,2,2,2,1,2,1,1
2819,2008,GSI001,77,Aprovado,1,1,1,1,1,0,2,2,2,2,0,2,0,1
2826,2008,GSI001,74,Aprovado,1,1,1,1,1,1,2,2,2,2,1,2,1,1
2830,2008,GSI001,75,Aprovado,1,1,1,1,0,0,2,2,2,2,1,2,0,1
2831,2008,GSI001,69,Aprovado,1,1,1,1,1,1,2,2,2,2,1,2,1,1
2832,2008,GSI001,76,Aprovado,1,1,0,1,1,1,2,2,2,2,1,2,1,1
2833,2008,GSI001,69,Aprovado,1,0,1,1,1,1,2,2,2,2,1,2,1,1
2834,2008,GSI001,68,Aprovado,1,1,1,1,1,1,2,2,2,2,1,2,1,1
2836,2008,GSI001,62,Aprovado,1,1,1,1,0,1,2,2,2,2,1,2,1,1
2838,1957,GSI001,0,Reprovado,1,0,1,2,1,1,1,1,2,1,1,2,1,2
2839,2008,GSI001,80,Aprovado,1,1,0,1,1,1,2,2,2,2,1,2,0,1
2842,1992,GSI001,0,Reprovado,1,1,1,0,2,1,2,1,2,1,1,2,1,0
2847,2008,GSI001,77,Aprovado,1,1,0,1,1,1,2,2,2,2,1,2,1,1
2848,2008,GSI001,60,Aprovado,1,1,1,1,1,1,2,2,2,2,0,2,1,1
2854,1896,GSI001,82,Aprovado,1,1,0,1,1,1,1,2,2,2,2,1,1,1
2855,1992,GSI001,21,Reprovado,1,1,1,1,2,1,2,1,2,1,1,2,1,0
2858,1992,GSI001,69,Aprovado,1,1,1,1,2,1,2,1,2,1,1,2,1,1
2859,1992,GSI001,73,Aprovado,1,1,1,1,2,1,2,1,2,1,1,2,1,1
2868,1992,GSI001,83,Aprovado,1,1,1,1,2,1,2,1,2,1,1,2,1,1
2869,1992,GSI001,14,Reprovado,1,1,1,1,2,1,2,1,2,1,1,2,1,0
2870,1992,GSI001,76,Aprovado,1,1,1,1,2,1,2,1,2,1,1,2,1,1
2871,1992,GSI001,38,Reprovado,1,1,1,0,2,1,2,1,2,1,1,2,1,0
2872,1992,GSI001,70,Aprovado,1,1,1,1,2,1,2,1,2,1,1,2,1,1
2873,1992,GSI001,72,Aprovado,1,1,1,1,2,1,2,1,2,1,1,2,1,1
2874,1992,GSI001,93,Aprovado,1,1,1,1,2,1,2,1,2,1,1,2,1,1
2875,1896,GSI001,87,Aprovado,1,1,0,1,1,1,1,2,2,2,2,1,1,1
2876,1946,GSI001,0,Reprovado,0,0,0,2,0,1,2,0,2,0,1,0,0,1
2877,1957,GSI001,89,Aprovado,1,0,1,2,0,1,1,1,2,1,0,2,1,2
2879,1992,GSI001,42,Reprovado,1,1,1,0,2,1,2,1,2,1,1,2,1,0
2880,1992,GSI001,80,Aprovado,1,1,1,1,2,1,2,1,2,1,1,2,1,0
2881,1946,GSI001,60,Aprovado,1,1,1,2,1,1,2,0,2,0,1,1,1,1
2882,1992,GSI001,60,Aprovado,1,1,1,1,2,1,2,1,2,1,1,2,1,1
2883,1992,GSI001,15,Reprovado,1,1,1,0,2,1,2,1,2,1,1,2,1,0
2884,1957,GSI001,89,Aprovado,1,1,1,2,1,1,1,0,2,1,0,2,1,2
2885,1992,GSI001,69,Aprovado,1,1,1,1,2,1,2,1,2,1,1,2,1,1
2886,1992,GSI001,74,Aprovado,1,1,1,1,2,1,2,1,2,1,1,2,1,1
2888,1992,GSI001,74,Aprovado,1,1,1,1,2,1,2,1,2,1,1,2,1,1
2889,1992,GSI001,73,Aprovado,1,1,1,1,2,1,2,1,2,1,1,2,1,1
2890,1946,GSI001,60,Aprovado,1,0,1,2,1,1,2,0,2,1,1,0,1,1
