IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,10,11,13,14,15,16,17,18,20,21,22,23,24,25,28,29,30,31,33,34,35,37,38,39
476,2581,GSI008,98,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
478,2487,GSI008,78,Aprovado,0,2,2,2,0,0,0,0,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1
481,2116,GSI008,66,Aprovado,0,1,2,2,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,2,2,2,0,0,2,1,2,0,1,1,1,0
484,2078,GSI008,67,Aprovado,1,1,2,2,1,1,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2
486,2139,GSI008,6,Reprovado,0,1,2,2,2,1,2,2,2,0,2,0,1,1,2,2,1,0,2,2,2,2,1,0,2,1,2,0,1,1,1,0
488,2018,GSI008,64,Aprovado,1,1,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,1,1,1
494,1923,GSI008,3,Reprovado,0,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,2,1,2,2,2,0,2,1,0,1
496,1931,GSI008,84,Aprovado,0,0,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,2,1,2,2,2,1,2,1,1,1
499,2663,GSI008,0,Reprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1
501,2291,GSI008,0,Reprovado,0,1,2,2,0,1,2,2,2,0,0,0,2,0,0,2,2,0,2,0,2,2,2,0,0,2,2,2,2,0,0,0
502,2492,GSI008,67,Aprovado,0,2,1,2,2,1,1,2,2,0,1,1,2,1,2,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1,1,0
506,2725,GSI008,72,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1
507,2302,GSI008,17,Reprovado,1,2,2,2,2,2,0,2,2,2,1,1,2,2,2,2,2,0,2,0,2,2,1,1,2,1,0,0,2,0,1,1
511,1997,GSI008,65,Aprovado,1,1,2,1,2,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1
519,2078,GSI008,60,Aprovado,0,1,2,2,1,1,2,2,2,0,1,1,2,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2
522,2050,GSI008,13,Reprovado,1,1,2,2,2,1,2,2,2,2,1,0,1,1,1,2,0,0,2,1,2,2,1,0,2,1,2,0,2,1,1,1
523,2434,GSI008,92,Aprovado,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1
528,2023,GSI008,60,Aprovado,0,1,2,2,2,1,2,2,2,2,1,0,0,1,1,2,1,1,2,1,2,2,1,0,2,1,2,0,2,0,1,1
530,2197,GSI008,60,Aprovado,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,0,0,2,2,2,0,2,1,1,1
532,2564,GSI008,89,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1
544,2197,GSI008,60,Aprovado,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1
545,1912,GSI008,61,Aprovado,1,1,2,2,0,2,2,2,2,2,2,0,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1
549,2581,GSI008,92,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
554,2204,GSI008,98,Aprovado,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,2,1,1,1
555,2204,GSI008,60,Aprovado,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,2,1,1,1
557,2197,GSI008,99,Aprovado,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1
562,1714,GSI008,60,Aprovado,1,1,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,0,2,1,1,1
563,2023,GSI008,60,Aprovado,1,1,2,2,2,1,2,2,2,2,0,1,1,1,1,2,1,1,2,0,2,2,1,1,2,1,2,1,2,1,1,1
573,1914,GSI008,5,Reprovado,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1
577,2488,GSI008,60,Aprovado,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,1,1,1,0,1,0,2,1,0,1,1,2
581,2204,GSI008,60,Aprovado,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,2,1,1,1
584,1889,GSI008,93,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
585,1914,GSI008,42,Reprovado,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1
592,2705,GSI008,61,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
599,2725,GSI008,77,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1
611,2050,GSI008,29,Reprovado,0,0,2,2,2,1,2,2,2,2,1,0,1,1,1,2,0,1,2,1,2,2,1,0,2,1,2,1,2,1,1,1
612,1714,GSI008,65,Aprovado,1,1,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,1,1,1
617,1912,GSI008,65,Aprovado,0,1,2,2,1,2,2,2,2,2,2,0,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,0,2,1,1,1
619,1923,GSI008,0,Reprovado,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,2,1,2,2,2,0,2,1,1,1
621,2663,GSI008,93,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1
623,1912,GSI008,74,Aprovado,0,1,2,2,0,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,0,2,1,1,1
626,2018,GSI008,65,Aprovado,1,1,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,1,1,1
628,2018,GSI008,84,Aprovado,1,1,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,1,1,1
633,2382,GSI008,65,Aprovado,0,2,1,1,2,1,0,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1
634,2581,GSI008,62,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
639,1912,GSI008,64,Aprovado,1,1,2,2,0,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1
640,1912,GSI008,73,Aprovado,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,0,2,1,2,2,1,1,2,2,2,1,2,1,1,1
643,1889,GSI008,98,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
647,1912,GSI008,62,Aprovado,1,1,2,2,1,2,2,2,2,2,2,0,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,0,2,0,1,1
650,1889,GSI008,0,Reprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
652,2487,GSI008,73,Aprovado,0,2,2,2,1,0,1,1,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1
655,2434,GSI008,0,Reprovado,1,2,1,0,2,0,2,2,2,2,0,0,2,2,2,2,1,1,0,0,2,2,1,0,0,0,2,0,2,0,1,1
657,1889,GSI008,63,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
658,2625,GSI008,4,Reprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
659,2291,GSI008,68,Aprovado,1,1,2,2,1,1,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,2,1,1,2,2,2,2,1,1,1
660,1943,GSI008,0,Reprovado,1,2,2,2,1,2,2,2,2,2,2,0,0,2,2,2,2,0,2,2,2,2,2,1,2,2,2,0,0,0,0,1
668,1596,GSI008,11,Reprovado,0,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1
669,2197,GSI008,60,Aprovado,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1
675,1931,GSI008,60,Aprovado,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,2,1,2,2,2,1,2,1,1,0
676,2725,GSI008,88,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1
686,2663,GSI008,66,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1
687,1889,GSI008,87,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
688,1889,GSI008,65,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
694,2705,GSI008,100,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
695,2625,GSI008,60,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
696,2663,GSI008,80,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1
697,2725,GSI008,82,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1
698,2725,GSI008,61,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1
700,2625,GSI008,65,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
702,2663,GSI008,63,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1
706,2581,GSI008,0,Reprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
709,2581,GSI008,62,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
710,2434,GSI008,79,Aprovado,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,0,2,1,1,1
711,2419,GSI008,50,Reprovado,1,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,1,1,0,1,2,2,1,1,1,1,2,1,2,1,1,1
712,2487,GSI008,9,Reprovado,1,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,0,1
717,2382,GSI008,15,Reprovado,0,2,1,1,2,0,0,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,0,0,1,0,0,0,2,0,0,0
719,2197,GSI008,81,Aprovado,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,0,1,2,2,2,1,2,1,1,1
722,2204,GSI008,60,Aprovado,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,2,1,1,1
723,2316,GSI008,63,Aprovado,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,1,1,2,1,1,1,2,1,1,1
725,2386,GSI008,65,Aprovado,0,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1
728,2204,GSI008,60,Aprovado,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,2,1,1,1
730,2197,GSI008,76,Aprovado,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1
733,2204,GSI008,46,Reprovado,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,2,1,1,1
735,2098,GSI008,82,Aprovado,1,1,2,2,0,2,2,2,2,1,1,0,2,1,1,2,2,0,2,1,2,2,2,1,1,2,2,2,2,1,1,2
737,2116,GSI008,64,Aprovado,0,1,2,2,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,2,2,2,0,1,2,1,2,1,1,1,1,0
739,1943,GSI008,60,Aprovado,1,2,2,2,1,2,2,2,2,2,2,0,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,0,1,1
742,2098,GSI008,75,Aprovado,0,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,2,1,1,2,2,2,2,1,1,2
743,1596,GSI008,60,Aprovado,1,2,2,2,0,2,2,2,2,2,2,0,1,2,2,2,2,0,2,2,2,2,2,1,2,2,2,1,1,1,1,1
748,1912,GSI008,0,Reprovado,0,0,2,2,0,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1
749,1912,GSI008,68,Aprovado,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1
750,1923,GSI008,0,Reprovado,0,0,2,2,0,2,2,2,2,2,2,0,2,2,0,2,0,0,2,0,2,2,2,1,2,2,2,0,2,0,0,0
757,1889,GSI008,100,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
758,1889,GSI008,91,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
762,2705,GSI008,64,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
768,2581,GSI008,60,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
771,2302,GSI008,64,Aprovado,1,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,2,0,2,2,1,1,2,0,1,1,2,1,1,1
773,1596,GSI008,3,Reprovado,1,2,2,2,1,2,2,2,2,2,2,0,0,2,2,2,2,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0
776,1923,GSI008,33,Reprovado,0,1,2,2,0,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,2,1,2,2,2,0,2,1,1,1
777,1914,GSI008,75,Aprovado,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1
783,2316,GSI008,73,Aprovado,1,2,2,2,2,2,0,2,2,2,1,1,2,2,2,2,2,1,2,0,2,2,0,1,2,1,1,1,2,1,1,1
786,1923,GSI008,26,Reprovado,0,0,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,0,2,2,2,1,2,2,2,0,2,1,1,1
793,1596,GSI008,54,Reprovado,0,2,2,2,1,2,2,2,2,2,2,0,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1
798,1889,GSI008,67,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
801,2291,GSI008,60,Aprovado,1,1,2,2,1,1,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,2,1,1,2,2,2,2,1,1,1
803,2625,GSI008,20,Reprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
805,2492,GSI008,60,Aprovado,0,2,0,2,2,1,1,2,2,1,0,1,2,0,2,1,2,0,2,2,1,1,2,2,2,1,2,1,1,1,1,0
813,2139,GSI008,0,Reprovado,0,1,2,2,2,1,2,2,2,0,2,0,1,1,2,2,0,0,2,2,2,2,0,0,2,1,2,0,1,0,0,0
816,1912,GSI008,68,Aprovado,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1
820,2434,GSI008,63,Aprovado,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,0,0,1,0,2,0,2,1,1,1
831,2204,GSI008,38,Reprovado,1,1,2,1,2,1,2,2,2,1,2,1,0,1,2,2,1,1,2,1,2,2,0,0,2,0,2,1,2,0,0,0
843,1978,GSI008,32,Reprovado,1,1,2,0,2,0,2,2,2,2,0,1,1,0,1,2,1,0,2,0,2,2,0,1,2,2,2,0,2,1,1,1
846,2192,GSI008,63,Aprovado,1,1,1,1,2,1,1,1,2,2,2,1,0,1,2,2,1,1,0,1,2,2,1,1,2,2,2,0,2,1,1,1
847,2663,GSI008,72,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1
848,1714,GSI008,95,Aprovado,1,1,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,0,2,1,1,1
856,2197,GSI008,0,Reprovado,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,0,0,2,2,2,0,2,1,1,1
859,2663,GSI008,60,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1
861,2625,GSI008,80,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
866,2725,GSI008,65,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1
867,2291,GSI008,0,Reprovado,0,0,2,2,0,0,2,2,2,0,0,0,2,0,0,2,2,0,2,0,2,2,2,0,0,2,2,2,2,0,0,0
868,2564,GSI008,31,Reprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,0,1,1,1,2,0,2,1,1,1
879,2078,GSI008,6,Reprovado,0,0,2,2,1,1,2,2,2,1,0,1,2,0,1,2,2,0,2,1,2,2,2,1,2,2,2,2,2,1,1,2
883,1914,GSI008,27,Reprovado,0,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1
885,2204,GSI008,60,Aprovado,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,2,1,1,1
889,2018,GSI008,49,Reprovado,1,1,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,1,1,1
891,2050,GSI008,67,Aprovado,1,1,2,2,2,1,2,2,2,2,1,1,0,1,1,2,1,1,2,1,2,2,1,1,2,1,2,1,2,0,1,1
895,1889,GSI008,95,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
899,2705,GSI008,74,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
905,2663,GSI008,60,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1
906,2663,GSI008,60,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1
907,2581,GSI008,7,Reprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
911,2581,GSI008,63,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
938,2487,GSI008,40,Reprovado,1,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,0,2,1,1,1,1,1
939,2316,GSI008,0,Reprovado,1,2,2,2,2,2,0,2,2,2,0,1,2,2,2,2,2,0,2,0,2,2,0,0,2,0,0,0,2,0,0,0
941,2419,GSI008,0,Reprovado,1,2,1,1,2,0,0,2,2,2,0,0,2,2,2,2,1,1,0,0,2,2,0,0,0,0,2,0,2,0,0,0
961,2192,GSI008,0,Reprovado,0,0,0,0,2,0,0,0,2,2,2,0,0,0,2,2,0,0,0,0,2,2,0,0,2,2,2,0,2,0,1,1
991,2098,GSI008,60,Aprovado,0,1,2,2,1,2,2,2,2,1,1,0,2,1,1,2,2,1,2,1,2,2,2,1,1,2,2,2,2,1,1,2
1048,2018,GSI008,81,Aprovado,1,1,2,1,2,1,2,2,2,2,1,1,1,0,2,2,0,1,2,2,2,2,1,1,2,2,2,1,2,1,1,1
1055,2023,GSI008,32,Reprovado,0,1,2,2,2,1,2,2,2,2,1,0,1,1,1,2,0,1,2,1,2,2,1,1,2,1,2,1,2,1,1,1
1081,1914,GSI008,65,Aprovado,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1
1085,1923,GSI008,0,Reprovado,0,0,2,2,1,2,2,2,2,2,2,0,2,2,1,2,1,0,2,0,2,2,2,1,2,2,2,0,2,0,0,0
1115,2705,GSI008,89,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
1117,2581,GSI008,60,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
1118,2197,GSI008,0,Reprovado,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,0,0,2,2,2,0,2,1,1,1
1119,2262,GSI008,70,Aprovado,1,1,2,2,1,1,2,2,2,1,1,1,2,1,1,2,2,1,2,0,2,2,2,1,1,2,2,2,2,1,1,1
1120,2139,GSI008,0,Reprovado,0,1,2,2,2,1,2,2,2,1,2,1,1,1,2,2,0,0,2,2,2,2,0,0,2,1,2,0,1,0,0,0
1125,2050,GSI008,100,Aprovado,0,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,2,1,1,2,1,2,1,2,1,1,1
1143,2204,GSI008,38,Reprovado,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,2,0,0,0
1144,2192,GSI008,76,Aprovado,1,1,1,1,2,1,1,1,2,2,2,1,1,1,2,2,1,0,1,1,2,2,1,1,2,2,2,1,2,1,1,1
1146,1914,GSI008,75,Aprovado,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1
1150,2581,GSI008,86,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
1155,2197,GSI008,100,Aprovado,1,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,2,2,0,0,2,2,2,0,2,1,1,1
1163,2725,GSI008,92,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1
1166,2581,GSI008,46,Reprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
1167,2434,GSI008,0,Reprovado,0,2,0,0,2,0,2,2,2,2,0,0,2,2,2,2,0,0,0,0,2,2,0,0,0,0,2,0,2,0,0,0
1168,2262,GSI008,60,Aprovado,1,1,2,2,1,1,2,2,2,1,1,1,2,1,1,2,2,1,2,0,2,2,2,1,1,2,2,2,2,1,1,1
1178,2098,GSI008,75,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,2,1,1,2,2,2,2,1,1,2
1179,1997,GSI008,79,Aprovado,1,1,2,1,2,1,2,2,2,2,1,1,0,1,1,2,1,1,2,0,2,2,1,1,2,2,2,0,2,0,1,1
1190,1889,GSI008,60,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
1192,2487,GSI008,14,Reprovado,1,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,1,0,2,2,1,2,2,2,2,1,2,1,0,1,0,1
1193,2705,GSI008,0,Reprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
1194,2023,GSI008,60,Aprovado,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,2,1,1,2,1,2,1,2,1,1,1
1195,1889,GSI008,91,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
1203,1889,GSI008,70,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
1205,1889,GSI008,78,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
1209,2581,GSI008,60,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
1210,2625,GSI008,87,Aprovado,1,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1
1216,2382,GSI008,55,Reprovado,1,2,1,0,2,1,0,2,2,2,1,0,2,2,2,2,0,1,0,1,2,2,1,0,0,1,1,1,2,1,1,0
1217,1596,GSI008,0,Reprovado,0,2,2,2,0,2,2,2,2,2,2,1,0,2,2,2,2,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0
