IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,19,20,22,23,24,25,26,27,28,29,30
885,1715,GSI013,65,Aprovado,1,1,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1
889,1986,GSI013,60,Aprovado,1,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1
891,1583,GSI013,80,Aprovado,1,1,2,1,2,2,2,1,2,2,1,1,2,1,2,2,2,1,1,1,2,2,1,2,1,1,2
895,2739,GSI013,66,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
899,2714,GSI013,74,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
906,2428,GSI013,0,Reprovado,0,2,2,1,2,0,0,0,2,0,2,0,0,2,2,2,2,2,2,0,2,0,0,2,0,0,0
911,2264,GSI013,60,Aprovado,0,1,2,1,2,2,2,1,0,2,0,2,2,1,2,2,2,1,2,2,0,2,1,2,2,1,2
938,2439,GSI013,64,Aprovado,1,1,2,2,2,1,2,2,2,1,0,2,2,2,2,2,2,2,2,0,1,1,0,2,1,1,2
951,1830,GSI013,70,Aprovado,1,2,2,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2,1,2
968,1723,GSI013,0,Reprovado,1,1,2,1,2,2,1,0,1,0,2,0,0,0,2,2,2,0,0,0,1,1,0,2,0,0,0
991,1585,GSI013,49,Reprovado,0,1,0,0,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,0,2,1,2,2,2,0,1
1011,1715,GSI013,61,Aprovado,0,0,2,2,2,2,1,0,0,1,2,2,1,2,1,1,0,2,1,2,2,2,2,2,1,1,1
1048,1646,GSI013,77,Aprovado,1,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,1,2,1,2,2,2,2,2,1,1,1
1100,1585,GSI013,64,Aprovado,1,1,1,1,2,2,0,1,1,1,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,1,0
1115,2692,GSI013,15,Reprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1117,1830,GSI013,60,Aprovado,1,2,2,1,0,1,1,0,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2,1,2
1119,2169,GSI013,0,Reprovado,1,1,2,1,2,2,1,0,1,0,0,0,0,0,2,2,2,0,0,0,2,1,0,0,0,0,0
1125,1986,GSI013,98,Aprovado,1,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1
1144,1715,GSI013,60,Aprovado,1,1,2,2,2,2,1,0,0,1,2,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1
1150,2547,GSI013,74,Aprovado,1,2,2,2,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,1,1
1155,1723,GSI013,85,Aprovado,1,1,2,1,2,2,1,1,0,1,2,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1
1163,2818,GSI013,64,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1170,1723,GSI013,0,Reprovado,1,0,2,0,2,2,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0
1178,1722,GSI013,88,Aprovado,0,1,2,2,2,2,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,2,2,1,1,1
1179,1617,GSI013,60,Aprovado,1,1,2,2,2,2,0,1,0,0,2,2,2,2,1,1,0,2,1,2,2,2,2,2,0,1,1
1190,2739,GSI013,60,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1195,2739,GSI013,70,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1203,2739,GSI013,56,Reprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1205,2739,GSI013,51,Reprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1209,2439,GSI013,66,Aprovado,0,1,2,2,2,1,2,2,2,1,0,2,2,2,2,2,2,2,2,0,1,0,0,2,1,0,2
1210,2632,GSI013,72,Aprovado,1,2,2,2,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1
1224,1646,GSI013,60,Aprovado,1,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,1,2,0,2,2,2,2,2,1,1,1
1229,1722,GSI013,88,Aprovado,1,1,2,2,2,2,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,2,2,1,1,1
1260,1830,GSI013,74,Aprovado,1,2,2,1,1,1,1,1,2,2,1,1,2,1,0,1,2,1,1,1,2,2,0,2,2,1,2
1262,2169,GSI013,60,Aprovado,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,0,1,1,2,1,0,1,1,1,1
1275,1723,GSI013,80,Aprovado,1,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1
1282,1986,GSI013,76,Aprovado,1,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1
1284,1646,GSI013,69,Aprovado,1,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,1,2,0,2,2,2,2,2,1,1,1
1285,1646,GSI013,88,Aprovado,1,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,1,2,1,2,2,2,2,2,1,1,1
1291,1986,GSI013,61,Aprovado,1,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1
1303,1723,GSI013,80,Aprovado,1,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1
1311,1715,GSI013,60,Aprovado,1,1,2,2,2,2,1,0,1,1,2,2,1,2,1,1,0,2,1,2,2,2,2,2,1,1,1
1317,2739,GSI013,78,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1319,2509,GSI013,60,Aprovado,1,2,2,1,2,1,1,1,2,0,2,1,1,2,2,2,2,2,2,1,2,1,0,2,1,1,0
1321,2169,GSI013,82,Aprovado,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,0,1,1,2,0,1,1,1,1,1
1325,1715,GSI013,76,Aprovado,1,1,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1
1329,2632,GSI013,69,Aprovado,1,2,2,2,0,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1
1331,2439,GSI013,66,Aprovado,0,1,2,2,2,1,2,2,2,1,0,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2
1341,2692,GSI013,68,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1342,2692,GSI013,67,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1344,2632,GSI013,77,Aprovado,1,2,2,2,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1
1345,2509,GSI013,60,Aprovado,0,2,2,0,2,0,1,0,2,1,2,1,1,2,2,2,2,2,2,1,2,0,1,2,1,1,0
1347,2439,GSI013,69,Aprovado,1,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,0,1,2
1348,2194,GSI013,61,Aprovado,1,0,2,0,2,2,0,2,0,2,1,0,1,1,1,2,2,0,1,1,1,2,1,1,1,1,1
1354,2323,GSI013,72,Aprovado,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,0,1,1,2,0,1,2
1356,2428,GSI013,60,Aprovado,1,2,2,1,2,1,1,0,2,0,2,0,0,2,2,2,2,2,2,1,2,1,1,2,1,1,0
1357,1715,GSI013,69,Aprovado,1,0,2,2,2,2,1,0,0,1,2,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1
1365,2739,GSI013,90,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1370,2632,GSI013,60,Aprovado,1,2,2,2,1,0,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1
1371,2194,GSI013,85,Aprovado,1,1,2,1,2,2,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1
1378,1646,GSI013,99,Aprovado,1,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,1,2,1,2,2,2,2,2,1,1,1
1404,2428,GSI013,19,Reprovado,1,2,2,0,2,0,0,1,2,0,2,0,0,2,2,2,2,2,2,0,2,0,0,2,0,0,0
1406,1715,GSI013,13,Reprovado,1,0,2,2,2,2,1,0,0,1,2,2,1,2,1,1,0,2,1,2,2,2,2,2,1,0,1
1410,1722,GSI013,86,Aprovado,0,1,2,2,2,2,0,2,1,1,2,1,1,2,0,1,2,2,1,2,2,2,2,2,0,1,1
1416,2194,GSI013,60,Aprovado,1,1,2,1,2,2,1,2,1,2,1,0,0,1,1,2,2,0,1,1,1,2,1,1,1,1,0
1420,1986,GSI013,79,Aprovado,1,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1
1426,2546,GSI013,61,Aprovado,1,1,2,2,1,0,1,0,1,0,0,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,1
1432,1585,GSI013,56,Reprovado,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1
1433,1986,GSI013,0,Reprovado,1,1,2,2,2,2,1,1,1,1,1,2,0,2,1,0,0,2,0,2,2,2,2,2,0,0,0
1437,2169,GSI013,92,Aprovado,1,1,2,1,2,2,1,1,1,1,0,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1
1443,2692,GSI013,59,Reprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1454,1830,GSI013,84,Aprovado,0,2,2,1,0,1,1,0,2,2,0,0,2,1,1,1,2,1,1,1,2,2,1,2,2,1,2
1456,1617,GSI013,68,Aprovado,0,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,0,2,1,2,2,2,2,2,1,1,0
1463,1986,GSI013,75,Aprovado,1,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1
1467,1986,GSI013,64,Aprovado,1,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1
1470,1986,GSI013,72,Aprovado,1,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1
1471,1986,GSI013,81,Aprovado,1,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1
1475,1723,GSI013,95,Aprovado,1,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1
1487,2547,GSI013,65,Aprovado,1,2,2,2,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,1,1
1497,2692,GSI013,56,Reprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1500,1583,GSI013,65,Aprovado,1,1,2,1,2,2,2,0,2,2,0,1,2,1,2,2,2,1,1,1,2,2,1,2,1,0,2
1507,1723,GSI013,85,Aprovado,1,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,0,1,1,2,1,1,1
1508,1986,GSI013,67,Aprovado,1,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1,0,1
1516,2739,GSI013,64,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1525,2194,GSI013,0,Reprovado,1,0,2,0,2,2,0,2,0,2,1,0,0,0,0,2,2,0,1,1,1,2,1,1,0,1,0
1533,1715,GSI013,68,Aprovado,1,1,2,2,2,2,1,1,0,1,2,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1
1548,1585,GSI013,69,Aprovado,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1
1561,2818,GSI013,0,Reprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1562,2692,GSI013,61,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1565,2439,GSI013,62,Aprovado,1,1,2,2,2,1,2,2,2,0,0,2,2,2,2,2,2,2,2,1,1,1,1,2,0,1,2
1574,1646,GSI013,36,Reprovado,1,1,2,2,2,2,0,1,1,0,2,1,2,2,1,2,0,2,0,2,2,2,2,2,1,0,1
1575,2276,GSI013,0,Reprovado,0,0,2,0,2,2,2,0,0,2,0,2,2,0,2,2,2,0,2,2,0,2,0,2,2,0,2
1591,2547,GSI013,60,Aprovado,1,2,2,2,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,1,1
1604,2632,GSI013,64,Aprovado,1,2,2,2,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1
1607,1617,GSI013,60,Aprovado,1,1,2,2,2,2,1,0,1,0,2,2,2,2,1,1,0,2,0,2,2,2,2,2,1,1,0
1615,2739,GSI013,72,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1622,1583,GSI013,15,Reprovado,1,0,2,1,2,2,2,0,2,2,1,0,2,0,2,2,2,0,0,1,2,2,0,2,0,0,2
1624,1583,GSI013,25,Reprovado,1,1,2,1,2,2,2,0,2,2,1,0,2,0,2,2,2,1,0,1,2,2,0,2,0,0,2
1625,1583,GSI013,60,Aprovado,1,1,2,0,2,2,2,1,2,2,1,1,2,1,2,2,2,1,1,1,2,2,1,2,1,1,2
1628,1715,GSI013,72,Aprovado,1,1,2,2,2,2,1,1,0,1,2,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1
1630,1646,GSI013,78,Aprovado,1,1,2,2,2,2,1,0,1,0,2,1,2,2,1,2,0,2,1,2,2,2,2,2,1,1,1
1643,2739,GSI013,85,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1656,2428,GSI013,38,Reprovado,0,2,2,1,2,0,0,0,2,1,2,0,0,2,2,2,2,2,2,0,2,0,1,2,1,1,0
1660,2546,GSI013,64,Aprovado,1,1,2,2,0,0,1,0,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1
1661,1830,GSI013,74,Aprovado,1,2,2,1,1,1,1,1,2,2,1,0,2,1,1,1,2,1,1,1,2,2,1,2,2,1,2
1666,2439,GSI013,62,Aprovado,0,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2
1667,2323,GSI013,78,Aprovado,1,0,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,0,1,1,0,2,0,1,2
1674,2194,GSI013,65,Aprovado,1,1,2,1,2,2,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1
1684,1722,GSI013,68,Aprovado,1,1,2,2,2,2,1,2,1,1,2,1,1,2,0,1,2,2,1,2,2,2,2,2,1,1,1
1686,1722,GSI013,82,Aprovado,1,1,2,2,2,2,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,2,2,1,1,1
1687,1617,GSI013,60,Aprovado,1,1,2,2,2,2,0,0,1,0,2,2,2,2,0,1,0,2,1,2,2,2,2,2,1,1,0
1691,1583,GSI013,90,Aprovado,1,1,2,1,2,2,2,1,2,2,1,1,2,1,2,2,2,1,0,1,2,2,1,2,1,0,2
1697,1986,GSI013,85,Aprovado,1,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,0,2,1,2,2,2,2,2,1,1,1
1840,2739,GSI013,66,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1841,2739,GSI013,62,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1842,2739,GSI013,64,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1843,2739,GSI013,61,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1844,2692,GSI013,67,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1847,2739,GSI013,61,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1848,2739,GSI013,49,Reprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1849,2739,GSI013,67,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1850,2739,GSI013,86,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1851,2714,GSI013,9,Reprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1852,2739,GSI013,69,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1853,2739,GSI013,66,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1854,2739,GSI013,60,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1855,2739,GSI013,78,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1858,2692,GSI013,60,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1859,2739,GSI013,64,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1860,2739,GSI013,63,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1861,2739,GSI013,20,Reprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1862,2739,GSI013,20,Reprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1863,2739,GSI013,62,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1864,2739,GSI013,63,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1869,2739,GSI013,69,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1872,2739,GSI013,51,Reprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1873,2739,GSI013,70,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1886,2818,GSI013,71,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1892,2692,GSI013,59,Reprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1893,2818,GSI013,62,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1895,2818,GSI013,60,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1898,2692,GSI013,50,Reprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1901,2818,GSI013,65,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1903,1830,GSI013,60,Aprovado,1,2,2,0,1,1,1,1,2,2,1,0,2,1,1,1,2,1,1,1,2,2,1,2,2,1,2
1904,2818,GSI013,67,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1905,2818,GSI013,87,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1907,2714,GSI013,7,Reprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1908,2428,GSI013,23,Reprovado,1,2,2,0,2,0,0,0,2,0,2,0,0,2,2,2,2,2,2,0,2,0,1,2,0,0,0
1909,2692,GSI013,58,Reprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1911,2818,GSI013,65,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1912,2818,GSI013,63,Reprovado por Freqüência,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1918,2818,GSI013,65,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1922,2818,GSI013,63,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1939,2692,GSI013,68,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1941,2714,GSI013,60,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1948,2692,GSI013,67,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1950,2692,GSI013,74,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1953,2714,GSI013,0,Reprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1957,2692,GSI013,60,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1958,2632,GSI013,53,Reprovado,0,2,2,2,0,0,2,1,2,1,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,1,1
1959,2692,GSI013,50,Reprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1961,2692,GSI013,50,Reprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1963,1830,GSI013,70,Aprovado,1,2,2,1,1,1,1,1,2,2,0,1,2,1,0,1,2,1,1,1,2,2,1,2,2,1,2
1965,2692,GSI013,53,Reprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1968,2169,GSI013,73,Aprovado,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,0,0,1,2,1,1,1,1,1,1
1971,2692,GSI013,61,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1972,2194,GSI013,0,Reprovado,1,0,2,1,2,2,1,2,1,2,1,0,0,0,0,2,2,0,1,1,0,2,1,1,0,1,0
1973,2692,GSI013,65,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1974,2714,GSI013,60,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1981,2692,GSI013,40,Reprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1991,2714,GSI013,66,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1992,2714,GSI013,60,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1993,2692,GSI013,85,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
1994,2714,GSI013,77,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
2001,1830,GSI013,65,Aprovado,1,2,2,0,0,0,1,0,2,2,0,1,2,1,1,1,2,1,1,1,2,2,1,2,2,1,2
2004,2547,GSI013,48,Reprovado,1,2,2,2,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,1,1
2005,2714,GSI013,64,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
2006,2547,GSI013,62,Aprovado,1,2,2,2,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,1,1
2007,2547,GSI013,34,Reprovado,1,2,2,2,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,1,1
2008,1830,GSI013,48,Reprovado,0,2,2,1,0,0,1,1,2,2,0,1,2,1,0,1,2,1,1,1,2,2,1,2,2,0,2
2009,2632,GSI013,50,Reprovado,1,2,2,2,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1
2010,2547,GSI013,60,Aprovado,1,2,2,2,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,1,1
2011,1830,GSI013,61,Aprovado,1,2,2,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2,1,2
2013,1830,GSI013,61,Aprovado,1,2,2,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2,1,2
2016,2323,GSI013,71,Aprovado,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,0,0,2
2017,2194,GSI013,60,Aprovado,1,1,2,1,2,2,1,2,1,2,1,1,1,1,1,2,2,0,1,1,1,2,1,1,0,1,1
2018,2714,GSI013,74,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
2019,2714,GSI013,62,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
2020,2632,GSI013,3,Reprovado,1,2,2,2,1,1,2,1,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,1,1
2022,2714,GSI013,70,Aprovado,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1
