149,2372,GSI010,60,Aprovado,2,1,2,2,1,1,2,2,2,0,2,0,1,1,1,1,0,0,1,2
151,1650,GSI010,66,Aprovado,1,1,1,2,1,1,1,1,2,2,1,0,2,2,1,2,1,1,1,1
155,1606,GSI010,52,Reprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
160,2320,GSI010,27,Reprovado,1,2,2,2,1,1,2,0,2,2,1,0,2,0,0,2,1,1,1,1
161,1702,GSI010,29,Reprovado,1,2,2,0,1,2,1,1,2,0,1,2,2,2,1,1,0,2,1,2
164,2627,GSI010,71,Aprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
167,1643,GSI010,64,Aprovado,1,2,2,1,1,2,1,0,2,1,1,2,2,2,1,0,0,2,1,2
171,2518,GSI010,61,Aprovado,1,2,2,2,1,1,2,1,2,2,0,1,2,1,0,1,0,1,1,1
175,1702,GSI010,69,Aprovado,1,2,2,1,1,2,0,1,2,1,1,2,2,2,1,1,1,2,1,2
181,2707,GSI010,72,Aprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,1,1,2
183,2730,GSI010,64,Aprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
186,1702,GSI010,0,Reprovado,1,2,2,0,0,2,0,0,2,0,0,2,2,2,1,0,0,2,0,2
188,1862,GSI010,0,Reprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
207,2373,GSI010,91,Aprovado,1,2,2,2,1,1,2,2,2,2,1,0,2,0,1,2,0,1,1,1
208,1862,GSI010,55,Reprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
210,1862,GSI010,91,Aprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
211,1862,GSI010,48,Reprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
215,2707,GSI010,82,Aprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,1,1,2
216,2594,GSI010,63,Aprovado,1,1,1,1,1,2,1,1,2,2,1,1,2,1,0,1,0,0,1,1
218,2665,GSI010,50,Reprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
219,2730,GSI010,84,Aprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
220,2730,GSI010,78,Aprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
224,2372,GSI010,7,Reprovado,2,1,2,2,1,0,2,2,2,1,2,0,1,0,0,1,1,1,0,2
225,2627,GSI010,0,Reprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
228,2665,GSI010,60,Aprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
229,2707,GSI010,75,Aprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,1,1,2
230,2584,GSI010,0,Reprovado,0,1,2,2,0,0,2,0,2,2,0,0,2,0,0,1,0,0,0,0
235,2435,GSI010,25,Reprovado,2,0,2,2,0,0,2,2,2,1,2,0,0,0,0,0,0,1,0,2
237,2435,GSI010,60,Aprovado,2,0,2,2,1,0,2,2,2,0,2,1,0,0,1,1,0,1,1,2
241,2627,GSI010,70,Aprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
242,2627,GSI010,93,Aprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
243,2627,GSI010,68,Aprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
244,2584,GSI010,0,Reprovado,1,1,2,2,1,1,2,1,2,2,1,1,2,0,1,1,0,0,0,0
247,2555,GSI010,60,Aprovado,1,1,1,2,2,1,2,1,2,2,1,0,2,1,1,1,0,1,1,1
248,2594,GSI010,74,Aprovado,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1
249,2372,GSI010,45,Reprovado,2,0,2,2,1,0,2,2,2,0,2,0,1,1,0,0,1,1,1,2
252,2555,GSI010,92,Aprovado,1,0,0,2,2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,0
253,2555,GSI010,94,Aprovado,1,0,0,2,2,1,2,0,2,2,1,1,2,1,0,1,1,1,1,1
254,2435,GSI010,94,Aprovado,2,1,2,2,1,1,2,2,2,0,2,1,0,0,1,1,0,1,1,2
256,2518,GSI010,65,Aprovado,1,2,2,2,1,1,2,1,2,2,1,1,2,0,1,1,1,1,1,1
261,1831,GSI010,20,Reprovado,0,0,2,2,2,1,2,1,1,2,0,0,2,2,0,2,1,1,1,2
265,2320,GSI010,9,Reprovado,0,2,2,2,1,1,2,1,2,2,0,0,2,1,1,2,0,1,1,0
272,2237,GSI010,60,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,1,1,1
274,2237,GSI010,62,Aprovado,1,1,2,2,2,2,1,1,1,2,1,0,2,2,1,2,1,1,1,1
276,1702,GSI010,0,Reprovado,1,2,2,0,0,2,0,0,2,0,0,2,2,2,1,0,0,2,1,2
277,2237,GSI010,60,Aprovado,0,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,1,1,1
284,2237,GSI010,60,Aprovado,1,1,2,2,2,2,1,1,1,2,1,0,2,2,1,2,1,1,1,1
285,2320,GSI010,89,Aprovado,0,2,2,2,0,1,2,1,2,2,1,0,2,1,1,2,1,1,1,1
288,2176,GSI010,97,Aprovado,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,0,1
290,1638,GSI010,65,Aprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
297,1650,GSI010,93,Aprovado,0,0,0,2,1,1,1,1,2,2,1,0,2,2,1,2,0,1,1,1
305,1650,GSI010,68,Aprovado,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1
310,1702,GSI010,61,Aprovado,1,2,2,1,1,2,1,1,2,1,1,2,2,2,1,1,1,2,1,2
315,1643,GSI010,60,Aprovado,1,2,2,1,0,2,1,1,2,1,1,2,2,2,1,1,0,2,1,2
316,1650,GSI010,68,Aprovado,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1
319,1650,GSI010,100,Aprovado,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1
321,1638,GSI010,67,Aprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
325,1638,GSI010,60,Aprovado,1,2,1,0,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
326,1643,GSI010,86,Aprovado,1,2,2,1,0,2,0,1,2,1,1,2,2,2,1,1,1,2,1,2
327,1606,GSI010,60,Aprovado,0,2,0,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
332,1913,GSI010,60,Aprovado,1,2,2,2,1,1,2,0,2,2,1,1,2,0,1,2,2,1,1,0
338,1913,GSI010,77,Aprovado,1,2,2,2,1,1,2,1,2,2,1,1,2,1,0,2,2,1,1,1
352,1595,GSI010,71,Aprovado,1,1,2,2,0,1,2,0,2,2,1,0,2,2,2,2,1,1,1,1
359,1606,GSI010,60,Aprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,0,1,1,1,2
373,2518,GSI010,70,Aprovado,1,2,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1
374,2594,GSI010,71,Aprovado,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1,0,1,1,1
376,2176,GSI010,60,Aprovado,0,0,2,2,2,2,1,2,2,2,1,1,1,0,1,2,2,1,1,1
378,1831,GSI010,0,Reprovado,1,1,2,2,2,1,2,0,1,2,0,0,2,2,1,2,1,1,1,2
380,2435,GSI010,73,Aprovado,2,0,2,2,0,1,2,2,2,1,2,1,1,1,1,0,0,1,1,2
384,2320,GSI010,78,Aprovado,0,2,2,2,1,1,2,1,2,2,1,1,2,1,0,2,1,1,1,0
387,2176,GSI010,62,Aprovado,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,1,1
390,1638,GSI010,77,Aprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
392,1638,GSI010,71,Aprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
393,1606,GSI010,60,Aprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,0,1,2
395,1660,GSI010,60,Aprovado,0,2,2,2,1,2,2,1,1,2,1,1,2,2,1,2,1,1,1,1
396,1660,GSI010,90,Aprovado,1,2,2,2,1,2,2,1,1,2,1,1,2,2,1,2,1,1,1,1
398,1606,GSI010,24,Reprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,0,0,1,1,1,2
400,1913,GSI010,98,Aprovado,1,2,2,2,1,1,2,0,2,2,1,1,2,0,1,2,2,1,1,1
404,1913,GSI010,79,Aprovado,0,2,2,2,0,0,2,1,2,2,1,1,2,0,1,2,2,1,1,0
406,2627,GSI010,71,Aprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
412,2584,GSI010,2,Reprovado,0,1,2,2,1,1,2,1,2,2,1,1,2,0,1,1,1,0,0,0
419,1831,GSI010,56,Reprovado,1,1,2,2,2,1,2,1,1,2,1,1,2,2,1,2,0,0,1,2
420,1660,GSI010,90,Aprovado,0,2,2,2,0,2,2,1,1,2,1,1,2,2,1,2,1,1,1,1
423,1606,GSI010,26,Reprovado,1,2,1,1,2,1,2,1,2,2,1,0,2,2,1,1,1,0,1,2
425,1913,GSI010,97,Aprovado,1,2,2,2,1,1,2,1,2,2,1,1,2,1,0,2,2,1,1,1
433,2435,GSI010,84,Aprovado,2,1,2,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2
434,2320,GSI010,26,Reprovado,1,2,2,2,1,1,2,0,2,2,1,0,2,0,0,2,0,0,0,1
437,1702,GSI010,68,Aprovado,1,2,2,1,1,2,1,1,2,1,1,2,2,2,1,0,1,2,1,2
440,1913,GSI010,99,Aprovado,1,2,2,2,1,1,2,1,2,2,1,1,2,1,1,2,2,1,1,1
450,1862,GSI010,61,Aprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
452,1831,GSI010,0,Reprovado,1,1,2,2,2,1,2,0,0,2,0,0,2,2,0,2,0,0,0,2
455,2237,GSI010,76,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,0,1,1,1
464,2373,GSI010,63,Aprovado,1,2,2,2,1,1,2,2,2,2,1,1,2,1,0,2,1,0,1,1
468,2730,GSI010,70,Aprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
469,2730,GSI010,75,Aprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
473,2665,GSI010,5,Reprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
474,2237,GSI010,61,Aprovado,1,1,2,2,2,2,1,1,1,2,1,0,2,2,0,2,1,0,1,1
476,2594,GSI010,89,Aprovado,1,1,1,1,1,2,0,0,2,2,1,1,2,0,1,1,1,0,1,1
484,1643,GSI010,47,Reprovado,1,2,2,1,1,2,1,1,2,1,1,2,2,2,0,1,1,2,1,2
488,1638,GSI010,75,Aprovado,0,2,0,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
496,1595,GSI010,100,Aprovado,1,1,2,2,1,0,2,1,2,2,1,0,2,2,2,2,1,1,1,1
499,2665,GSI010,0,Reprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
502,1595,GSI010,0,Reprovado,0,0,2,2,0,0,2,0,2,2,0,0,2,2,2,2,0,0,0,0
506,2730,GSI010,71,Aprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
511,1595,GSI010,80,Aprovado,1,1,2,2,1,1,2,1,2,2,1,1,2,2,2,2,1,1,1,1
514,1638,GSI010,80,Aprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
519,1650,GSI010,85,Aprovado,1,1,1,2,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1
522,1638,GSI010,38,Reprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
523,2435,GSI010,100,Aprovado,2,1,2,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2
530,2176,GSI010,66,Aprovado,1,0,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,1,1
532,2555,GSI010,63,Aprovado,1,1,1,2,2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1
541,2176,GSI010,1,Reprovado,0,1,2,2,2,2,0,2,2,2,0,1,1,1,1,2,2,0,0,1
544,1595,GSI010,0,Reprovado,1,1,2,2,1,0,2,0,2,2,0,0,2,2,2,2,0,0,0,0
549,2594,GSI010,79,Aprovado,1,1,1,1,1,2,1,0,2,2,1,1,2,1,0,1,1,1,1,1
554,2176,GSI010,94,Aprovado,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,0,1
555,2176,GSI010,68,Aprovado,1,0,2,2,2,2,1,2,2,2,1,0,1,1,1,2,2,1,0,1
557,2176,GSI010,90,Aprovado,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,0,1
561,2176,GSI010,74,Aprovado,0,0,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,1,1
562,1643,GSI010,60,Aprovado,1,2,2,1,0,2,1,0,2,1,1,2,2,2,1,1,0,2,1,2
563,1638,GSI010,68,Aprovado,1,2,1,0,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
569,1660,GSI010,26,Reprovado,0,2,2,2,1,2,2,0,0,2,1,0,2,2,1,2,1,1,1,1
581,1702,GSI010,60,Aprovado,1,2,2,0,1,2,0,1,2,0,0,2,2,2,1,1,1,2,1,2
584,1862,GSI010,78,Aprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
592,2665,GSI010,60,Aprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
599,2730,GSI010,80,Aprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
612,1643,GSI010,70,Aprovado,1,2,2,1,0,2,1,1,2,1,1,2,2,2,1,0,0,2,1,2
613,1606,GSI010,62,Aprovado,1,2,1,1,2,1,2,0,2,2,0,0,2,2,1,0,1,0,1,2
616,1595,GSI010,0,Reprovado,1,1,2,2,0,0,2,0,2,2,1,0,2,2,2,2,0,0,0,0
617,1913,GSI010,34,Reprovado,0,2,2,2,0,1,2,1,2,2,1,1,2,0,1,2,2,1,1,0
619,1595,GSI010,10,Reprovado,0,1,2,2,1,1,2,1,2,2,1,0,2,2,2,2,0,1,1,1
621,2665,GSI010,100,Aprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
623,1913,GSI010,87,Aprovado,0,2,2,2,0,1,2,0,2,2,1,1,2,0,0,2,2,1,1,0
633,2176,GSI010,81,Aprovado,0,0,2,2,2,2,1,2,2,2,1,1,1,0,1,2,2,1,1,1
639,1913,GSI010,77,Aprovado,1,2,2,2,1,0,2,1,2,2,0,1,2,1,1,2,2,1,1,0
640,1913,GSI010,100,Aprovado,1,2,2,2,1,0,2,0,2,2,1,1,2,0,0,2,2,1,1,1
643,1862,GSI010,84,Aprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
647,1660,GSI010,66,Aprovado,0,2,2,2,1,2,2,1,1,2,1,1,2,2,1,2,1,1,1,1
657,1862,GSI010,57,Reprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
659,2237,GSI010,70,Aprovado,1,1,2,2,2,2,1,1,1,2,1,0,2,2,1,2,1,1,1,1
669,1643,GSI010,44,Reprovado,1,2,2,1,0,2,1,0,2,1,1,2,2,2,0,1,0,2,1,2
675,1595,GSI010,80,Aprovado,1,1,2,2,1,1,2,1,2,2,1,0,2,2,2,2,1,1,1,0
676,2730,GSI010,92,Aprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
686,2665,GSI010,6,Reprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
687,1862,GSI010,75,Aprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
688,2730,GSI010,75,Aprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
694,2707,GSI010,76,Aprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,1,1,2
695,2665,GSI010,2,Reprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
697,2730,GSI010,83,Aprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
698,2730,GSI010,72,Aprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
700,2627,GSI010,98,Aprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
702,2665,GSI010,98,Aprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
704,1831,GSI010,4,Reprovado,0,0,2,2,2,1,2,1,0,2,1,0,2,2,0,2,1,0,0,2
709,2594,GSI010,83,Aprovado,1,1,1,1,1,2,1,0,2,2,1,1,2,1,1,1,1,0,1,1
710,2435,GSI010,69,Aprovado,2,1,2,2,1,1,2,2,2,0,2,0,1,0,1,1,1,1,1,2
711,1831,GSI010,0,Reprovado,0,0,2,2,2,1,2,0,0,2,0,1,2,2,0,2,0,0,0,2
712,2320,GSI010,12,Reprovado,1,2,2,2,0,0,2,0,2,2,1,0,2,0,0,2,1,0,1,0
717,2320,GSI010,0,Reprovado,1,2,2,2,1,1,2,1,2,2,1,1,2,1,1,2,1,1,1,1
719,2176,GSI010,77,Aprovado,1,1,2,2,2,2,1,2,2,2,1,1,1,0,1,2,2,1,1,1
722,2176,GSI010,81,Aprovado,1,1,2,2,2,2,1,2,2,2,1,1,1,0,1,2,2,1,1,1
723,2237,GSI010,77,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,1,1,1
725,2237,GSI010,60,Aprovado,0,0,2,2,2,2,1,1,0,2,0,0,2,2,1,2,1,0,1,1
728,1702,GSI010,78,Aprovado,1,2,2,1,0,2,1,1,2,1,1,2,2,2,1,1,1,2,1,2
730,2176,GSI010,78,Aprovado,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,1,1
733,2176,GSI010,25,Reprovado,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,0,1
735,1650,GSI010,80,Aprovado,0,1,1,2,0,1,1,1,2,2,0,0,2,2,1,2,0,1,1,1
737,1702,GSI010,78,Aprovado,1,2,2,1,1,2,1,1,2,1,1,2,2,2,1,1,1,2,1,2
739,1660,GSI010,80,Aprovado,1,2,2,2,1,2,2,1,1,2,1,1,2,2,1,2,1,1,1,1
742,1650,GSI010,83,Aprovado,0,1,1,2,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1
743,1606,GSI010,60,Aprovado,1,2,1,1,2,1,2,0,2,2,1,1,2,2,1,1,1,1,1,2
749,1913,GSI010,83,Aprovado,1,2,2,2,1,1,2,1,2,2,1,1,2,0,1,2,2,1,1,1
757,1862,GSI010,81,Aprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
758,1862,GSI010,87,Aprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
762,2627,GSI010,24,Reprovado,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2
768,2237,GSI010,3,Reprovado,0,0,2,2,2,2,1,0,0,2,0,0,2,2,1,2,0,0,0,1
771,2320,GSI010,63,Aprovado,1,2,2,2,1,1,2,1,2,2,1,0,2,1,0,2,0,1,1,1
776,1595,GSI010,0,Reprovado,0,1,2,2,1,0,2,1,2,2,1,0,2,2,2,2,1,1,1,1
777,1913,GSI010,94,Aprovado,1,2,2,2,1,1,2,1,2,2,1,1,2,1,1,2,2,1,1,1
782,1650,GSI010,76,Aprovado,0,1,1,2,0,0,0,1,2,2,1,0,2,2,0,2,1,1,1,1
785,1606,GSI010,65,Aprovado,1,2,1,1,2,1,2,0,2,2,1,1,2,2,1,0,1,1,1,2
793,1660,GSI010,62,Aprovado,1,2,2,2,1,2,2,0,0,2,0,1,2,2,1,2,1,0,1,1
798,2730,GSI010,69,Aprovado,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2
801,2237,GSI010,61,Aprovado,1,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,1,1,1
804,1831,GSI010,3,Reprovado,0,0,2,2,2,1,2,1,0,2,1,0,2,2,0,2,0,0,0,2
805,1831,GSI010,0,Reprovado,0,0,2,2,2,0,2,0,0,2,0,0,2,2,0,2,0,0,0,2
816,1913,GSI010,91,Aprovado,1,2,2,2,1,1,2,0,2,2,1,1,2,0,1,2,2,1,1,0
820,2373,GSI010,60,Aprovado,1,2,2,2,1,1,2,2,2,2,0,0,2,1,1,2,1,0,1,1
831,2176,GSI010,38,Reprovado,1,1,2,2,2,2,1,2,2,2,0,1,1,0,1,2,2,1,1,1
835,1702,GSI010,62,Aprovado,1,2,2,1,1,2,1,1,2,0,1,2,2,2,1,0,1,2,1,2
