IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,5,6,7,8,9,10,11,12,13,15,16,17,18
1285,1683,GSI011,68,Aprovado,2,1,1,2,2,1,2,1,2,1,1,2,1,1,1,2
1299,2014,GSI011,13,Reprovado,2,1,1,2,2,1,2,1,2,0,0,2,0,1,1,2
1303,1705,GSI011,79,Aprovado,1,1,2,2,2,1,2,1,1,0,1,1,2,1,1,2
1306,1742,GSI011,3,Reprovado,1,1,2,2,2,1,2,0,1,1,1,0,2,1,0,2
1311,1742,GSI011,60,Aprovado,0,0,2,2,2,1,2,1,1,1,1,0,2,1,1,2
1317,1887,GSI011,39,Reprovado,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
1319,1657,GSI011,60,Aprovado,1,1,1,2,2,1,2,1,1,0,0,1,2,0,1,1
1321,1769,GSI011,90,Aprovado,1,1,2,1,2,1,2,2,2,1,1,1,1,2,1,1
1325,1742,GSI011,60,Aprovado,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
1326,1584,GSI011,79,Aprovado,1,1,1,2,2,1,2,0,1,1,1,1,2,2,1,1
1329,2438,GSI011,80,Aprovado,1,1,2,1,2,1,2,2,2,1,0,2,2,2,1,1
1331,1797,GSI011,94,Aprovado,1,1,2,2,2,0,2,2,2,1,0,2,2,2,1,1
1341,2327,GSI011,89,Aprovado,1,1,2,1,2,1,2,1,2,1,1,1,0,1,1,0
1342,2690,GSI011,16,Reprovado,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
1344,1832,GSI011,60,Aprovado,2,1,2,2,1,0,1,1,1,1,1,0,0,0,1,2
1348,1742,GSI011,0,Reprovado,1,0,2,2,2,0,2,0,0,0,0,0,2,1,0,2
1354,1827,GSI011,24,Reprovado,1,1,2,0,2,1,2,1,2,1,1,0,1,0,1,0
1365,1887,GSI011,70,Aprovado,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
1370,2636,GSI011,30,Reprovado,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
1371,1783,GSI011,81,Aprovado,1,1,2,1,2,1,2,1,2,1,1,0,1,1,1,1
1378,1683,GSI011,88,Aprovado,2,1,1,2,2,1,2,1,2,1,1,2,1,1,1,2
1404,2534,GSI011,4,Reprovado,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,2
1408,1683,GSI011,61,Aprovado,2,1,1,2,2,1,2,0,2,0,1,2,1,1,1,2
1410,1742,GSI011,60,Aprovado,1,0,2,2,2,1,2,0,1,1,1,0,2,0,1,2
1416,1783,GSI011,71,Aprovado,1,1,2,1,2,0,2,1,2,1,0,1,0,0,1,1
1421,2014,GSI011,72,Aprovado,2,1,1,2,2,1,2,1,2,1,0,2,0,1,1,2
1426,2438,GSI011,70,Aprovado,1,1,2,1,2,1,2,2,2,1,0,2,2,2,1,1
1437,1769,GSI011,79,Aprovado,1,1,2,1,2,1,2,2,2,1,1,1,1,2,1,1
1443,1894,GSI011,64,Aprovado,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
1445,1683,GSI011,75,Aprovado,2,1,1,2,2,1,2,0,2,0,1,2,1,1,0,2
1454,1651,GSI011,73,Aprovado,1,0,2,2,2,1,2,0,1,0,1,1,2,1,1,1
1456,1584,GSI011,11,Reprovado,1,1,1,2,2,1,2,0,0,0,0,1,2,2,0,0
1463,1657,GSI011,86,Aprovado,1,1,1,2,2,0,2,1,1,0,1,0,2,0,1,1
1467,1651,GSI011,67,Aprovado,1,0,2,2,2,0,2,0,0,1,1,0,2,1,1,1
1471,1657,GSI011,86,Aprovado,1,1,1,2,2,1,2,0,1,1,1,1,2,1,1,1
1475,1705,GSI011,87,Aprovado,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
1479,2014,GSI011,1,Reprovado,2,1,1,2,2,1,2,1,2,1,1,2,1,1,1,2
1487,1795,GSI011,66,Aprovado,1,1,1,1,1,1,2,0,1,2,1,2,1,1,1,2
1497,2690,GSI011,36,Reprovado,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
1500,1939,GSI011,52,Reprovado,1,1,1,2,2,1,2,1,0,1,1,1,2,1,1,1
