IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
2538,1721,GSI014,95,Aprovado,1,1,1,1,1,1,0,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1
2540,1721,GSI014,77,Aprovado,1,1,1,1,1,1,1,1,0,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1
2548,1720,GSI014,60,Aprovado,0,1,1,1,2,1,1,0,1,0,1,2,2,1,2,2,1,2,1,1,1,1,2,1,1,1
2549,1721,GSI014,76,Aprovado,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1
2552,1721,GSI014,90,Aprovado,1,1,1,1,1,1,0,1,1,1,2,2,0,0,2,1,1,1,1,1,1,1,2,0,1,1
2553,1721,GSI014,97,Aprovado,1,1,1,1,1,1,1,1,1,1,2,2,0,0,2,1,1,1,1,1,1,1,2,1,1,1
2554,1721,GSI014,0,Reprovado,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0
2555,1626,GSI014,64,Aprovado,1,1,1,1,2,1,1,0,1,0,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1
2557,1721,GSI014,88,Aprovado,1,1,1,1,1,1,1,1,1,1,2,2,0,0,2,1,1,1,1,1,1,1,2,1,1,1
2571,2232,GSI014,0,Reprovado,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,2
2572,1721,GSI014,94,Aprovado,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1
2575,2157,GSI014,88,Aprovado,0,2,2,2,2,2,0,0,1,2,0,2,1,2,1,2,1,2,0,2,2,1,2,1,1,1
2577,1645,GSI014,71,Aprovado,1,2,1,1,1,1,0,0,2,1,1,2,1,1,1,1,1,1,0,2,1,1,2,1,1,2
2580,1626,GSI014,0,Reprovado,1,0,0,0,2,0,0,1,0,0,0,2,1,0,2,1,1,2,0,0,0,1,2,1,0,1
2588,1604,GSI014,0,Reprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
2589,1721,GSI014,77,Aprovado,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1
2590,1645,GSI014,60,Aprovado,1,2,1,1,1,1,1,0,2,1,1,2,1,1,1,0,1,1,1,2,1,1,2,1,1,2
2596,1626,GSI014,17,Reprovado,1,1,1,0,2,0,1,1,1,0,0,2,1,1,2,1,1,2,0,0,0,1,2,1,0,1
2608,1766,GSI014,0,Reprovado,0,2,2,0,0,0,0,1,0,2,0,2,2,2,0,0,0,2,2,2,0,0,0,0,0,2
2619,1766,GSI014,60,Aprovado,0,2,2,1,1,1,1,1,0,2,1,2,2,2,1,1,1,2,2,2,0,0,1,1,1,2
2620,1766,GSI014,75,Aprovado,0,2,2,1,0,1,1,1,1,2,0,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2
2624,1766,GSI014,75,Aprovado,1,2,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2
2625,1626,GSI014,0,Reprovado,0,1,1,0,2,0,0,0,0,0,0,2,0,0,2,1,1,2,0,0,0,1,2,0,0,1
2626,1766,GSI014,60,Aprovado,1,2,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2
2628,1604,GSI014,7,Reprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
2629,1626,GSI014,21,Reprovado,1,1,1,1,2,1,1,1,0,0,1,2,0,1,2,1,1,2,1,1,1,1,2,1,1,1
2630,1766,GSI014,85,Aprovado,1,2,2,1,1,1,1,1,1,2,0,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2
2632,1766,GSI014,65,Aprovado,1,2,2,1,0,1,1,1,1,2,0,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2
2633,1645,GSI014,63,Aprovado,0,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,0,1,2,1,1,2,1,1,2
2634,1766,GSI014,0,Reprovado,0,2,2,0,1,0,1,1,1,2,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2
2635,1626,GSI014,6,Reprovado,0,0,1,0,2,0,0,1,1,1,0,2,1,0,2,1,1,2,0,0,0,1,2,0,1,1
2638,1626,GSI014,20,Reprovado,1,1,1,1,2,1,1,1,1,0,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1
2639,1766,GSI014,60,Aprovado,0,2,2,1,1,0,1,1,1,2,0,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2
2643,1766,GSI014,60,Aprovado,1,2,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,2,2,0,0,1,0,1,2
2646,1652,GSI014,17,Reprovado,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,1,0
2648,1721,GSI014,0,Reprovado,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0
2649,1645,GSI014,66,Aprovado,1,2,1,1,1,1,1,0,2,1,1,2,1,1,0,0,1,1,1,2,1,1,2,1,1,2
2653,1721,GSI014,72,Aprovado,1,1,1,1,1,1,0,1,0,1,2,2,0,0,2,1,1,1,1,1,1,1,2,1,1,1
2657,2019,GSI014,79,Aprovado,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2
2658,1721,GSI014,84,Aprovado,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1
2661,1626,GSI014,64,Aprovado,1,1,1,1,2,1,1,1,1,0,1,2,0,1,2,1,1,2,1,1,1,1,2,0,1,1
2673,1626,GSI014,29,Reprovado,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,0,1,1
2676,1626,GSI014,6,Reprovado,1,0,1,1,2,1,1,0,1,0,1,2,1,1,2,1,1,2,1,1,1,1,2,0,1,1
2677,1645,GSI014,61,Aprovado,1,2,1,1,1,1,1,0,2,1,1,2,1,1,1,1,1,0,1,2,1,1,2,1,1,2
2678,1645,GSI014,88,Aprovado,1,2,1,1,1,1,0,1,2,1,1,2,0,1,1,1,0,1,1,2,1,1,2,1,1,2
2685,1626,GSI014,53,Reprovado,1,0,1,1,2,1,1,0,1,1,1,2,1,1,2,1,1,2,0,0,0,1,2,1,1,1
2686,1645,GSI014,60,Aprovado,0,2,1,1,1,1,1,0,2,1,1,2,1,1,1,1,1,1,0,2,1,1,2,1,1,2
2688,2019,GSI014,77,Aprovado,0,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2
2690,1626,GSI014,33,Reprovado,0,0,0,0,2,0,1,1,0,0,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1
2691,1604,GSI014,70,Aprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
2692,1626,GSI014,93,Aprovado,1,1,1,1,2,1,1,1,1,0,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1
2695,1626,GSI014,85,Aprovado,1,0,1,1,2,1,1,1,0,1,1,2,0,1,2,1,1,2,1,1,1,1,2,0,1,1
2698,1626,GSI014,7,Reprovado,0,0,1,0,2,0,0,1,0,1,0,2,1,0,2,1,1,2,0,0,0,1,2,0,0,1
2700,1626,GSI014,0,Reprovado,1,1,1,0,2,0,1,1,1,1,0,2,1,1,2,1,1,2,0,0,0,1,2,0,0,1
2701,1645,GSI014,74,Aprovado,0,2,1,1,1,1,1,0,2,1,1,2,1,1,1,0,1,1,1,2,1,1,2,1,1,2
2704,1626,GSI014,6,Reprovado,0,0,1,1,2,0,1,1,1,0,0,2,1,1,2,1,1,2,1,1,1,1,2,1,0,1
2706,1626,GSI014,12,Reprovado,0,1,1,1,2,1,1,1,1,0,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1
2708,1626,GSI014,53,Reprovado,1,1,1,1,2,0,1,1,1,0,1,2,1,1,2,1,1,2,1,1,1,1,2,0,1,1
2711,1626,GSI014,2,Reprovado,1,1,1,1,2,1,1,0,1,1,1,2,1,0,2,1,1,2,0,0,0,1,2,0,0,1
2716,1721,GSI014,79,Aprovado,1,1,1,1,1,1,1,1,1,0,2,2,0,0,2,1,1,1,1,1,1,1,2,1,1,1
2717,1652,GSI014,0,Reprovado,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1
2726,1645,GSI014,85,Aprovado,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,0,1,2
2734,2019,GSI014,60,Aprovado,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2
2736,1626,GSI014,38,Reprovado,1,1,1,1,2,1,0,1,0,1,1,2,1,0,2,1,1,2,1,1,1,1,2,1,1,1
2737,1626,GSI014,31,Reprovado,1,1,1,1,2,1,1,1,1,0,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1
2738,1626,GSI014,60,Aprovado,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,0,1,1
2740,1626,GSI014,60,Aprovado,1,0,1,0,2,1,1,0,1,1,1,2,0,1,2,1,1,2,1,1,1,1,2,0,1,1
2741,1604,GSI014,0,Reprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
2746,2019,GSI014,73,Aprovado,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2
2747,1626,GSI014,26,Reprovado,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1
2750,1652,GSI014,0,Reprovado,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1
2751,1626,GSI014,46,Reprovado,1,1,0,0,2,0,1,1,1,0,0,2,1,1,2,1,1,2,1,1,1,1,2,0,1,1
2752,1604,GSI014,60,Aprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
2754,2019,GSI014,72,Aprovado,0,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2
2756,2019,GSI014,66,Aprovado,0,0,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2
2757,1626,GSI014,15,Reprovado,1,1,1,1,2,1,1,1,0,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1
2758,1626,GSI014,24,Reprovado,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1
2760,1626,GSI014,17,Reprovado,1,1,1,1,2,1,1,1,1,0,1,2,1,1,2,1,1,2,1,1,1,1,2,0,1,1
2766,1626,GSI014,68,Aprovado,0,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1
2767,1626,GSI014,60,Aprovado,1,1,1,0,2,1,1,1,1,0,0,2,1,1,2,1,1,2,1,1,1,1,2,0,1,1
2773,1604,GSI014,25,Reprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
2777,2019,GSI014,67,Aprovado,0,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2
2789,2019,GSI014,70,Aprovado,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2
2790,2019,GSI014,71,Aprovado,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2
2791,2019,GSI014,68,Aprovado,0,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2
2792,2019,GSI014,60,Aprovado,0,0,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2
2800,1720,GSI014,25,Reprovado,1,1,0,1,2,0,0,1,1,0,1,2,2,0,2,2,0,2,1,1,1,0,2,1,1,1
2801,2019,GSI014,90,Aprovado,0,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2
2803,1604,GSI014,11,Reprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
2805,2019,GSI014,88,Aprovado,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2
2806,2019,GSI014,85,Aprovado,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2
2811,2019,GSI014,31,Reprovado,1,1,1,1,1,1,1,1,1,1,0,2,0,0,2,0,0,0,0,2,0,0,0,2,0,2
2813,2019,GSI014,84,Aprovado,0,0,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2
2815,1652,GSI014,60,Aprovado,1,2,1,1,1,0,0,0,1,1,1,2,1,1,1,1,1,2,0,1,0,0,2,0,1,1
2816,1652,GSI014,0,Reprovado,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0
2817,2019,GSI014,85,Aprovado,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2
2818,2019,GSI014,60,Aprovado,0,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2
2819,2019,GSI014,0,Reprovado,0,0,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2
2826,2019,GSI014,9,Reprovado,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2
2830,2019,GSI014,60,Aprovado,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2
2831,1652,GSI014,0,Reprovado,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0
2833,1720,GSI014,64,Aprovado,1,1,1,1,2,0,0,0,0,0,0,2,2,1,2,2,1,2,1,1,1,1,2,0,1,1
2834,1652,GSI014,60,Aprovado,1,2,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,0,1,1
2836,1652,GSI014,0,Reprovado,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0
2839,2019,GSI014,69,Aprovado,0,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2
2845,1652,GSI014,10,Reprovado,0,2,0,1,0,1,1,1,1,1,1,2,0,0,0,0,1,2,0,1,0,0,2,0,0,1
2868,1720,GSI014,82,Aprovado,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,2,1,1,1
2870,1652,GSI014,0,Reprovado,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0
2873,1720,GSI014,69,Aprovado,1,1,1,1,2,0,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,2,1,1,1
2874,1720,GSI014,94,Aprovado,1,1,1,1,2,0,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,2,1,1,1
2875,1652,GSI014,0,Reprovado,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1
2876,1652,GSI014,0,Reprovado,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0
2880,1720,GSI014,68,Aprovado,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,2,1,1,1
2882,1720,GSI014,70,Aprovado,1,1,1,1,2,0,0,0,1,1,1,2,2,1,2,2,1,2,1,1,1,1,2,1,1,1
2884,1604,GSI014,0,Reprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
2885,1720,GSI014,67,Aprovado,1,1,1,1,2,0,1,1,1,0,1,2,2,1,2,2,1,2,1,1,1,1,2,1,1,1
2886,1720,GSI014,91,Aprovado,1,1,1,1,2,0,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,2,1,1,1
2889,1720,GSI014,61,Aprovado,1,1,1,1,2,0,1,1,1,0,1,2,2,1,2,2,1,2,1,1,1,1,2,1,1,1
2891,1720,GSI014,6,Reprovado,0,0,0,0,2,0,0,0,0,0,0,2,2,0,2,2,0,2,1,1,1,0,2,0,0,1
2893,1652,GSI014,0,Reprovado,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1
2896,1720,GSI014,96,Aprovado,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,2,1,1,1
2897,1720,GSI014,6,Reprovado,1,1,0,1,2,1,0,0,1,0,0,2,2,1,2,2,0,2,1,1,1,0,2,1,1,1
2900,1652,GSI014,0,Reprovado,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1
2902,1626,GSI014,72,Aprovado,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1
2914,1652,GSI014,60,Aprovado,1,2,1,1,1,1,0,0,1,1,1,2,1,1,0,0,1,2,1,1,1,1,2,0,1,1
2915,1652,GSI014,60,Aprovado,1,2,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1
2917,1652,GSI014,60,Aprovado,1,2,1,1,1,1,0,0,0,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1
2926,1652,GSI014,62,Aprovado,1,2,1,1,1,0,0,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,0,1,1
2928,1652,GSI014,60,Aprovado,1,2,1,1,1,1,1,1,1,1,1,2,1,1,0,0,1,2,1,1,1,1,2,1,1,1
2929,1652,GSI014,13,Reprovado,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1
2930,1604,GSI014,63,Aprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
2932,1652,GSI014,0,Reprovado,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1
2934,1652,GSI014,86,Aprovado,1,2,1,1,1,0,1,1,1,1,1,2,0,0,0,0,1,2,0,1,0,0,2,1,1,1
2936,1604,GSI014,7,Reprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
2949,1652,GSI014,60,Aprovado,1,2,1,1,1,1,1,1,1,1,1,2,0,0,1,1,1,2,1,1,1,1,2,1,1,1
2952,1652,GSI014,74,Aprovado,0,2,1,1,1,1,0,0,1,1,0,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1
2965,1604,GSI014,18,Reprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
2971,1720,GSI014,2,Reprovado,1,0,1,0,2,0,0,0,0,0,0,2,2,0,2,2,1,2,1,1,1,0,2,0,0,1
2975,1652,GSI014,0,Reprovado,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1
2977,1720,GSI014,0,Reprovado,0,0,1,0,2,0,0,0,0,0,0,2,2,0,2,2,0,2,1,1,1,0,2,0,0,1
2980,1652,GSI014,76,Aprovado,1,2,0,1,1,1,1,1,1,1,0,2,0,0,1,1,1,2,1,1,1,1,2,0,1,1
2987,1652,GSI014,0,Reprovado,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0
2991,1604,GSI014,28,Reprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
2992,1604,GSI014,0,Reprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
2994,1604,GSI014,25,Reprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
2995,1604,GSI014,0,Reprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
2997,1604,GSI014,0,Reprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
3004,1604,GSI014,69,Aprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
3007,1604,GSI014,70,Aprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
3015,1604,GSI014,0,Reprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
3016,1604,GSI014,9,Reprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
3022,1604,GSI014,60,Aprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
3023,1604,GSI014,60,Aprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
3026,1604,GSI014,0,Reprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
3027,1604,GSI014,24,Reprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
3037,1604,GSI014,75,Aprovado,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2
3127,1721,GSI014,85,Aprovado,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1
3136,1626,GSI014,26,Reprovado,1,1,1,1,2,1,0,1,0,1,1,2,1,0,2,1,1,2,0,0,0,1,2,0,1,1
3137,2157,GSI014,0,Reprovado,0,2,2,2,2,2,0,0,0,2,0,2,1,2,1,2,1,2,0,2,2,1,2,1,1,1
3149,2693,GSI014,69,Aprovado,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,2,2,1,1,2
3150,2731,GSI014,60,Aprovado,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,2,2,1,1,2
3160,2666,GSI014,68,Aprovado,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,2,2,1,1,1
3163,2731,GSI014,41,Reprovado,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,2,2,1,1,2
3166,2666,GSI014,85,Aprovado,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,1,2,2,1,1,1
3168,1721,GSI014,81,Aprovado,1,1,1,1,1,1,1,1,1,0,2,2,0,0,2,1,1,1,1,1,1,1,2,1,1,1
3169,1766,GSI014,0,Reprovado,0,2,2,0,0,0,0,1,0,2,0,2,2,2,0,0,0,2,2,2,0,0,0,0,0,2
3180,1829,GSI014,71,Aprovado,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1
3181,2157,GSI014,81,Aprovado,0,2,2,2,2,2,0,0,0,2,0,2,1,2,1,2,1,2,0,2,2,1,2,1,1,1
3182,2232,GSI014,60,Aprovado,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2
3191,2157,GSI014,73,Aprovado,1,2,2,2,2,2,1,1,1,2,1,2,1,2,1,2,1,2,0,2,2,1,2,1,1,1
3192,2521,GSI014,60,Aprovado,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1
