IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2678,2095,GSI002,74,Aprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,1,2,2,1,2
2684,2095,GSI002,77,Aprovado,1,2,1,2,2,0,1,1,2,1,2,2,2,1,1,2,2,2,1,1,2,2,1,2
2685,2095,GSI002,15,Reprovado,1,2,1,2,2,0,1,1,2,1,2,2,2,1,1,2,2,2,1,0,2,2,1,2
2686,2095,GSI002,62,Aprovado,1,2,1,2,2,1,1,0,2,1,2,2,2,1,0,2,2,2,1,0,2,2,1,2
2687,2095,GSI002,60,Aprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,1,2,2,1,2
2688,2095,GSI002,60,Aprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,1,2,2,1,2
2689,2095,GSI002,60,Aprovado,1,2,0,2,2,0,0,1,2,1,2,2,2,1,1,2,2,2,1,1,2,2,1,2
2690,2095,GSI002,35,Reprovado,1,2,1,2,2,0,1,1,2,1,2,2,2,1,0,2,2,2,1,1,2,2,0,2
2698,2056,GSI002,66,Aprovado,1,2,0,2,2,1,0,1,2,1,2,2,2,0,1,2,2,2,2,1,2,2,0,2
2699,2011,GSI002,89,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1
2700,2060,GSI002,67,Aprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,0,2
2701,2090,GSI002,60,Aprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,1,2,2,1,2
2702,2090,GSI002,62,Aprovado,1,2,1,2,2,0,1,1,2,1,2,2,2,1,0,2,2,2,1,1,2,2,1,2
2703,2090,GSI002,42,Reprovado,1,2,1,2,2,0,1,1,2,1,2,2,2,1,1,2,2,2,1,1,2,2,1,2
2704,2090,GSI002,63,Aprovado,1,2,0,2,2,0,1,1,2,1,2,2,2,1,1,2,2,2,1,1,2,2,1,2
2705,2090,GSI002,0,Reprovado,1,2,1,2,2,0,1,0,2,0,2,2,2,1,0,2,2,2,1,0,2,2,0,2
2706,2090,GSI002,49,Reprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,1,2,2,1,2
2707,2090,GSI002,0,Reprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,1,2,2,1,2
2710,2090,GSI002,11,Reprovado,1,2,1,2,2,0,1,1,2,1,2,2,2,1,1,2,2,2,1,1,2,2,1,2
2711,2095,GSI002,35,Reprovado,1,2,1,2,2,0,1,1,2,1,2,2,2,1,1,2,2,2,1,0,2,2,1,2
2725,2011,GSI002,62,Aprovado,1,2,2,2,1,1,1,1,2,0,2,2,2,2,2,2,2,2,2,1,2,1,1,1
2726,2095,GSI002,73,Aprovado,1,2,1,2,2,0,1,1,2,1,2,2,2,1,1,2,2,2,1,1,2,2,1,2
2727,2011,GSI002,0,Reprovado,0,2,2,2,1,0,0,1,2,0,2,2,2,2,2,2,2,2,2,0,2,0,0,1
2734,2056,GSI002,60,Aprovado,1,2,1,2,2,0,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2
2736,2056,GSI002,0,Reprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2
2737,2056,GSI002,73,Aprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2
2738,2056,GSI002,76,Aprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2
2740,2011,GSI002,90,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1
2741,1917,GSI002,0,Reprovado,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,1,1,2,0,1,1,0
2742,2056,GSI002,0,Reprovado,1,2,1,2,2,0,1,1,2,0,2,2,2,0,0,2,2,2,2,1,2,2,0,2
2745,2011,GSI002,64,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,0,1,1
2746,2025,GSI002,78,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2747,2011,GSI002,60,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1
2748,2011,GSI002,1,Reprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1
2750,2025,GSI002,60,Aprovado,1,2,2,2,0,0,1,0,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2751,2056,GSI002,79,Aprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,0,2,2,2,2,1,2,2,1,2
2752,2060,GSI002,85,Aprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2
2754,2011,GSI002,90,Aprovado,1,2,2,2,1,0,1,1,2,0,2,2,2,2,2,2,2,2,2,0,2,1,1,1
2756,2060,GSI002,80,Aprovado,1,2,1,2,2,0,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2
2757,2060,GSI002,69,Aprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2
2760,2060,GSI002,60,Aprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2
2766,2060,GSI002,94,Aprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2
2767,2060,GSI002,62,Aprovado,1,2,1,2,2,0,1,1,2,1,2,2,2,1,0,2,2,2,2,1,2,2,1,2
2768,2060,GSI002,0,Reprovado,1,2,0,2,2,0,1,1,2,1,2,2,2,1,0,2,2,2,2,1,2,2,0,2
2769,2060,GSI002,60,Aprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2
2770,2026,GSI002,67,Aprovado,1,2,2,2,1,1,0,1,2,0,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2773,2011,GSI002,68,Aprovado,0,2,2,2,1,1,0,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1
2776,1917,GSI002,18,Reprovado,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
2777,2011,GSI002,81,Aprovado,0,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1
2786,1917,GSI002,0,Reprovado,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
2788,2060,GSI002,79,Aprovado,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2
2789,2025,GSI002,92,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2790,2025,GSI002,72,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2791,2025,GSI002,67,Aprovado,0,2,2,2,0,1,0,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2792,2025,GSI002,70,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2799,2025,GSI002,8,Reprovado,1,2,2,2,1,1,1,1,2,0,2,2,2,0,2,2,2,2,2,2,2,2,1,2
2800,2025,GSI002,72,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2801,2025,GSI002,70,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2802,2025,GSI002,60,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2803,2005,GSI002,75,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2
2805,2025,GSI002,96,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2806,2025,GSI002,62,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2810,2026,GSI002,60,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,0,2,2,2,2,2,2,2,2,1,2
2811,2026,GSI002,0,Reprovado,0,2,2,2,1,1,0,1,2,0,2,2,2,0,2,2,2,2,2,2,2,2,1,2
2812,2026,GSI002,41,Reprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,0,2,2,2,2,2,2,2,2,1,2
2813,2026,GSI002,73,Aprovado,1,2,2,2,1,1,1,1,2,0,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2814,2026,GSI002,61,Aprovado,1,2,2,2,1,1,1,1,2,0,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2815,2025,GSI002,71,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2816,1930,GSI002,0,Reprovado,0,2,2,0,0,0,0,2,0,1,2,2,2,0,0,0,2,1,2,0,2,0,0,1
2817,2026,GSI002,91,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2818,2026,GSI002,74,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2819,2026,GSI002,70,Aprovado,1,2,2,2,1,1,1,1,2,0,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2826,2026,GSI002,45,Reprovado,1,2,2,2,1,1,1,1,2,0,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2830,2026,GSI002,60,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2831,2026,GSI002,72,Aprovado,1,2,2,2,1,1,1,1,2,0,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2832,1993,GSI002,13,Reprovado,0,2,2,2,1,0,0,1,2,0,2,2,2,2,2,2,2,2,2,1,2,2,1,2
2833,2026,GSI002,82,Aprovado,1,2,2,2,1,1,1,1,2,0,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2834,2026,GSI002,48,Reprovado,0,2,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2836,2026,GSI002,90,Aprovado,1,2,2,2,1,1,1,1,2,0,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2838,1917,GSI002,25,Reprovado,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,1,1,2,1,1,1,0
2839,2026,GSI002,84,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2842,2026,GSI002,48,Reprovado,1,2,2,2,1,1,1,1,2,0,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2847,2005,GSI002,0,Reprovado,1,2,2,2,0,0,0,0,2,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2
2848,2026,GSI002,60,Aprovado,1,2,2,2,1,1,1,1,2,0,2,2,2,1,2,2,2,2,2,2,2,2,1,2
2854,1917,GSI002,0,Reprovado,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,1,1,2,1,1,1,1
2855,1976,GSI002,0,Reprovado,0,2,2,2,2,0,2,2,1,0,2,2,0,0,1,0,2,2,0,1,2,0,0,2
2856,2011,GSI002,96,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1
2858,2005,GSI002,63,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2
2859,1976,GSI002,44,Reprovado,1,2,2,2,2,0,2,2,1,1,2,2,1,1,1,1,2,2,1,1,2,0,1,2
2868,2005,GSI002,78,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2
2869,2005,GSI002,26,Reprovado,1,2,2,2,1,0,0,0,2,0,2,2,2,2,2,2,2,2,2,0,2,2,0,2
2871,2005,GSI002,10,Reprovado,0,2,2,2,1,0,1,0,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2
2872,2005,GSI002,86,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2
2873,2005,GSI002,94,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2
2874,2005,GSI002,87,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2
2875,2005,GSI002,65,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2
2876,2005,GSI002,33,Reprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2
2877,1993,GSI002,74,Aprovado,1,2,2,2,1,1,1,1,2,0,2,2,2,2,2,2,2,2,2,1,2,2,1,2
2879,2005,GSI002,17,Reprovado,0,2,2,2,1,1,1,1,2,0,2,2,2,2,2,2,2,2,2,1,2,2,1,2
2880,2005,GSI002,99,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2
2881,1917,GSI002,15,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,2,0,1,1,2,0,1,1,1
2882,2005,GSI002,75,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2
2883,2005,GSI002,0,Reprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2
2884,1917,GSI002,13,Reprovado,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,2,1,1,1,0
2885,2005,GSI002,70,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2
2886,2005,GSI002,95,Aprovado,1,2,2,2,1,0,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2
2888,1917,GSI002,13,Reprovado,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,1,0
2889,1993,GSI002,85,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2
2890,1917,GSI002,60,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0,2,0,0,0,2,1,1,1,1
2891,1993,GSI002,63,Aprovado,0,2,2,2,1,0,1,1,2,0,2,2,2,2,2,2,2,2,2,1,2,2,1,2
2893,1993,GSI002,61,Aprovado,1,2,2,2,1,1,1,1,2,0,2,2,2,2,2,2,2,2,2,1,2,2,1,2
2894,1993,GSI002,67,Aprovado,0,2,2,2,1,0,1,1,2,0,2,2,2,2,2,2,2,2,2,1,2,2,1,2
2895,1947,GSI002,67,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
2896,1993,GSI002,84,Aprovado,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2
2897,1917,GSI002,28,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,0,0,2,0,1,1,1
2898,1976,GSI002,60,Aprovado,1,2,2,2,2,0,2,2,1,1,2,2,1,1,1,1,2,2,0,1,2,0,1,2
2900,1890,GSI002,0,Reprovado,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
2901,1930,GSI002,64,Aprovado,1,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,2,0,2,1,1,1
2903,1930,GSI002,68,Aprovado,1,2,2,1,1,0,1,2,0,1,2,2,2,1,1,1,2,1,2,1,2,1,1,1
2913,1958,GSI002,13,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
2914,1966,GSI002,60,Aprovado,1,1,1,1,1,1,2,1,1,0,0,0,0,1,1,2,1,1,1,1,1,2,1,2
2915,1966,GSI002,75,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,0,2
2916,1908,GSI002,71,Aprovado,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,0,1,1,1,1,2,1,2
2917,1966,GSI002,60,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,0,1,1,1,2,1,2
2918,1947,GSI002,65,Aprovado,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
2919,1917,GSI002,78,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,2,0,0,0,2,0,1,1,1
2920,1962,GSI002,68,Aprovado,1,2,1,1,1,0,1,2,0,1,2,2,1,1,2,2,2,2,1,1,2,0,1,1
2921,1966,GSI002,0,Reprovado,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,1,1,1,2,0,2
2926,1958,GSI002,83,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
2927,1908,GSI002,4,Reprovado,1,1,1,1,1,2,2,0,0,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
2928,1966,GSI002,64,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
2929,1966,GSI002,73,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,0,2
2930,1962,GSI002,31,Reprovado,0,2,1,1,1,0,0,2,0,1,2,2,1,1,2,2,2,2,1,1,2,1,1,1
2931,1966,GSI002,66,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
2932,1966,GSI002,22,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
2934,1958,GSI002,6,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
2935,1958,GSI002,16,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
2936,1917,GSI002,70,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,0,0,0,2,1,1,1,1
2944,1930,GSI002,90,Aprovado,1,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,2,1,2,1,1,1
2948,1958,GSI002,100,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
2949,1958,GSI002,84,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
2951,1958,GSI002,10,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,0,1,1,1,2,1,2
2952,1958,GSI002,72,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
2955,1962,GSI002,0,Reprovado,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,2,1,1,1
2957,1930,GSI002,60,Aprovado,1,2,2,1,1,1,1,2,0,1,2,2,2,1,1,1,2,1,2,1,2,1,0,1
2959,1930,GSI002,15,Reprovado,0,2,2,0,1,1,0,2,0,1,2,2,2,0,1,1,2,1,2,0,2,0,0,1
2965,1954,GSI002,74,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
2966,1976,GSI002,0,Reprovado,1,2,2,2,2,1,2,2,1,1,2,2,1,1,1,1,2,2,1,1,2,1,1,2
2967,1930,GSI002,67,Aprovado,1,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,2,0,2,1,1,1
2968,1890,GSI002,0,Reprovado,0,1,1,1,1,1,2,1,2,1,1,1,1,0,1,2,1,1,1,0,0,2,1,2
2970,1917,GSI002,5,Reprovado,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,1,1,2,1,1,1,0
2971,1930,GSI002,62,Aprovado,1,2,2,1,1,1,0,2,1,1,2,2,2,0,0,1,2,1,2,0,2,0,1,1
2972,1917,GSI002,36,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,0,1,1,1
2973,1917,GSI002,0,Reprovado,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
2974,1958,GSI002,0,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,0,0,1,1,1,2,1,2
2975,1958,GSI002,33,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
2976,1958,GSI002,2,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
2977,1917,GSI002,0,Reprovado,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
2978,1962,GSI002,75,Aprovado,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,2,1,1,1
2980,1966,GSI002,80,Aprovado,1,1,1,1,1,1,2,1,1,0,0,0,0,1,1,2,1,1,1,1,1,2,1,2
2987,1930,GSI002,0,Reprovado,0,2,2,0,0,0,0,2,0,1,2,2,2,0,0,0,2,1,2,0,2,0,0,1
2990,1930,GSI002,10,Reprovado,1,2,2,0,1,0,0,2,0,1,2,2,2,0,1,0,2,1,2,1,2,0,0,1
2991,1890,GSI002,52,Reprovado,0,1,1,1,1,1,2,1,2,1,1,1,1,0,0,2,1,1,1,1,1,2,1,2
2992,1954,GSI002,88,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
2993,1930,GSI002,79,Aprovado,1,2,2,0,1,0,0,2,1,1,2,2,2,1,1,1,2,1,2,1,2,1,1,1
2994,1954,GSI002,65,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
2995,1917,GSI002,3,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,2,1,0,0,2,0,1,1,0
2996,1916,GSI002,38,Reprovado,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
2997,1916,GSI002,26,Reprovado,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3001,1930,GSI002,0,Reprovado,0,2,2,0,0,0,0,2,0,1,2,2,2,0,0,0,2,1,2,0,2,0,0,1
3002,1930,GSI002,15,Reprovado,1,2,2,0,1,0,0,2,0,1,2,2,2,0,1,1,2,1,2,0,2,0,0,1
3003,1930,GSI002,0,Reprovado,1,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,2,1,2,1,1,1
3004,1954,GSI002,70,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3005,1954,GSI002,0,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,0,2
3006,1930,GSI002,22,Reprovado,1,2,2,0,1,0,1,2,1,1,2,2,2,1,1,1,2,1,2,0,2,0,1,1
3007,1954,GSI002,82,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3009,1900,GSI002,60,Aprovado,0,1,1,1,1,1,2,1,1,1,1,1,1,0,1,2,1,1,1,1,1,2,1,2
3010,1947,GSI002,0,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3011,1947,GSI002,1,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3012,1917,GSI002,84,Aprovado,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,1,1,0,2,1,1,1,1
3013,1908,GSI002,0,Reprovado,1,1,1,1,1,2,2,0,0,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3014,1947,GSI002,28,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3015,1930,GSI002,23,Reprovado,1,2,2,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,2,1,2,0,1,1
3016,1916,GSI002,43,Reprovado,1,1,1,1,1,2,2,1,1,0,0,0,0,1,1,2,0,1,1,1,1,2,1,2
3017,1900,GSI002,8,Reprovado,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,0,0,1,1,1,2,1,2
3018,1954,GSI002,63,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3019,1954,GSI002,25,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,0,2
3022,1947,GSI002,80,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3023,1947,GSI002,62,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3024,1916,GSI002,6,Reprovado,1,1,1,1,1,2,2,0,0,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3025,1947,GSI002,97,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3026,1917,GSI002,18,Reprovado,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,2,1,1,1,1
3027,1947,GSI002,1,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3028,1930,GSI002,9,Reprovado,1,2,2,1,0,0,0,2,0,1,2,2,2,0,0,0,2,1,2,0,2,0,0,1
3030,1917,GSI002,0,Reprovado,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0
3032,1930,GSI002,0,Reprovado,1,2,2,0,0,0,0,2,0,1,2,2,2,0,0,0,2,1,2,0,2,0,0,1
3033,1917,GSI002,68,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1
3036,1908,GSI002,5,Reprovado,1,1,1,1,1,2,2,1,1,0,0,0,0,1,1,2,1,1,1,1,1,2,1,2
3037,1947,GSI002,85,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3038,1916,GSI002,8,Reprovado,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3039,1916,GSI002,6,Reprovado,1,1,1,1,1,2,2,1,1,0,0,0,0,1,1,2,0,1,1,1,1,2,1,2
3046,1890,GSI002,0,Reprovado,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3047,1908,GSI002,23,Reprovado,1,1,1,1,1,2,2,0,0,0,0,0,0,1,1,2,1,1,1,1,1,2,1,2
3048,1908,GSI002,44,Reprovado,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2
3049,1908,GSI002,24,Reprovado,1,1,1,1,1,2,2,1,1,0,0,0,0,1,1,2,1,1,1,1,1,2,1,2
3050,1916,GSI002,0,Reprovado,1,1,1,1,1,2,2,1,1,0,0,0,0,1,1,2,1,1,1,1,1,2,1,2
3051,1890,GSI002,10,Reprovado,1,1,1,1,1,1,2,1,2,1,1,1,1,0,1,2,0,0,1,0,1,2,1,2
