IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1420,2024,GSI005,60,Aprovado,0,1,1,0,2,2,2,0,1,2,2,2,1,1,1,2,2,1,1,1
1426,2622,GSI005,62,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1429,2367,GSI005,60,Aprovado,1,1,2,2,1,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1
1431,2024,GSI005,68,Aprovado,1,1,1,1,2,2,2,0,1,2,2,2,1,1,1,2,2,1,1,1
1432,1961,GSI005,69,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1
1433,2059,GSI005,60,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
1435,2410,GSI005,0,Reprovado,1,1,2,2,1,2,2,1,1,2,2,2,0,0,1,0,2,0,0,0
1437,2260,GSI005,63,Aprovado,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1
1443,1892,GSI005,90,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1444,2557,GSI005,95,Aprovado,1,0,2,2,1,2,1,1,1,1,2,2,1,0,1,1,2,1,1,1
1451,1582,GSI005,25,Reprovado,0,1,0,0,1,2,0,1,1,2,2,1,0,1,2,2,2,0,1,2
1452,1582,GSI005,66,Aprovado,1,1,1,1,1,2,1,1,1,2,2,0,1,1,2,2,2,1,1,2
1455,2410,GSI005,23,Reprovado,1,0,2,2,0,2,2,1,1,2,2,2,1,0,1,0,2,0,0,0
1456,1996,GSI005,68,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
1459,1996,GSI005,6,Reprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
1463,2024,GSI005,66,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
1467,2093,GSI005,65,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
1468,2622,GSI005,84,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1469,2367,GSI005,29,Reprovado,1,1,2,2,1,2,2,1,1,0,2,2,1,1,0,1,2,1,1,1
1470,2059,GSI005,66,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
1471,2024,GSI005,76,Aprovado,0,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
1472,2260,GSI005,26,Reprovado,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1
1475,2189,GSI005,78,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
1477,1582,GSI005,23,Reprovado,1,1,1,0,1,2,0,1,1,2,2,1,0,0,2,2,2,0,1,2
1478,1911,GSI005,81,Aprovado,1,1,1,1,1,1,2,2,2,1,2,2,1,0,1,1,2,1,1,1
1487,2590,GSI005,68,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1488,2375,GSI005,54,Reprovado,1,1,2,0,1,1,2,1,2,2,1,1,2,0,2,0,2,1,1,1
1489,2367,GSI005,19,Reprovado,1,1,2,2,1,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1
1490,2410,GSI005,49,Reprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,0,2,1,1,1
1494,1899,GSI005,62,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1
1495,1899,GSI005,51,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1
1496,1911,GSI005,81,Aprovado,1,1,1,1,1,1,2,2,2,1,2,2,0,1,1,1,2,1,1,1
1497,2724,GSI005,66,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1500,1949,GSI005,60,Aprovado,1,1,1,1,2,2,2,0,1,1,2,1,1,0,1,1,2,1,1,1
1501,1911,GSI005,51,Reprovado,1,1,0,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1
1507,2189,GSI005,83,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
1508,1949,GSI005,60,Aprovado,0,1,0,1,2,2,2,0,1,1,2,0,1,1,1,1,2,1,1,1
1509,2093,GSI005,0,Reprovado,1,2,1,0,2,2,2,0,0,2,2,2,0,0,0,2,2,0,0,1
1514,1911,GSI005,71,Aprovado,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1,0,1
1516,2738,GSI005,69,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1521,2622,GSI005,68,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1524,2507,GSI005,13,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,0,1
1525,2557,GSI005,60,Aprovado,1,1,2,2,1,2,1,1,1,1,2,2,1,0,1,1,2,1,1,0
1526,2590,GSI005,100,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1528,2375,GSI005,68,Aprovado,0,0,2,0,0,1,2,0,2,2,0,1,2,1,2,1,2,1,1,1
1530,2332,GSI005,64,Aprovado,0,0,2,1,1,1,2,1,2,1,2,2,2,1,0,1,1,0,1,1
1532,2410,GSI005,0,Reprovado,0,0,2,2,0,2,2,0,0,2,2,2,0,0,0,0,2,0,0,0
1534,2332,GSI005,61,Aprovado,0,0,2,1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,0,1
1535,1641,GSI005,0,Reprovado,1,2,0,1,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,2
1538,2093,GSI005,3,Reprovado,1,2,1,0,2,2,2,1,1,2,2,2,0,0,0,2,2,1,0,1
1539,1641,GSI005,63,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,2
1540,2024,GSI005,56,Reprovado,0,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
1543,1582,GSI005,0,Reprovado,1,0,0,0,0,2,0,0,0,2,2,0,0,0,2,2,2,0,0,2
1544,1675,GSI005,60,Aprovado,0,1,1,2,0,2,0,1,1,2,2,2,2,1,0,0,2,1,1,2
1548,1961,GSI005,82,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1
1549,1961,GSI005,61,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1
1552,1911,GSI005,69,Aprovado,0,1,1,1,1,1,2,2,2,1,2,2,0,1,1,1,2,1,1,1
1555,1899,GSI005,0,Reprovado,1,0,0,2,1,0,2,0,0,2,2,2,2,0,2,0,2,1,0,1
1556,1899,GSI005,1,Reprovado,0,0,1,2,1,1,2,1,0,2,2,2,2,0,2,0,2,1,0,1
1561,2724,GSI005,64,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1562,2724,GSI005,78,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1565,2590,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1567,2332,GSI005,0,Reprovado,0,0,2,1,1,1,2,1,2,1,2,2,2,1,0,1,1,0,0,1
1568,1641,GSI005,0,Reprovado,1,2,0,1,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,2
1573,2154,GSI005,60,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
1574,2059,GSI005,68,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
1575,2590,GSI005,51,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1576,2367,GSI005,0,Reprovado,0,0,2,2,0,2,2,0,0,0,2,2,0,0,0,0,2,0,0,0
1580,2658,GSI005,52,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1584,1899,GSI005,16,Reprovado,1,1,1,2,1,0,2,1,1,2,2,2,2,0,2,1,2,1,1,1
1585,2189,GSI005,62,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
1588,2375,GSI005,78,Aprovado,1,1,2,0,1,0,2,0,2,2,1,1,2,1,2,0,2,1,1,1
1591,2590,GSI005,80,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1594,1996,GSI005,0,Reprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
1601,1641,GSI005,0,Reprovado,1,2,0,1,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,2
1608,2189,GSI005,7,Reprovado,0,0,0,0,2,2,2,0,0,2,2,2,0,0,0,2,2,0,0,1
1609,1899,GSI005,10,Reprovado,0,0,1,2,0,0,2,1,1,2,2,2,2,0,2,0,2,1,0,1
1611,2024,GSI005,12,Reprovado,0,1,1,1,2,2,2,0,1,2,2,2,1,1,1,2,2,1,1,1
1613,2368,GSI005,0,Reprovado,0,0,2,2,0,0,2,0,2,2,0,0,2,0,2,0,2,0,0,0
1614,1899,GSI005,16,Reprovado,1,1,1,2,0,0,2,0,0,2,2,2,2,1,2,0,2,1,1,1
1615,2738,GSI005,72,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1617,2622,GSI005,38,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1620,2375,GSI005,0,Reprovado,1,0,2,0,0,0,2,0,2,2,0,0,2,0,2,0,2,0,0,0
1621,2557,GSI005,65,Aprovado,1,1,2,2,1,2,1,1,1,1,2,2,1,0,1,1,2,1,1,1
1622,2189,GSI005,66,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
1625,1961,GSI005,67,Aprovado,0,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1
1628,2154,GSI005,81,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
1630,2059,GSI005,85,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
1631,1899,GSI005,9,Reprovado,1,1,1,2,1,1,2,1,1,2,2,2,2,0,2,1,2,1,1,1
1643,2738,GSI005,93,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1655,2658,GSI005,12,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1656,2485,GSI005,61,Aprovado,1,0,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
1660,2557,GSI005,68,Aprovado,1,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1
1661,2557,GSI005,65,Aprovado,1,1,2,2,1,2,1,1,1,1,2,2,1,0,1,1,2,1,1,0
1663,2410,GSI005,56,Reprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
1666,2410,GSI005,84,Aprovado,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1
1669,2260,GSI005,26,Reprovado,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1
1670,1671,GSI005,12,Reprovado,1,1,1,2,0,1,2,2,2,1,2,2,1,1,2,1,2,1,1,2
1674,2154,GSI005,29,Reprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,0,0
1675,2326,GSI005,13,Reprovado,1,0,2,2,1,2,2,1,0,2,2,2,0,0,1,1,2,1,1,1
1683,2024,GSI005,0,Reprovado,0,1,0,1,2,2,2,0,1,2,2,2,1,1,1,2,2,1,1,1
1684,2093,GSI005,64,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
1686,2093,GSI005,72,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
1687,2093,GSI005,72,Aprovado,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
1690,1899,GSI005,40,Reprovado,1,0,1,2,1,0,2,0,0,2,2,2,2,0,2,1,2,1,1,1
1691,1949,GSI005,90,Aprovado,1,1,0,1,2,2,2,1,1,1,2,1,1,0,1,1,2,1,1,1
1693,1899,GSI005,83,Aprovado,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1
1697,2024,GSI005,74,Aprovado,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,1,1
1701,1911,GSI005,0,Reprovado,0,0,0,0,0,0,2,2,2,0,2,2,0,0,0,0,2,1,0,1
1702,1899,GSI005,18,Reprovado,0,1,1,2,0,0,2,1,1,2,2,2,2,1,2,1,2,1,1,1
1703,1899,GSI005,13,Reprovado,1,1,1,2,1,0,2,0,1,2,2,2,2,0,2,1,2,1,1,1
1736,1892,GSI005,43,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1838,1892,GSI005,0,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1839,2724,GSI005,63,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1840,2724,GSI005,64,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1841,2738,GSI005,62,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1842,2738,GSI005,85,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1843,2738,GSI005,99,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1844,2738,GSI005,72,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1847,2738,GSI005,69,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1848,2738,GSI005,63,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1849,2738,GSI005,66,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1850,2738,GSI005,95,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1851,2738,GSI005,64,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1852,2738,GSI005,79,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1853,2738,GSI005,63,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1854,2738,GSI005,78,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1855,2738,GSI005,83,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1856,2724,GSI005,63,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1857,2724,GSI005,17,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1858,2738,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1859,2738,GSI005,70,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1860,2738,GSI005,93,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1861,2738,GSI005,85,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1862,2738,GSI005,66,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1863,2738,GSI005,81,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1864,2738,GSI005,82,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1868,2738,GSI005,66,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1869,2738,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1870,1892,GSI005,0,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1871,2724,GSI005,0,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1872,2724,GSI005,70,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1873,2738,GSI005,88,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1886,2724,GSI005,86,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1889,1892,GSI005,26,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1890,1892,GSI005,7,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1891,2724,GSI005,40,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1892,2724,GSI005,63,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1893,2724,GSI005,69,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1894,1892,GSI005,63,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1895,2724,GSI005,86,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1898,2724,GSI005,63,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1899,2724,GSI005,70,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1900,2724,GSI005,13,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1901,2724,GSI005,78,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1902,1892,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1903,2724,GSI005,68,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1904,2724,GSI005,62,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1905,2724,GSI005,93,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1906,1892,GSI005,3,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1907,2724,GSI005,54,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1908,1892,GSI005,94,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1909,1892,GSI005,70,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1910,2724,GSI005,64,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1911,2724,GSI005,88,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1912,2724,GSI005,63,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1913,1892,GSI005,73,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1914,1892,GSI005,54,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1915,2724,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1917,2658,GSI005,0,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1918,2724,GSI005,68,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1920,2724,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1921,2724,GSI005,73,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1922,2724,GSI005,64,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1923,1892,GSI005,3,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1928,1892,GSI005,17,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1939,1892,GSI005,100,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1940,1892,GSI005,78,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1941,1892,GSI005,14,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1948,1892,GSI005,100,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1949,1892,GSI005,55,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1950,1892,GSI005,100,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1951,1892,GSI005,31,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1952,1892,GSI005,92,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1953,1892,GSI005,75,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1954,1892,GSI005,67,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1955,1892,GSI005,73,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1956,1892,GSI005,80,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1957,1892,GSI005,76,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1958,1892,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1959,1892,GSI005,65,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1960,1892,GSI005,74,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1961,1892,GSI005,78,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1962,1892,GSI005,28,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1963,1892,GSI005,64,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1964,1892,GSI005,36,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1965,1892,GSI005,91,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1968,1892,GSI005,65,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1969,1892,GSI005,27,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1970,1892,GSI005,76,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1971,1892,GSI005,85,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1972,1892,GSI005,75,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1973,1892,GSI005,96,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1974,1892,GSI005,97,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1980,1892,GSI005,10,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1981,1892,GSI005,77,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1982,1892,GSI005,18,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1989,2658,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1991,2658,GSI005,89,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1992,2658,GSI005,80,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1993,2658,GSI005,100,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
1994,2658,GSI005,100,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2000,2658,GSI005,24,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2001,2658,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2002,2590,GSI005,0,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2003,2600,GSI005,0,Reprovado,1,1,1,1,0,0,2,0,1,2,2,0,2,1,2,1,2,0,0,0
2004,2590,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2005,2658,GSI005,82,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2006,2658,GSI005,78,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2007,2622,GSI005,61,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2008,2658,GSI005,70,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2009,2658,GSI005,67,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2010,2375,GSI005,68,Aprovado,1,1,2,1,1,1,2,1,2,2,1,1,2,1,2,1,2,1,1,1
2011,2658,GSI005,69,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2012,2658,GSI005,60,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2013,2658,GSI005,81,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2015,2658,GSI005,25,Reprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2016,2658,GSI005,73,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2017,2658,GSI005,68,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2018,2658,GSI005,92,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2019,2658,GSI005,68,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2020,2658,GSI005,61,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2021,2658,GSI005,69,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2022,2658,GSI005,85,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
2023,2622,GSI005,78,Aprovado,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1
