IDT_MATRICULA,IDT_TURMA,COD_DISCIPLINA,VLR_MEDIA,DSC_SITUACAO_FINAL,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
2287,2384,GSI007,0,Reprovado,1,1,2,1,1,1,1,1,1,1,1,0,0,1,1,2,2,2,2,0,0,0,0,1,0,2
2288,2412,GSI007,76,Aprovado,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1
2294,2412,GSI007,84,Aprovado,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1
2298,2284,GSI007,61,Aprovado,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1
2303,2412,GSI007,60,Aprovado,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1
2312,2412,GSI007,6,Reprovado,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1
2313,2384,GSI007,0,Reprovado,1,1,2,1,1,1,1,0,0,1,1,0,0,1,1,2,2,2,2,0,0,0,0,1,0,2
2314,2284,GSI007,10,Reprovado,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,0,0
2316,1999,GSI007,4,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,0,2,2,2,0,0,2,1,0,0
2318,2284,GSI007,0,Reprovado,2,2,1,1,1,1,1,1,0,1,1,1,2,1,2,1,1,1,2,2,0,1,1,0,0,0
2319,2384,GSI007,6,Reprovado,1,1,2,1,1,1,1,1,0,1,1,0,0,1,1,2,2,2,2,0,0,0,0,1,0,2
2320,2412,GSI007,87,Aprovado,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1
2321,2412,GSI007,75,Aprovado,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1
2322,2094,GSI007,26,Reprovado,2,1,2,0,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,0,1,0,0,1,1,2
2323,2384,GSI007,0,Reprovado,1,1,2,1,1,1,1,0,0,1,1,0,0,1,1,2,2,2,2,0,0,0,0,1,0,2
2324,2412,GSI007,71,Aprovado,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1
2325,2384,GSI007,0,Reprovado,1,1,2,1,1,1,1,0,0,1,1,0,0,1,1,2,2,2,2,0,0,0,0,1,0,2
2326,2115,GSI007,87,Aprovado,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2
2327,2115,GSI007,4,Reprovado,1,1,2,1,1,1,1,0,0,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,0,2
2328,2384,GSI007,60,Aprovado,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,0,0,1,1,2
2329,2115,GSI007,60,Aprovado,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2
2330,2384,GSI007,60,Aprovado,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,2,2,2,2,1,1,0,0,1,1,2
2331,2384,GSI007,60,Aprovado,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,1,0,0,1,1,2
2335,2017,GSI007,0,Reprovado,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2
2337,2384,GSI007,83,Aprovado,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,2,2,2,2,1,1,1,0,1,1,2
2338,2412,GSI007,72,Aprovado,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1
2342,2016,GSI007,14,Reprovado,1,2,1,0,1,1,1,0,1,0,2,0,1,1,2,1,0,2,2,0,0,0,2,1,0,1
2358,2094,GSI007,1,Reprovado,2,1,2,0,1,0,1,0,0,0,2,2,1,0,0,0,2,2,2,0,0,0,0,0,0,2
2360,2384,GSI007,67,Aprovado,1,1,2,1,1,1,1,1,0,1,1,0,0,1,1,2,2,2,2,1,0,1,1,1,1,2
2367,2301,GSI007,10,Reprovado,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1
2369,2284,GSI007,0,Reprovado,2,2,1,1,1,1,1,1,0,1,1,1,2,1,2,1,1,1,2,2,0,1,1,0,0,0
2370,2301,GSI007,4,Reprovado,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1
2372,2284,GSI007,0,Reprovado,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1
2373,2284,GSI007,13,Reprovado,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,0,0
2374,2284,GSI007,0,Reprovado,2,2,1,1,1,1,1,1,0,1,1,1,2,1,2,1,1,1,2,2,0,1,1,0,0,0
2375,2115,GSI007,4,Reprovado,1,1,2,1,1,1,1,0,0,1,2,2,2,1,2,2,2,2,2,2,2,2,2,0,0,2
2377,2016,GSI007,0,Reprovado,1,2,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,0,2,0,0,1
2379,2384,GSI007,60,Aprovado,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,2,2,2,2,1,1,1,1,1,1,2
2382,1904,GSI007,0,Reprovado,1,1,2,1,2,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0
2386,2384,GSI007,60,Aprovado,1,1,2,1,1,1,1,0,1,1,1,0,1,1,1,2,2,2,2,0,1,1,0,1,1,2
2389,2284,GSI007,61,Aprovado,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1
2393,2384,GSI007,69,Aprovado,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2
2404,2191,GSI007,2,Reprovado,1,2,2,1,2,2,1,2,1,1,2,2,1,1,2,1,1,2,2,2,1,0,0,0,0,2
2407,2094,GSI007,0,Reprovado,2,1,2,0,1,0,0,0,0,0,2,2,1,0,0,0,2,2,2,0,0,1,0,0,0,2
2411,2016,GSI007,69,Aprovado,1,2,1,1,1,1,1,0,1,1,2,0,1,1,2,1,1,2,2,1,1,1,2,1,1,1
2424,2301,GSI007,0,Reprovado,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1
2425,1999,GSI007,10,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,0,0
2426,2301,GSI007,0,Reprovado,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1
2433,1922,GSI007,3,Reprovado,1,1,2,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,1,1,2
2435,2017,GSI007,60,Aprovado,1,2,2,2,2,1,1,1,0,2,2,0,2,2,1,0,0,0,2,0,1,1,1,0,1,2
2436,2115,GSI007,4,Reprovado,1,1,2,1,1,1,1,0,0,1,2,2,2,1,2,2,2,2,2,2,2,2,2,0,0,2
2437,2284,GSI007,60,Aprovado,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1
2439,2191,GSI007,6,Reprovado,1,2,2,1,2,2,1,2,1,1,2,2,1,1,2,1,1,2,2,2,0,1,0,0,0,2
2440,1965,GSI007,72,Aprovado,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,0,1,1,1,2
2441,1999,GSI007,25,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1
2445,2016,GSI007,0,Reprovado,1,2,1,0,0,1,1,1,0,1,2,0,0,0,2,0,0,2,2,1,0,0,2,1,1,1
2448,2301,GSI007,0,Reprovado,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1
2449,1999,GSI007,15,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,0,0
2456,1965,GSI007,0,Reprovado,1,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,2
2457,2284,GSI007,60,Aprovado,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1
2464,2301,GSI007,61,Aprovado,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1
2469,2284,GSI007,86,Aprovado,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1
2471,1999,GSI007,11,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,0,2,2,2,0,0,2,1,0,0
2485,2284,GSI007,60,Aprovado,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1
2486,2115,GSI007,79,Aprovado,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,0,1,2
2487,1965,GSI007,73,Aprovado,1,1,2,1,1,1,1,1,0,1,1,2,1,1,0,1,0,1,2,2,0,1,1,1,1,2
2494,2094,GSI007,0,Reprovado,2,1,2,0,1,0,0,0,0,0,2,2,1,0,0,0,2,2,2,0,0,0,0,0,0,2
2495,2284,GSI007,68,Aprovado,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1
2496,2284,GSI007,100,Aprovado,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1
2497,2284,GSI007,65,Aprovado,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1
2499,2284,GSI007,71,Aprovado,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1
2501,1999,GSI007,0,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1
2503,2017,GSI007,65,Aprovado,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2
2504,2301,GSI007,68,Aprovado,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1
2506,2017,GSI007,0,Reprovado,0,2,2,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0,2,0,0,0,0,0,0,2
2507,1999,GSI007,60,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1
2510,2017,GSI007,60,Aprovado,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,2,0,1,1,1,1,1,2
2511,2191,GSI007,0,Reprovado,1,2,2,0,2,2,0,2,0,0,2,2,1,1,2,1,1,2,2,2,0,0,0,0,0,2
2512,2094,GSI007,16,Reprovado,2,1,2,0,1,0,1,0,0,0,2,2,1,0,0,0,2,2,2,0,0,0,0,0,0,2
2516,2191,GSI007,9,Reprovado,1,2,2,1,2,2,0,2,1,1,2,2,0,1,2,1,1,2,2,2,1,0,0,0,0,2
2518,2284,GSI007,10,Reprovado,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1
2519,2284,GSI007,67,Aprovado,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1
2526,2284,GSI007,60,Aprovado,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1
2527,2284,GSI007,60,Aprovado,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1
2538,2191,GSI007,69,Aprovado,1,2,2,1,2,2,1,2,1,1,2,2,0,1,2,1,1,2,2,2,1,1,1,1,1,2
2540,2094,GSI007,25,Reprovado,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2
2541,2094,GSI007,0,Reprovado,2,1,2,0,1,0,0,0,0,0,2,2,1,0,0,0,2,2,2,0,0,0,0,0,0,2
2547,2191,GSI007,10,Reprovado,1,2,2,1,2,2,1,2,0,0,2,2,1,1,2,1,1,2,2,2,0,0,0,0,0,2
2548,2017,GSI007,60,Aprovado,1,2,2,2,2,1,1,1,1,2,2,0,2,2,0,1,1,1,2,1,1,1,1,1,1,2
2549,2191,GSI007,74,Aprovado,1,2,2,0,2,2,0,2,1,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,2
2550,2191,GSI007,85,Aprovado,1,2,2,1,2,2,1,2,0,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,2
2552,2191,GSI007,73,Aprovado,1,2,2,1,2,2,1,2,0,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,2
2553,2191,GSI007,68,Aprovado,0,2,2,1,2,2,1,2,1,0,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,2
2554,2191,GSI007,55,Reprovado,1,2,2,1,2,2,1,2,1,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,2
2557,2191,GSI007,85,Aprovado,1,2,2,1,2,2,1,2,1,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,2
2572,2191,GSI007,84,Aprovado,1,2,2,0,2,2,0,2,0,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,2
2574,1999,GSI007,5,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,0,2,2,2,0,0,2,1,0,0
2577,2115,GSI007,0,Reprovado,1,1,2,1,1,1,1,0,0,1,2,2,2,1,2,2,2,2,2,2,2,2,2,0,0,2
2580,1965,GSI007,0,Reprovado,1,1,2,1,1,1,0,0,0,1,1,2,0,1,0,0,0,0,2,2,0,0,0,0,0,2
2588,2016,GSI007,0,Reprovado,1,2,1,1,0,0,0,0,1,1,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1
2589,2017,GSI007,74,Aprovado,1,2,2,2,2,0,1,1,1,2,2,0,2,2,0,0,1,1,2,1,1,1,1,1,1,2
2608,1922,GSI007,0,Reprovado,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2
2618,2016,GSI007,14,Reprovado,1,2,1,1,0,1,1,1,1,1,2,0,1,1,2,1,1,2,2,1,1,1,2,1,1,1
2619,2115,GSI007,60,Aprovado,1,1,2,1,1,0,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2
2620,2115,GSI007,81,Aprovado,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,0,1,2
2622,1999,GSI007,0,Reprovado,1,1,1,1,1,1,2,0,0,0,0,0,1,0,2,2,0,2,2,2,0,0,2,0,0,0
2624,2115,GSI007,88,Aprovado,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2
2625,2115,GSI007,61,Aprovado,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,0,1,2
2626,2115,GSI007,85,Aprovado,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2
2628,2017,GSI007,60,Aprovado,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2
2629,2017,GSI007,62,Aprovado,1,2,2,2,2,1,1,1,0,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2
2630,2115,GSI007,88,Aprovado,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2
2631,2017,GSI007,0,Reprovado,0,2,2,2,2,0,0,0,0,2,2,0,2,2,0,0,0,0,2,0,0,0,0,0,0,2
2632,2115,GSI007,76,Aprovado,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2
2633,2094,GSI007,68,Aprovado,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,0,1,0,1,1,1,2
2634,1904,GSI007,0,Reprovado,1,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,0,0,2,0,0,0
2635,1999,GSI007,2,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,0,2,2,2,0,0,2,1,0,0
2637,2115,GSI007,0,Reprovado,1,1,2,1,1,1,1,0,0,1,2,2,2,1,2,2,2,2,2,2,2,2,2,0,0,2
2638,2017,GSI007,78,Aprovado,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2
2639,2115,GSI007,61,Aprovado,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2
2640,2115,GSI007,0,Reprovado,1,1,2,1,1,1,1,0,0,1,2,2,2,1,2,2,2,2,2,2,2,2,2,0,0,2
2641,2115,GSI007,15,Reprovado,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,0,1,2
2642,2094,GSI007,81,Aprovado,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2
2643,2115,GSI007,69,Aprovado,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,0,1,2
2649,2094,GSI007,60,Aprovado,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2
2651,2115,GSI007,0,Reprovado,1,1,2,1,1,1,1,0,0,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,0,2
2653,2094,GSI007,68,Aprovado,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2
2654,2094,GSI007,0,Reprovado,2,1,2,0,1,0,0,0,0,0,2,2,1,0,0,0,2,2,2,0,0,0,0,0,0,2
2657,1999,GSI007,60,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1
2671,2094,GSI007,0,Reprovado,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2
2673,2017,GSI007,64,Aprovado,1,2,2,2,2,1,1,1,0,2,2,1,2,2,1,1,1,1,2,1,1,1,1,0,1,2
2675,2094,GSI007,1,Reprovado,2,1,2,0,1,0,1,0,0,0,2,2,1,0,0,0,2,2,2,0,0,0,0,0,0,2
2676,2017,GSI007,9,Reprovado,1,2,2,2,2,0,1,1,0,2,2,0,2,2,1,1,1,1,2,0,1,1,1,0,0,2
2677,2094,GSI007,73,Aprovado,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2
2678,2094,GSI007,84,Aprovado,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2
2686,2094,GSI007,76,Aprovado,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2
2688,2017,GSI007,0,Reprovado,1,2,2,2,2,0,1,1,1,2,2,1,2,2,1,0,1,1,2,0,1,1,1,0,0,2
2690,2016,GSI007,7,Reprovado,1,2,1,0,0,0,1,1,0,0,2,0,1,0,2,1,1,2,2,1,1,1,2,1,1,1
2699,1965,GSI007,0,Reprovado,1,1,2,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,2
2700,1922,GSI007,68,Aprovado,1,1,2,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,2,2,1,1,1,1,1,2
2701,2094,GSI007,60,Aprovado,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2
2703,2094,GSI007,60,Aprovado,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2
2704,1965,GSI007,40,Reprovado,1,1,2,1,1,1,1,1,0,0,1,2,0,0,0,1,1,1,2,2,1,1,1,1,1,2
2711,2017,GSI007,66,Aprovado,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,1,0,2,1,1,1,1,0,1,2
2716,2094,GSI007,0,Reprovado,2,1,2,0,1,0,0,0,0,0,2,2,1,0,0,0,2,2,2,0,0,0,0,0,0,2
2725,2017,GSI007,0,Reprovado,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2
2726,2094,GSI007,93,Aprovado,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2
2736,2017,GSI007,70,Aprovado,1,2,2,2,2,1,0,1,1,2,2,1,2,2,1,1,0,1,2,0,1,1,1,0,1,2
2737,2017,GSI007,75,Aprovado,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,1,0,2,1,1,1,1,0,1,2
2738,2017,GSI007,69,Aprovado,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,0,1,1,2,1,1,1,1,1,1,2
2740,2017,GSI007,79,Aprovado,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,0,1,1,2,0,1,1,1,0,1,2
2745,1965,GSI007,42,Reprovado,1,1,2,1,1,0,0,1,0,1,1,2,0,0,0,1,0,1,2,2,0,0,1,1,1,2
2746,2016,GSI007,60,Aprovado,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1
2747,1999,GSI007,28,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1
2750,1922,GSI007,0,Reprovado,1,1,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2
2751,2017,GSI007,89,Aprovado,1,2,2,2,2,1,1,0,0,2,2,1,2,2,0,0,0,0,2,0,1,1,1,1,1,2
2752,2017,GSI007,84,Aprovado,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,0,1,2
2753,2016,GSI007,0,Reprovado,1,2,1,0,0,1,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,0,2,0,0,1
2754,1999,GSI007,65,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1
2756,2016,GSI007,0,Reprovado,1,2,1,0,1,1,1,0,1,0,2,0,1,1,2,0,0,2,2,0,0,0,2,1,0,1
2757,1965,GSI007,0,Reprovado,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2
2758,2017,GSI007,69,Aprovado,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2
2760,1922,GSI007,62,Aprovado,1,1,2,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,2,2,1,0,1,1,1,2
2766,2017,GSI007,79,Aprovado,1,2,2,2,2,1,1,1,1,2,2,1,2,2,0,0,1,1,2,0,1,1,1,1,1,2
2767,2017,GSI007,65,Aprovado,1,2,2,2,2,1,1,1,0,2,2,1,2,2,1,0,1,1,2,0,1,1,1,1,1,2
2770,1999,GSI007,0,Reprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1
2773,1922,GSI007,66,Aprovado,1,1,2,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,2,2,1,1,1,1,1,2
2777,1922,GSI007,0,Reprovado,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2
2786,1965,GSI007,0,Reprovado,1,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,2
2788,2017,GSI007,80,Aprovado,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2
2789,2016,GSI007,15,Reprovado,1,2,1,1,1,1,1,1,1,0,2,0,1,1,2,1,1,2,2,1,1,1,2,1,1,1
2790,2016,GSI007,60,Aprovado,1,2,1,1,1,0,1,1,1,1,2,0,1,1,2,1,1,2,2,1,1,1,2,1,1,1
2791,1922,GSI007,74,Aprovado,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2
2792,2016,GSI007,60,Aprovado,1,2,1,0,1,1,1,0,1,1,2,0,1,1,2,0,1,2,2,1,0,1,2,1,1,1
2800,1999,GSI007,61,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1
2801,2016,GSI007,51,Reprovado,1,2,1,1,0,1,1,1,1,1,2,0,1,1,2,1,1,2,2,1,1,1,2,1,1,1
2802,2016,GSI007,0,Reprovado,1,2,1,0,1,1,0,1,0,1,2,0,0,0,2,0,0,2,2,0,0,0,2,0,0,1
2803,1965,GSI007,39,Reprovado,1,1,2,1,1,0,1,0,0,1,1,2,0,1,0,0,0,1,2,2,0,0,0,0,1,2
2805,2016,GSI007,78,Aprovado,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1
2806,2016,GSI007,60,Aprovado,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1
2813,2016,GSI007,69,Aprovado,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1
2814,2016,GSI007,17,Reprovado,1,2,1,1,1,0,1,0,0,1,2,0,1,1,2,1,1,2,2,1,1,1,2,1,0,1
2815,2016,GSI007,60,Aprovado,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,0,1,1,2,1,1,1
2817,2016,GSI007,81,Aprovado,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,1
2818,2016,GSI007,66,Aprovado,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,0,1,2,2,1,1,1,2,1,1,1
2819,2016,GSI007,29,Reprovado,1,2,1,0,1,1,1,0,0,1,2,0,1,1,2,0,1,2,2,1,1,1,2,1,1,1
2826,1965,GSI007,0,Reprovado,1,1,2,1,0,1,0,1,0,0,0,2,0,1,1,0,0,0,2,2,0,0,0,1,0,2
2830,1904,GSI007,21,Reprovado,1,0,2,0,2,0,1,1,1,0,2,1,0,1,1,0,0,2,2,2,0,0,2,0,0,0
2831,1922,GSI007,0,Reprovado,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2
2832,2016,GSI007,9,Reprovado,1,2,1,1,1,0,0,1,0,0,2,0,0,0,2,0,0,2,2,0,0,0,2,0,0,1
2833,1965,GSI007,73,Aprovado,1,1,2,1,0,1,0,0,1,1,0,2,0,0,0,1,1,1,2,2,1,1,1,1,1,2
2834,1922,GSI007,37,Reprovado,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2
2836,1922,GSI007,0,Reprovado,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,2
2839,2016,GSI007,60,Aprovado,1,2,1,1,1,1,0,0,1,1,2,1,1,1,2,1,1,2,2,0,1,1,2,1,1,1
2845,1999,GSI007,62,Aprovado,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1
