"ID_MATRICULA";"datamatricula";"qtdhorasdia";"modalidadeidmodalidade";"datafinalizacao"
2061;"2014-06-09";"06:00:00";"3";"2014-12-08"
2061;"2014-06-09";"06:00:00";"3";"2014-12-08"
2076;"2014-06-09";"06:00:00";"3";"2014-12-08"
1253;"2014-06-09";"06:00:00";"3";"2014-12-04"
1253;"2014-06-09";"06:00:00";"3";"2014-12-04"
2365;"2014-06-05";"06:00:00";"3";"2014-12-04"
3172;"2014-06-05";"06:00:00";"3";"2014-10-07"
3172;"2014-06-05";"06:00:00";"3";"2014-10-07"
2365;"2014-06-05";"06:00:00";"3";"2014-12-04"
1892;"2014-06-02";"06:00:00";"3";"2014-12-01"
2240;"2014-06-02";"06:00:00";"3";"2014-12-01"
2240;"2014-06-02";"06:00:00";"3";"2014-12-01"
3159;"2014-06-02";"06:00:00";"3";"2014-12-01"
3159;"2014-06-02";"06:00:00";"3";"2014-12-01"
1892;"2014-06-02";"06:00:00";"3";"2014-12-01"
2149;"2014-06-01";"06:00:00";"3";"2014-11-30"
2149;"2014-06-01";"06:00:00";"3";"2014-11-30"
1562;"2014-05-29";"06:00:00";"3";
1562;"2014-05-29";"06:00:00";"3";"2014-11-27"
685;"2014-05-28";"06:00:00";"3";
1604;"2014-05-28";"06:00:00";"3";"2014-11-26"
1604;"2014-05-28";"06:00:00";"3";"2015-06-01"
1210;"2014-05-28";"06:00:00";"3";"2014-11-26"
1210;"2014-05-28";"06:00:00";"3";"2014-11-26"
685;"2014-05-28";"06:00:00";"3";"2014-11-26"
89;"2014-05-27";"06:00:00";"3";"2014-11-25"
89;"2014-05-27";"06:00:00";"3";"2014-11-25"
2077;"2014-05-26";"06:00:00";"3";"2014-11-24"
2077;"2014-05-26";"06:00:00";"3";
2009;"2014-05-26";"06:00:00";"3";"2014-11-24"
2009;"2014-05-26";"06:00:00";"3";"2014-11-24"
1317;"2014-05-26";"06:00:00";"3";"2014-11-24"
1317;"2014-05-26";"06:00:00";"3";"2014-11-24"
766;"2014-05-22";"06:00:00";"3";"2014-11-20"
822;"2014-05-22";"06:00:00";"3";"2016-05-22"
822;"2014-05-22";"06:00:00";"3";"2014-11-20"
766;"2014-05-22";"06:00:00";"3";
2036;"2014-05-19";"06:00:00";"3";"2014-11-17"
2036;"2014-05-19";"06:00:00";"3";"2014-11-17"
1304;"2014-05-19";"06:00:00";"3";"2014-08-29"
1304;"2014-05-16";"06:00:00";"3";"2014-11-14"
1850;"2014-05-15";"06:00:00";"3";"2014-11-13"
1850;"2014-05-15";"06:00:00";"3";"2014-11-13"
1991;"2014-05-14";"06:00:00";"3";"2014-11-12"
1991;"2014-05-14";"06:00:00";"3";"2014-11-12"
1844;"2014-05-13";"06:00:00";"3";"2014-11-11"
1844;"2014-05-13";"06:00:00";"3";"2014-11-11"
1966;"2014-05-12";"06:00:00";"3";"2016-05-12"
1821;"2014-05-12";"06:00:00";"3";"2014-11-10"
1821;"2014-05-12";"06:00:00";"3";"2014-11-10"
1966;"2014-05-12";"06:00:00";"3";"2014-11-05"
1966;"2014-05-12";"06:00:00";"3";"2014-11-10"
1966;"2014-05-12";"06:00:00";"3";"2014-11-05"
1656;"2014-05-05";"06:00:00";"3";"2014-11-03"
1656;"2014-05-05";"06:00:00";"3";"2014-11-03"
1879;"2014-04-30";"06:00:00";"3";"2014-10-29"
1879;"2014-04-30";"06:00:00";"3";
1518;"2014-04-30";"06:00:00";"3";"2014-08-29"
1518;"2014-04-30";"06:00:00";"3";"2014-08-29"
1801;"2014-04-28";"06:00:00";"3";"2014-08-27"
1639;"2014-04-28";"06:00:00";"3";"2014-08-27"
1639;"2014-04-28";"06:00:00";"3";"2014-08-27"
1801;"2014-04-28";"06:00:00";"3";"2014-08-27"
549;"2014-04-24";"06:00:00";"3";"2015-04-23"
549;"2014-04-24";"06:00:00";"3";"2014-10-23"
1247;"2014-04-24";"06:00:00";"3";"2014-10-13"
1247;"2014-04-24";"06:00:00";"3";"2014-10-13"
778;"2014-04-01";"06:00:00";"3";"2014-07-25"
778;"2014-04-01";"06:00:00";"3";"2014-07-25"
575;"2014-03-31";"06:00:00";"3";
575;"2014-03-31";"06:00:00";"3";"2014-09-29"
2084;"2014-03-27";"06:00:00";"3";"2014-09-25"
2084;"2014-03-27";"06:00:00";"3";"2014-09-25"
1897;"2014-03-26";"06:00:00";"3";"2014-09-24"
48;"2014-03-26";"06:00:00";"3";"2014-07-28"
48;"2014-03-26";"06:00:00";"3";"2014-07-28"
1897;"2014-03-26";"06:00:00";"3";
1650;"2014-03-21";"06:00:00";"3";"2014-07-29"
1650;"2014-03-21";"06:00:00";"3";"2014-07-29"
1832;"2014-03-13";"06:00:00";"3";"2014-10-08"
1832;"2014-03-13";"06:00:00";"3";"2014-10-08"
862;"2014-03-13";"06:00:00";"3";"2014-08-28"
862;"2014-03-13";"06:00:00";"3";"2014-08-28"
587;"2014-03-12";"06:00:00";"3";"2014-09-10"
702;"2014-03-12";"04:00:00";"3";"2014-08-19"
587;"2014-03-12";"06:00:00";"3";"2014-09-10"
2101;"2014-03-10";"06:00:00";"3";"2014-09-08"
1826;"2014-03-10";"06:00:00";"3";"2014-09-08"
2101;"2014-03-10";"06:00:00";"3";"2018-04-11"
1826;"2014-03-10";"06:00:00";"3";"2014-09-08"
1924;"2014-03-06";"06:00:00";"3";"2014-08-27"
1924;"2014-03-06";"06:00:00";"3";"2014-08-27"
1827;"2014-03-01";"06:00:00";"3";"2014-08-26"
3143;"2014-03-01";"06:00:00";"3";"2014-08-27"
1827;"2014-03-01";"06:00:00";"3";"2014-08-26"
3143;"2014-03-01";"06:00:00";"3";"2014-08-27"
1461;"2014-02-24";"06:00:00";"3";"2014-08-25"
1461;"2014-02-24";"06:00:00";"3";"2014-08-25"
676;"2014-02-19";"06:00:00";"3";"2014-08-20"
676;"2014-02-19";"06:00:00";"3";"2014-08-20"
1474;"2014-02-17";"06:00:00";"3";"2014-08-14"
48;"2014-02-17";"06:00:00";"3";"2014-08-18"
1474;"2014-02-17";"06:00:00";"3";"2014-08-14"
48;"2014-02-17";"06:00:00";"3";"2016-02-17"
1824;"2014-02-10";"06:00:00";"3";"2016-02-11"
1824;"2014-02-10";"06:00:00";"3";"2014-08-11"
2180;"2014-01-30";"06:00:00";"3";"2014-07-31"
2180;"2014-01-30";"06:00:00";"3";"2014-07-31"
1785;"2014-01-24";"06:00:00";"3";
1886;"2014-01-24";"06:00:00";"3";"2014-07-25"
1785;"2014-01-24";"06:00:00";"3";"2014-07-25"
1886;"2014-01-24";"06:00:00";"3";"2014-07-25"
1904;"2014-01-23";"06:00:00";"3";"2014-07-24"
1904;"2014-01-23";"06:00:00";"3";"2014-07-24"
759;"2014-01-23";"06:00:00";"3";"2014-07-15"
759;"2014-01-23";"06:00:00";"3";"2014-07-15"
1854;"2014-01-22";"06:00:00";"3";"2014-07-23"
1854;"2014-01-22";"06:00:00";"3";"2014-07-23"
1833;"2014-01-13";"06:00:00";"3";"2014-07-09"
718;"2014-01-13";"06:00:00";"3";"2016-01-13"
718;"2014-01-13";"06:00:00";"3";"2014-07-14"
1833;"2014-01-13";"06:00:00";"3";"2014-07-09"
1993;"2014-01-09";"06:00:00";"3";"2014-07-10"
141;"2014-01-09";"06:00:00";"3";
141;"2014-01-09";"06:00:00";"3";"2014-07-10"
866;"2014-01-06";"06:00:00";"3";"2014-07-07"
866;"2014-01-06";"06:00:00";"3";"2014-07-07"
1163;"2014-01-06";"06:00:00";"3";
1163;"2014-01-06";"06:00:00";"3";"2014-07-07"
1134;"2013-12-16";"06:00:00";"3";"2014-06-16"
353;"2013-12-16";"06:00:00";"3";"2014-06-13"
1134;"2013-12-16";"06:00:00";"3";"2015-12-16"
353;"2013-12-16";"06:00:00";"3";"2014-06-13"
2005;"2013-12-11";"06:00:00";"3";"2014-06-11"
2005;"2013-12-11";"06:00:00";"3";"2015-08-31"
1895;"2013-11-28";"06:00:00";"3";"2014-05-30"
1895;"2013-11-28";"06:00:00";"3";"2014-05-29"
214;"2013-11-26";"06:00:00";"3";"2014-05-27"
214;"2013-11-26";"06:00:00";"3";"2014-05-27"
1930;"2013-11-25";"06:00:00";"3";"2014-05-30"
1930;"2013-11-25";"06:00:00";"3";"2014-05-30"
895;"2013-11-25";"06:00:00";"3";
895;"2013-11-25";"06:00:00";"3";"2014-05-26"
795;"2013-11-18";"06:00:00";"3";"2014-05-19"
795;"2013-11-18";"06:00:00";"3";"2014-05-19"
1937;"2013-11-11";"06:00:00";"3";"2014-05-12"
1821;"2013-11-11";"06:00:00";"3";"2014-03-14"
1937;"2013-11-11";"06:00:00";"3";"2014-05-12"
1443;"2013-11-11";"06:00:00";"3";
1443;"2013-11-11";"06:00:00";"3";"2014-05-12"
1821;"2013-11-11";"06:00:00";"3";"2014-03-14"
1253;"2013-11-08";"06:00:00";"3";
1253;"2013-11-08";"06:00:00";"3";"2014-05-09"
213;"2013-11-07";"06:00:00";"3";"2014-05-08"
213;"2013-11-07";"06:00:00";"3";
3165;"2013-11-04";"06:00:00";"3";"2014-04-01"
3165;"2013-11-04";"06:00:00";"3";"2014-04-01"
1988;"2013-10-31";"06:00:00";"3";"2014-05-01"
1988;"2013-10-31";"06:00:00";"3";"2014-05-01"
712;"2013-10-24";"06:00:00";"3";"2015-10-24"
712;"2013-10-24";"06:00:00";"3";"2014-04-24"
1831;"2013-10-10";"06:00:00";"3";"2014-02-17"
1831;"2013-10-10";"06:00:00";"3";"2014-02-17"
651;"2013-09-19";"06:00:00";"3";"2014-03-17"
651;"2013-09-19";"06:00:00";"3";"2014-03-17"
1879;"2013-08-26";"06:00:00";"3";
1879;"2013-08-26";"06:00:00";"3";"2014-02-24"
679;"2013-08-22";"06:00:00";"3";"2014-02-20"
679;"2013-08-22";"06:00:00";"3";"2014-02-20"
679;"2013-08-22";"06:00:00";"3";"2014-02-20"
679;"2013-08-22";"06:00:00";"3";"2014-02-20"
1648;"2013-08-14";"06:00:00";"3";"2013-08-23"
1648;"2013-08-14";"06:00:00";"3";"2013-08-23"
1367;"2013-08-12";"06:00:00";"3";"2014-02-10"
1648;"2013-08-12";"06:00:00";"3";"2014-02-10"
1648;"2013-08-12";"06:00:00";"3";"2015-08-12"
901;"2013-08-12";"06:00:00";"3";"2014-03-14"
1367;"2013-08-12";"06:00:00";"3";"2014-02-10"
901;"2013-08-12";"06:00:00";"3";"2014-03-14"
1826;"2013-08-06";"06:00:00";"3";"2014-02-03"
1826;"2013-08-06";"06:00:00";"3";"2014-02-03"
1638;"2013-08-01";"06:00:00";"3";"2014-01-30"
1957;"2013-08-01";"06:00:00";"3";"2014-01-30"
1957;"2013-08-01";"06:00:00";"3";"2014-01-30"
1638;"2013-08-01";"06:00:00";"3";"2014-01-30"
1885;"2013-07-29";"06:00:00";"3";"2014-01-24"
1885;"2013-07-29";"06:00:00";"3";"2014-01-24"
1645;"2013-07-29";"06:00:00";"3";"2013-12-19"
1645;"2013-07-29";"06:00:00";"3";"2013-12-19"
2260;"2013-07-22";"06:00:00";"3";"2014-01-20"
1886;"2013-07-22";"06:00:00";"3";"2014-01-20"
1886;"2013-07-22";"06:00:00";"3";"2014-01-20"
1619;"2013-07-16";"06:00:00";"3";"2014-01-14"
1619;"2013-07-16";"06:00:00";"3";"2015-07-16"
1867;"2013-07-15";"06:00:00";"3";"2014-01-20"
1867;"2013-07-15";"06:00:00";"3";"2014-01-20"
209;"2013-07-11";"06:00:00";"3";"2014-01-09"
209;"2013-07-11";"06:00:00";"3";
1818;"2013-07-09";"06:00:00";"3";"2013-11-18"
1818;"2013-07-09";"06:00:00";"3";"2013-11-18"
1650;"2013-07-04";"06:00:00";"3";
2072;"2013-07-04";"06:00:00";"3";"2014-01-02"
1827;"2013-07-04";"06:00:00";"3";"2014-01-13"
1650;"2013-07-04";"06:00:00";"3";"2014-01-10"
1827;"2013-07-04";"06:00:00";"3";
1650;"2013-07-04";"06:00:00";"3";"2015-07-04"
2072;"2013-07-04";"06:00:00";"3";"2014-01-02"
1650;"2013-07-04";"06:00:00";"3";"2014-01-10"
1945;"2013-07-03";"06:00:00";"3";"2014-01-01"
1945;"2013-07-03";"06:00:00";"3";"2014-01-01"
632;"2013-07-01";"06:00:00";"3";"2015-07-01"
632;"2013-07-01";"06:00:00";"3";"2013-12-30"
1797;"2013-06-27";"06:00:00";"3";"2014-01-13"
1797;"2013-06-27";"06:00:00";"3";"2014-01-13"
1789;"2013-06-24";"06:00:00";"3";"2013-11-28"
1789;"2013-06-24";"06:00:00";"3";"2013-11-28"
1399;"2013-06-21";"06:00:00";"3";"2013-10-08"
1399;"2013-06-21";"06:00:00";"3";"2013-10-08"
1888;"2013-06-18";"06:00:00";"3";"2013-12-17"
862;"2013-06-18";"06:00:00";"3";"2013-12-17"
862;"2013-06-18";"06:00:00";"3";
1888;"2013-06-18";"06:00:00";"3";"2013-12-17"
794;"2013-06-17";"06:00:00";"3";"2013-10-25"
794;"2013-06-17";"06:00:00";"3";"2013-10-25"
141;"2013-06-13";"06:00:00";"3";"2013-12-12"
141;"2013-06-13";"06:00:00";"3";"2013-09-27"
759;"2013-06-06";"06:00:00";"3";"2013-12-05"
759;"2013-06-06";"06:00:00";"3";
1134;"2013-05-29";"06:00:00";"3";"2013-10-09"
1134;"2013-05-29";"06:00:00";"3";"2013-10-09"
368;"2013-05-23";"06:00:00";"3";"2013-11-21"
368;"2013-05-23";"06:00:00";"3";"2013-11-21"
764;"2013-05-21";"06:00:00";"3";
764;"2013-05-21";"06:00:00";"3";"2013-11-19"
1932;"2013-05-20";"06:00:00";"3";"2013-11-18"
110;"2013-05-20";"06:00:00";"3";"2013-11-18"
1658;"2013-05-20";"06:00:00";"3";"2015-05-20"
1878;"2013-05-20";"06:00:00";"3";"2013-11-18"
1932;"2013-05-20";"06:00:00";"3";
796;"2013-05-20";"06:00:00";"3";"2013-11-18"
1878;"2013-05-20";"06:00:00";"3";"2013-11-18"
1932;"2013-05-20";"06:00:00";"3";"2013-11-18"
1932;"2013-05-20";"06:00:00";"3";"2013-11-18"
1658;"2013-05-20";"06:00:00";"3";"2014-05-20"
110;"2013-05-20";"06:00:00";"3";"2013-11-18"
1878;"2013-05-20";"06:00:00";"3";"2013-11-18"
796;"2013-05-20";"06:00:00";"3";"2013-11-18"
1878;"2013-05-20";"06:00:00";"3";"2013-11-18"
1474;"2013-05-15";"06:00:00";"3";"2013-11-13"
1474;"2013-05-15";"06:00:00";"3";
1444;"2013-05-10";"06:00:00";"3";"2013-11-08"
1444;"2013-05-10";"06:00:00";"3";"2013-11-08"
897;"2013-05-06";"06:00:00";"3";"2013-10-25"
654;"2013-05-06";"06:00:00";"3";"2013-10-25"
370;"2013-05-06";"06:00:00";"3";"2013-11-04"
1802;"2013-05-06";"06:00:00";"3";"2013-11-04"
1802;"2013-05-06";"06:00:00";"3";"2013-11-04"
370;"2013-05-06";"06:00:00";"3";"2013-11-04"
215;"2013-04-10";"06:00:00";"3";"2013-10-09"
678;"2013-04-10";"06:00:00";"3";"2013-10-02"
678;"2013-04-10";"06:00:00";"3";"2013-10-02"
215;"2013-04-10";"06:00:00";"3";"2013-08-26"
847;"2013-04-08";"06:00:00";"3";"2013-10-11"
847;"2013-04-08";"06:00:00";"3";"2013-10-07"
1763;"2013-04-08";"06:00:00";"3";"2013-09-23"
1763;"2013-04-08";"06:00:00";"3";"2013-09-23"
89;"2013-04-02";"06:00:00";"3";"2013-09-30"
89;"2013-04-02";"06:00:00";"3";"2013-09-30"
214;"2013-03-21";"06:00:00";"3";"2013-09-19"
214;"2013-03-21";"06:00:00";"3";"2015-03-21"
353;"2013-03-14";"06:00:00";"3";
353;"2013-03-14";"06:00:00";"3";"2013-09-12"
465;"2013-03-11";"06:00:00";"3";"2013-09-05"
465;"2013-03-11";"06:00:00";"3";"2013-09-05"
1195;"2013-03-11";"06:00:00";"3";"2013-09-09"
1195;"2013-03-11";"06:00:00";"3";"2013-09-13"
50;"2013-03-06";"06:00:00";"3";"2013-09-04"
50;"2013-03-06";"06:00:00";"3";"2013-09-04"
1846;"2013-03-01";"06:00:00";"3";"2013-08-30"
1846;"2013-03-01";"06:00:00";"3";"2013-08-30"
166;"2013-02-22";"06:00:00";"3";"2013-08-23"
166;"2013-02-22";"06:00:00";"3";"2013-08-23"
520;"2013-02-20";"06:00:00";"3";"2013-08-23"
520;"2013-02-20";"06:00:00";"3";"2013-08-23"
3172;"2013-02-05";"06:00:00";"3";"2013-08-06"
3172;"2013-02-05";"06:00:00";"3";"2013-08-06"
1801;"2013-02-05";"06:00:00";"3";
1801;"2013-02-05";"06:00:00";"3";"2013-08-06"
2005;"2013-01-30";"06:00:00";"3";"2013-07-31"
2005;"2013-01-30";"06:00:00";"3";"2013-07-31"
195;"2013-01-24";"06:00:00";"3";"2013-07-25"
195;"2013-01-24";"06:00:00";"3";"2013-07-25"
549;"2013-01-23";"06:00:00";"3";"2013-07-24"
1817;"2013-01-23";"06:00:00";"3";"2013-06-12"
549;"2013-01-23";"06:00:00";"3";"2013-07-24"
3188;"2013-01-15";"06:00:00";"3";"2013-07-12"
3188;"2013-01-15";"06:00:00";"3";"2013-07-12"
1784;"2013-01-10";"06:00:00";"3";"2013-07-11"
1784;"2013-01-10";"06:00:00";"3";"2013-07-11"
1339;"2012-12-21";"06:00:00";"3";"2013-04-18"
1339;"2012-12-21";"06:00:00";"3";"2013-04-18"
1339;"2012-12-21";"06:00:00";"3";"2013-06-21"
1339;"2012-12-21";"06:00:00";"3";"2013-06-21"
896;"2012-12-20";"06:00:00";"3";"2013-06-11"
896;"2012-12-20";"06:00:00";"3";"2013-06-11"
1793;"2012-12-17";"06:00:00";"3";"2013-11-21"
1793;"2012-12-17";"06:00:00";"3";"2013-11-21"
1775;"2012-12-13";"06:00:00";"3";"2013-05-29"
1775;"2012-12-13";"06:00:00";"3";"2013-05-29"
1461;"2012-12-03";"06:00:00";"3";"2013-06-03"
1461;"2012-12-03";"06:00:00";"3";"2013-06-03"
689;"2012-11-27";"06:00:00";"3";"2013-04-15"
689;"2012-11-27";"06:00:00";"3";"2013-04-15"
1817;"2012-11-19";"06:00:00";"3";"2013-03-01"
685;"2012-11-13";"06:00:00";"3";"2013-05-14"
685;"2012-11-13";"06:00:00";"3";"2014-11-13"
1819;"2012-11-05";"06:00:00";"3";"2013-06-24"
1819;"2012-11-05";"06:00:00";"3";"2013-06-24"
1244;"2012-10-25";"06:00:00";"3";"2013-03-27"
1244;"2012-10-25";"06:00:00";"3";"2013-03-27"
1950;"2012-10-22";"06:00:00";"3";"2013-04-22"
1950;"2012-10-22";"06:00:00";"3";"2013-02-28"
679;"2012-09-24";"06:00:00";"3";"2013-03-25"
181;"2012-09-24";"06:00:00";"3";
679;"2012-09-24";"06:00:00";"3";"2013-03-25"
181;"2012-09-24";"06:00:00";"3";"2013-03-25"
1948;"2012-09-21";"06:00:00";"3";"2013-05-22"
1948;"2012-09-21";"06:00:00";"3";"2013-03-22"
1503;"2012-09-18";"06:00:00";"3";"2014-09-17"
1503;"2012-09-18";"06:00:00";"3";"2013-03-19"
426;"2012-09-14";"06:00:00";"3";"2013-03-11"
426;"2012-09-14";"06:00:00";"3";"2013-03-11"
1833;"2012-09-14";"06:00:00";"3";"2014-09-14"
690;"2012-09-14";"06:00:00";"3";"2014-09-14"
1833;"2012-09-14";"06:00:00";"3";"2013-03-15"
690;"2012-09-14";"06:00:00";"3";"2013-03-15"
795;"2012-09-11";"06:00:00";"3";"2013-03-12"
795;"2012-09-11";"06:00:00";"3";"2014-09-11"
1832;"2012-09-10";"06:00:00";"3";"2013-03-11"
1832;"2012-09-10";"06:00:00";"3";"2013-03-11"
690;"2012-09-10";"06:00:00";"3";"2013-03-11"
690;"2012-09-10";"06:00:00";"3";"2013-03-11"
1994;"2012-09-04";"06:00:00";"3";"2013-03-05"
1994;"2012-09-04";"06:00:00";"3";"2014-09-04"
1924;"2012-09-03";"06:00:00";"3";"2014-09-03"
1924;"2012-09-03";"06:00:00";"3";"2013-03-04"
454;"2012-08-29";"06:00:00";"3";"2013-02-28"
454;"2012-08-29";"06:00:00";"3";"2013-02-28"
1808;"2012-08-29";"06:00:00";"3";"2012-12-14"
1808;"2012-08-29";"06:00:00";"3";"2012-12-14"
1600;"2012-08-07";"06:00:00";"3";"2013-02-05"
1600;"2012-08-07";"06:00:00";"3";"2013-02-05"
243;"2012-08-06";"06:00:00";"3";"2014-08-06"
243;"2012-08-06";"06:00:00";"3";"2013-02-04"
88;"2012-05-22";"06:00:00";"3";"2012-10-30"
88;"2012-05-22";"06:00:00";"3";"2012-11-20"
1769;"2012-05-21";"06:00:00";"3";"2013-02-26"
1769;"2012-05-21";"06:00:00";"3";"2013-02-26"
1771;"2012-05-14";"06:00:00";"3";"2013-03-01"
1771;"2012-05-14";"06:00:00";"3";"2012-11-12"
1771;"2012-05-14";"06:00:00";"3";"2013-03-01"
1771;"2012-05-14";"06:00:00";"3";"2012-11-12"
825;"2012-05-09";"06:00:00";"3";"2013-02-14"
825;"2012-05-09";"06:00:00";"3";"2013-02-14"
1519;"2012-05-08";"06:00:00";"3";"2012-11-06"
1922;"2012-05-08";"06:00:00";"3";"2012-11-06"
1922;"2012-05-08";"06:00:00";"3";"2012-11-09"
3194;"2012-05-03";"06:00:00";"3";"2013-08-07"
3194;"2012-05-03";"06:00:00";"3";"2013-08-07"
1789;"2012-04-24";"06:00:00";"3";"2012-10-23"
1816;"2012-04-24";"06:00:00";"3";"2013-02-22"
1816;"2012-04-24";"06:00:00";"3";"2013-02-22"
1789;"2012-04-24";"06:00:00";"3";"2012-10-23"
1165;"2012-04-23";"06:00:00";"3";"2012-10-22"
1165;"2012-04-23";"06:00:00";"3";"2012-10-22"
1351;"2012-04-17";"06:00:00";"3";"2012-12-14"
6;"2012-04-17";"06:00:00";"3";"2012-11-27"
643;"2012-04-17";"06:00:00";"3";"2012-12-17"
643;"2012-04-17";"06:00:00";"3";"2012-10-16"
220;"2012-04-17";"06:00:00";"3";"2014-02-13"
220;"2012-04-17";"06:00:00";"3";"2012-10-16"
220;"2012-04-17";"06:00:00";"3";"2012-10-16"
1351;"2012-04-17";"06:00:00";"3";"2012-12-14"
6;"2012-04-17";"06:00:00";"3";"2012-11-27"
1649;"2012-04-10";"06:00:00";"3";"2012-10-09"
1649;"2012-04-10";"06:00:00";"3";"2012-10-09"
1973;"2012-04-04";"06:00:00";"3";"2012-10-03"
1973;"2012-04-04";"06:00:00";"3";"2012-09-18"
1761;"2012-04-02";"06:00:00";"3";"2012-09-28"
1761;"2012-04-02";"06:00:00";"3";"2012-09-28"
1758;"2012-03-27";"06:00:00";"3";"2013-01-22"
1758;"2012-03-27";"06:00:00";"3";"2013-01-22"
86;"2012-03-26";"06:00:00";"3";"2013-01-23"
678;"2012-03-26";"06:00:00";"3";"2012-09-24"
86;"2012-03-26";"06:00:00";"3";"2013-01-23"
678;"2012-03-26";"06:00:00";"3";"2012-09-24"
1767;"2012-03-19";"06:00:00";"3";"2012-10-08"
1817;"2012-03-19";"06:00:00";"3";"2012-09-17"
1767;"2012-03-19";"06:00:00";"3";"2012-10-08"
1817;"2012-03-19";"06:00:00";"3";"2012-09-17"
1366;"2012-03-19";"06:00:00";"3";"2012-10-22"
1366;"2012-03-19";"06:00:00";"3";"2012-10-22"
142;"2012-03-13";"06:00:00";"3";"2012-12-10"
644;"2012-03-13";"06:00:00";"3";"2012-10-31"
142;"2012-03-13";"06:00:00";"3";"2012-11-26"
1164;"2012-03-13";"06:00:00";"3";"2012-12-21"
1615;"2012-03-13";"06:00:00";"3";"2012-09-25"
1164;"2012-03-13";"06:00:00";"3";"2012-12-21"
1615;"2012-03-13";"06:00:00";"3";"2012-09-11"
644;"2012-03-13";"06:00:00";"3";"2012-10-31"
201;"2012-03-08";"06:00:00";"3";"2013-04-11"
1812;"2012-03-08";"06:00:00";"3";"2012-12-21"
1812;"2012-03-08";"06:00:00";"3";"2012-12-21"
201;"2012-03-08";"06:00:00";"3";"2013-04-11"
3145;"2012-03-06";"06:00:00";"3";"2012-12-21"
1864;"2012-03-06";"06:00:00";"3";"2012-09-04"
3145;"2012-03-06";"06:00:00";"3";"2012-12-21"
1864;"2012-03-06";"06:00:00";"3";"2012-09-18"
1807;"2012-03-05";"06:00:00";"3";"2012-10-23"
1881;"2012-03-05";"06:00:00";"3";"2012-09-03"
1807;"2012-03-05";"06:00:00";"3";"2012-10-23"
210;"2012-03-05";"06:00:00";"3";"2012-09-18"
1881;"2012-03-05";"06:00:00";"3";"2012-09-03"
210;"2012-03-05";"06:00:00";"3";"2012-09-03"
895;"2012-03-02";"06:00:00";"3";"2012-08-31"
895;"2012-03-02";"06:00:00";"3";"2012-11-09"
3178;"2012-02-28";"06:00:00";"3";"2012-09-20"
3178;"2012-02-28";"06:00:00";"3";"2012-09-20"
1836;"2012-02-27";"06:00:00";"3";"2012-11-14"
1436;"2012-02-27";"06:00:00";"3";"2012-10-11"
1836;"2012-02-27";"06:00:00";"3";"2012-11-14"
39;"2012-02-15";"06:00:00";"3";"2012-12-14"
39;"2012-02-15";"06:00:00";"3";"2012-12-14"
760;"2012-02-07";"06:00:00";"3";"2012-12-11"
1770;"2012-02-07";"06:00:00";"3";"2012-11-22"
1770;"2012-02-07";"06:00:00";"3";"2012-11-22"
760;"2012-02-07";"06:00:00";"3";"2012-12-11"
1782;"2012-01-17";"06:00:00";"3";"2012-11-13"
1782;"2012-01-17";"06:00:00";"3";"2012-11-13"
657;"2012-01-10";"06:00:00";"3";"2013-01-18"
657;"2012-01-10";"06:00:00";"3";"2012-07-10"
657;"2012-01-10";"06:00:00";"3";"2012-07-10"
761;"2012-01-04";"06:00:00";"3";"2012-05-09"
761;"2012-01-04";"06:00:00";"3";"2012-05-09"
1436;"2011-12-22";"06:00:00";"3";"2012-03-15"
758;"2011-12-22";"06:00:00";"3";"2012-11-09"
758;"2011-12-22";"06:00:00";"3";"2012-06-21"
1436;"2011-12-22";"06:00:00";"3";"2012-10-11"
1843;"2011-12-15";"06:00:00";"3";"2012-04-30"
1843;"2011-12-15";"06:00:00";"3";"2012-06-15"
1783;"2011-12-13";"06:00:00";"3";"2012-06-12"
1783;"2011-12-13";"06:00:00";"3";"2012-10-05"
1783;"2011-12-13";"06:00:00";"3";"2012-10-05"
1783;"2011-12-13";"06:00:00";"3";"2012-06-12"
1483;"2011-12-01";"06:00:00";"3";"2012-04-20"
1483;"2011-12-01";"06:00:00";"3";"2012-04-20"
759;"2011-11-17";"06:00:00";"3";"2012-05-17"
759;"2011-11-17";"06:00:00";"3";"2012-05-17"
1244;"2011-11-03";"06:00:00";"3";"2012-05-03"
1244;"2011-11-03";"06:00:00";"3";"2012-05-03"
2;"2011-10-25";"06:00:00";"3";"2012-04-30"
1764;"2011-10-25";"06:00:00";"3";"2012-03-20"
1764;"2011-10-25";"06:00:00";"3";"2012-03-20"
2;"2011-10-25";"06:00:00";"3";"2012-04-30"
1815;"2011-10-24";"06:00:00";"3";"2012-04-25"
1815;"2011-10-24";"06:00:00";"3";"2012-04-25"
1788;"2011-10-17";"06:00:00";"3";"2012-04-19"
1788;"2011-10-17";"06:00:00";"3";"2012-04-19"
1775;"2011-10-11";"06:00:00";"3";"2012-04-10"
1775;"2011-10-11";"06:00:00";"3";"2012-04-10"
1842;"2011-10-10";"06:00:00";"3";"2012-03-30"
1842;"2011-10-10";"06:00:00";"3";"2012-04-09"
1794;"2011-10-05";"06:00:00";"3";"2012-03-12"
1641;"2011-10-05";"06:00:00";"3";"2012-03-09"
1794;"2011-10-05";"06:00:00";"3";"2012-03-12"
1641;"2011-10-05";"06:00:00";"3";"2012-03-09"
1786;"2011-10-03";"06:00:00";"3";"2013-10-03"
